V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.174220E-10	2.633110E-10	5.784040E-11	-2.693760E-13
-2.950000E+0	9.304780E-11	2.631630E-10	5.770140E-11	-2.683060E-13
-2.900000E+0	8.973130E-11	2.630270E-10	5.759160E-11	-2.671110E-13
-2.850000E+0	8.831930E-11	2.629290E-10	5.759210E-11	-2.654170E-13
-2.800000E+0	8.936590E-11	2.627770E-10	5.762420E-11	-2.592600E-13
-2.750000E+0	1.526600E-10	2.626670E-10	5.752480E-11	-2.550140E-13
-2.700000E+0	2.708640E-10	2.625910E-10	5.746860E-11	-2.528130E-13
-2.650000E+0	2.755560E-10	2.624320E-10	5.777260E-11	-2.500550E-13
-2.600000E+0	2.748890E-10	2.622840E-10	5.780200E-11	-2.440090E-13
-2.550000E+0	2.747460E-10	2.621820E-10	5.781710E-11	-2.430330E-13
-2.500000E+0	2.746910E-10	2.620670E-10	5.785000E-11	-2.384710E-13
-2.450000E+0	2.745140E-10	2.619920E-10	5.785110E-11	-2.312270E-13
-2.400000E+0	2.742770E-10	2.618550E-10	5.797850E-11	-2.269880E-13
-2.350000E+0	2.740380E-10	2.617910E-10	5.801510E-11	-2.238730E-13
-2.300000E+0	2.739960E-10	2.616850E-10	5.811980E-11	-2.159040E-13
-2.250000E+0	2.738180E-10	2.615970E-10	5.823000E-11	-2.082570E-13
-2.200000E+0	2.737900E-10	2.614890E-10	5.792250E-11	-2.043620E-13
-2.150000E+0	2.737700E-10	2.613780E-10	5.786190E-11	-1.756130E-13
-2.100000E+0	2.734550E-10	2.612550E-10	5.811500E-11	-1.801190E-13
-2.050000E+0	2.733290E-10	2.612030E-10	5.818880E-11	-1.754890E-13
-2.000000E+0	2.730310E-10	2.611530E-10	5.804690E-11	-1.705440E-13
-1.950000E+0	2.731220E-10	2.610520E-10	5.840370E-11	-1.739370E-13
-1.900000E+0	2.730510E-10	2.609730E-10	5.850860E-11	-1.600880E-13
-1.850000E+0	2.730000E-10	2.607510E-10	5.848430E-11	-1.572160E-13
-1.800000E+0	2.728390E-10	2.607830E-10	5.836570E-11	-1.482110E-13
-1.750000E+0	2.729930E-10	2.608240E-10	5.836180E-11	-1.432540E-13
-1.700000E+0	2.729840E-10	2.610070E-10	5.856440E-11	-1.415510E-13
-1.650000E+0	2.730230E-10	2.613440E-10	5.874730E-11	-1.325940E-13
-1.600000E+0	2.734150E-10	2.616860E-10	5.862340E-11	-1.282930E-13
-1.550000E+0	2.735840E-10	2.618520E-10	5.866840E-11	-1.275970E-13
-1.500000E+0	2.742060E-10	2.627510E-10	5.880440E-11	-1.153630E-13
-1.450000E+0	2.747050E-10	2.636930E-10	5.881870E-11	-9.042840E-14
-1.400000E+0	2.754690E-10	2.646060E-10	5.859590E-11	-9.489150E-14
-1.350000E+0	2.764110E-10	2.656480E-10	5.860830E-11	-8.038100E-14
-1.300000E+0	2.774110E-10	2.668360E-10	5.851820E-11	-5.998540E-14
-1.250000E+0	2.788520E-10	2.683200E-10	5.842860E-11	-4.586160E-14
-1.200000E+0	2.801120E-10	2.701360E-10	5.814590E-11	-4.309430E-14
-1.150000E+0	2.823910E-10	2.723600E-10	5.786560E-11	-4.367060E-14
-1.100000E+0	2.854610E-10	2.754670E-10	5.733850E-11	-3.465590E-14
-1.050000E+0	2.904850E-10	2.800950E-10	5.645030E-11	-5.102750E-14
-1.000000E+0	2.975730E-10	2.876390E-10	5.501680E-11	-7.841940E-14
-9.500000E-1	3.066420E-10	3.002050E-10	5.273020E-11	-1.291710E-13
-9.000000E-1	3.188320E-10	3.187060E-10	4.941580E-11	-2.019840E-13
-8.500000E-1	3.361350E-10	3.461420E-10	4.516940E-11	-3.166110E-13
-8.000000E-1	3.609920E-10	3.840280E-10	4.111490E-11	-4.574630E-13
-7.500000E-1	3.962920E-10	4.319020E-10	3.764770E-11	-6.072310E-13
