V	1.000k	10.000k	100.000k	1.000M
8.000000E-1	9.950630E-3	3.422950E-3	1.144000E-2	1.075000E-1
8.500000E-1	1.578840E-2	4.645320E-3	1.132580E-2	1.063010E-1
9.000000E-1	-1.093790E-2	3.045240E-3	1.130540E-2	1.020270E-1
9.500000E-1	-1.220240E-2	3.089660E-3	1.047690E-2	9.908540E-2
1.000000E+0	-5.655120E-3	5.130600E-3	1.035980E-2	9.432700E-2
1.050000E+0	-7.084800E-3	4.998600E-3	1.008370E-2	9.306370E-2
1.100000E+0	-3.397360E-4	4.785650E-3	1.048240E-2	8.843050E-2
1.150000E+0	8.307530E-3	5.464730E-3	1.047470E-2	8.559750E-2
1.200000E+0	5.810940E-3	3.799750E-3	9.444860E-3	8.215120E-2
1.250000E+0	9.568430E-3	5.899710E-3	9.676360E-3	8.012900E-2
1.300000E+0	-1.342400E-2	3.554830E-3	9.630590E-3	7.827210E-2
1.350000E+0	2.134920E-3	5.441850E-3	9.181700E-3	7.783680E-2
1.400000E+0	7.043130E-3	4.119650E-3	9.550080E-3	7.678510E-2
1.450000E+0	-3.298260E-3	4.375110E-3	8.954370E-3	7.655810E-2
1.500000E+0	-7.508890E-4	3.721070E-3	8.543420E-3	7.631660E-2
1.550000E+0	-1.029780E-2	3.407250E-3	8.953370E-3	7.775940E-2
1.600000E+0	-1.727750E-4	2.325390E-3	9.593770E-3	7.786930E-2
1.650000E+0	9.680890E-3	3.840700E-3	9.164460E-3	8.025820E-2
1.700000E+0	4.706350E-3	-1.492130E-2	8.861770E-3	7.977850E-2
1.750000E+0	-6.049300E-3	-1.459820E-2	9.093860E-3	7.836560E-2
1.800000E+0	1.520260E-2	-4.973840E-3	9.861260E-3	7.905400E-2
1.850000E+0	-8.310360E-3	4.057220E-3	8.334720E-3	7.869350E-2
1.900000E+0	1.038090E-2	1.154520E-2	8.480140E-3	7.843250E-2
1.950000E+0	-2.384270E-3	1.916090E-2	8.702060E-3	7.754170E-2
2.000000E+0	-8.185190E-4	1.775750E-2	8.564400E-3	7.603300E-2
2.050000E+0	-1.433060E-2	1.820490E-2	8.716140E-3	7.470300E-2
2.100000E+0	1.035050E-2	1.419630E-2	8.324160E-3	7.149080E-2
2.150000E+0	-5.182080E-5	9.529660E-3	7.866360E-3	6.778670E-2
2.200000E+0	-4.150100E-3	6.935560E-3	8.001800E-3	6.732310E-2
2.250000E+0	1.084610E-3	2.940570E-3	7.799340E-3	6.438340E-2
2.300000E+0	-6.216640E-3	-1.538100E-3	7.427190E-3	6.218570E-2
2.350000E+0	3.706870E-3	-4.756870E-3	7.796070E-3	5.929860E-2
2.400000E+0	7.040810E-4	-4.996080E-3	8.092050E-3	5.970050E-2
2.450000E+0	-4.086730E-3	-6.006930E-3	7.430570E-3	5.791350E-2
2.500000E+0	-5.180430E-3	-3.314250E-3	7.639420E-3	5.719260E-2
2.550000E+0	1.123280E-2	-5.728030E-4	7.385200E-3	5.744560E-2
2.600000E+0	-1.429430E-2	3.761850E-3	7.750490E-3	5.702540E-2
2.650000E+0	-3.533490E-3	7.446150E-3	7.477130E-3	5.807360E-2
2.700000E+0	4.881020E-3	1.300940E-2	7.433820E-3	5.891420E-2
2.750000E+0	3.277490E-3	1.523560E-2	7.203310E-3	6.072910E-2
2.800000E+0	1.817970E-3	1.778000E-2	8.171520E-3	6.136860E-2
2.850000E+0	-3.694360E-4	1.512080E-2	7.157110E-3	6.315330E-2
2.900000E+0	1.078870E-2	1.095530E-2	7.654710E-3	6.315690E-2
2.950000E+0	-6.222650E-3	7.120510E-3	6.903990E-3	6.496180E-2
3.000000E+0	-5.922000E-3	3.561530E-3	7.963650E-3	6.487770E-2
