V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.538910E-2	9.751660E-2	9.010710E-1	4.734290E+0
-2.950000E+0	1.482500E-2	9.736110E-2	8.999430E-1	4.726260E+0
-2.900000E+0	1.439320E-2	9.716530E-2	8.993030E-1	4.718010E+0
-2.850000E+0	1.433930E-2	9.706080E-2	8.981060E-1	4.720180E+0
-2.800000E+0	1.472360E-2	9.697480E-2	8.980530E-1	4.711890E+0
-2.750000E+0	1.399670E-2	9.676610E-2	8.964170E-1	4.710540E+0
-2.700000E+0	1.411960E-2	9.664050E-2	8.955780E-1	4.709290E+0
-2.650000E+0	1.423930E-2	9.642980E-2	8.950760E-1	4.705830E+0
-2.600000E+0	1.434100E-2	9.636050E-2	8.952390E-1	4.703530E+0
-2.550000E+0	1.368060E-2	9.612040E-2	8.941920E-1	4.694610E+0
-2.500000E+0	1.446700E-2	9.599440E-2	8.935150E-1	4.692910E+0
-2.450000E+0	1.490710E-2	9.600670E-2	8.926090E-1	4.690060E+0
-2.400000E+0	1.370880E-2	9.587650E-2	8.921930E-1	4.687990E+0
-2.350000E+0	1.448110E-2	9.584370E-2	8.911490E-1	4.687050E+0
-2.300000E+0	1.445050E-2	9.570430E-2	8.908080E-1	4.688370E+0
-2.250000E+0	1.366140E-2	9.562100E-2	8.905360E-1	4.681930E+0
-2.200000E+0	1.458060E-2	9.540630E-2	8.905190E-1	4.683030E+0
-2.150000E+0	1.419140E-2	9.518970E-2	8.902760E-1	4.676070E+0
-2.100000E+0	1.376450E-2	9.516710E-2	8.895950E-1	4.676070E+0
-2.050000E+0	1.433820E-2	9.494790E-2	8.891260E-1	4.673600E+0
-2.000000E+0	1.396960E-2	9.483830E-2	8.883680E-1	4.664770E+0
-1.950000E+0	1.355620E-2	9.467290E-2	8.884900E-1	4.662420E+0
-1.900000E+0	1.377300E-2	9.471420E-2	8.879100E-1	4.665830E+0
-1.850000E+0	1.376810E-2	9.461290E-2	8.877540E-1	4.658660E+0
-1.800000E+0	1.348300E-2	9.466550E-2	8.875460E-1	4.655210E+0
-1.750000E+0	1.349770E-2	9.442810E-2	8.874000E-1	4.654760E+0
-1.700000E+0	1.344110E-2	9.441370E-2	8.877860E-1	4.656960E+0
-1.650000E+0	1.358910E-2	9.430030E-2	8.879120E-1	4.647880E+0
-1.600000E+0	1.363080E-2	9.422830E-2	8.872510E-1	4.646630E+0
-1.550000E+0	1.373730E-2	9.421280E-2	8.869800E-1	4.651050E+0
-1.500000E+0	1.382290E-2	9.417060E-2	8.864380E-1	4.647540E+0
-1.450000E+0	1.356970E-2	9.413200E-2	8.863360E-1	4.644570E+0
-1.400000E+0	1.343790E-2	9.410710E-2	8.861530E-1	4.645700E+0
-1.350000E+0	1.339790E-2	9.421860E-2	8.858290E-1	4.644330E+0
-1.300000E+0	1.333660E-2	9.417610E-2	8.862430E-1	4.648780E+0
-1.250000E+0	1.329570E-2	9.418190E-2	8.858970E-1	4.642270E+0
-1.200000E+0	1.347740E-2	9.427380E-2	8.859310E-1	4.645300E+0
-1.150000E+0	1.338870E-2	9.426870E-2	8.866790E-1	4.649490E+0
-1.100000E+0	1.319720E-2	9.426990E-2	8.872010E-1	4.649990E+0
-1.050000E+0	1.323320E-2	9.425600E-2	8.882720E-1	4.650260E+0
-1.000000E+0	1.323950E-2	9.435300E-2	8.896280E-1	4.649380E+0
-9.500000E-1	1.302680E-2	9.462880E-2	8.916880E-1	4.652230E+0
-9.000000E-1	1.309210E-2	9.483990E-2	8.926260E-1	4.658950E+0
-8.500000E-1	1.328810E-2	9.496600E-2	8.951260E-1	4.659090E+0
-8.000000E-1	1.294470E-2	9.510100E-2	8.974730E-1	4.656760E+0
-7.500000E-1	1.284010E-2	9.537570E-2	8.998670E-1	4.656590E+0
-7.000000E-1	1.298830E-2	9.557480E-2	9.017250E-1	4.661140E+0
-6.500000E-1	1.319030E-2	9.578600E-2	9.032080E-1	4.662920E+0
