V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	3.914800E-12	3.947690E-12	3.924400E-12	3.041550E-12
9.000000E-1	4.000490E-12	3.960670E-12	3.939760E-12	3.149460E-12
9.500000E-1	4.086740E-12	3.970960E-12	3.956250E-12	3.247910E-12
1.000000E+0	3.967570E-12	3.985450E-12	3.968460E-12	3.331950E-12
1.050000E+0	4.121500E-12	3.996440E-12	3.980280E-12	3.406390E-12
1.100000E+0	4.018580E-12	4.007840E-12	3.989920E-12	3.473430E-12
1.150000E+0	4.055540E-12	4.017470E-12	3.999000E-12	3.530810E-12
1.200000E+0	4.120580E-12	4.019350E-12	4.008160E-12	3.582750E-12
1.250000E+0	4.078880E-12	4.028230E-12	4.016980E-12	3.628940E-12
1.300000E+0	4.060440E-12	4.042830E-12	4.023410E-12	3.671890E-12
1.350000E+0	4.074170E-12	4.040260E-12	4.029570E-12	3.708350E-12
1.400000E+0	4.031010E-12	3.966010E-12	4.035290E-12	3.742120E-12
1.450000E+0	4.122590E-12	3.970330E-12	4.041930E-12	3.772670E-12
1.500000E+0	4.081510E-12	3.987330E-12	4.046410E-12	3.799270E-12
1.550000E+0	4.120900E-12	4.022430E-12	4.050460E-12	3.823750E-12
1.600000E+0	4.078070E-12	4.057030E-12	4.054820E-12	3.845860E-12
1.650000E+0	4.042590E-12	4.097160E-12	4.057660E-12	3.866280E-12
1.700000E+0	4.150300E-12	4.123530E-12	4.062770E-12	3.883980E-12
1.750000E+0	4.137420E-12	4.131750E-12	4.064760E-12	3.901510E-12
1.800000E+0	4.096350E-12	4.128250E-12	4.068110E-12	3.916240E-12
1.850000E+0	4.112170E-12	4.123420E-12	4.071690E-12	3.930670E-12
1.900000E+0	4.143910E-12	4.118260E-12	4.073850E-12	3.942520E-12
1.950000E+0	4.050010E-12	4.107650E-12	4.075310E-12	3.954040E-12
2.000000E+0	4.132770E-12	4.084100E-12	4.077620E-12	3.964370E-12
2.050000E+0	4.142640E-12	4.063480E-12	4.080270E-12	3.975220E-12
2.100000E+0	4.062360E-12	4.052230E-12	4.082300E-12	3.983900E-12
2.150000E+0	4.135230E-12	4.060070E-12	4.084470E-12	3.991810E-12
2.200000E+0	4.194400E-12	4.052870E-12	4.085940E-12	4.000320E-12
2.250000E+0	4.057880E-12	4.071220E-12	4.085980E-12	4.006110E-12
2.300000E+0	4.113320E-12	4.076260E-12	4.087580E-12	4.013920E-12
2.350000E+0	4.176410E-12	4.098340E-12	4.089760E-12	4.019500E-12
2.400000E+0	4.234790E-12	4.123030E-12	4.091130E-12	4.024960E-12
2.450000E+0	4.125840E-12	4.143300E-12	4.090960E-12	4.030270E-12
2.500000E+0	4.227500E-12	4.150090E-12	4.093140E-12	4.034330E-12
2.550000E+0	4.132170E-12	4.149880E-12	4.092760E-12	4.039940E-12
2.600000E+0	4.113820E-12	4.155750E-12	4.093110E-12	4.043610E-12
2.650000E+0	4.141930E-12	4.146890E-12	4.094080E-12	4.047020E-12
2.700000E+0	4.146360E-12	4.127310E-12	4.094530E-12	4.051800E-12
2.750000E+0	4.132300E-12	4.100660E-12	4.095090E-12	4.053860E-12
2.800000E+0	4.148690E-12	4.089040E-12	4.096290E-12	4.056680E-12
2.850000E+0	4.120250E-12	4.065370E-12	4.095840E-12	4.060030E-12
2.900000E+0	4.098600E-12	4.057720E-12	4.096540E-12	4.063140E-12
2.950000E+0	4.151590E-12	4.069670E-12	4.095970E-12	4.064980E-12
3.000000E+0	4.087290E-12	4.070260E-12	4.098150E-12	4.066560E-12
