V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.461330E-2	8.821810E-2	8.010740E-1	3.883890E+0
-2.950000E+0	1.477400E-2	8.812540E-2	8.007200E-1	3.880290E+0
-2.900000E+0	1.431090E-2	8.815550E-2	7.997190E-1	3.884730E+0
-2.850000E+0	1.463850E-2	8.812640E-2	7.992720E-1	3.879950E+0
-2.800000E+0	1.419330E-2	8.793120E-2	7.991010E-1	3.882900E+0
-2.750000E+0	1.426410E-2	8.780500E-2	7.987410E-1	3.879990E+0
-2.700000E+0	1.449090E-2	8.761670E-2	7.984790E-1	3.876690E+0
-2.650000E+0	1.426390E-2	8.752800E-2	7.980050E-1	3.872410E+0
-2.600000E+0	1.473140E-2	8.747060E-2	7.973350E-1	3.866780E+0
-2.550000E+0	1.442380E-2	8.741330E-2	7.967250E-1	3.865580E+0
-2.500000E+0	1.406910E-2	8.737560E-2	7.963020E-1	3.859770E+0
-2.450000E+0	1.427050E-2	8.719650E-2	7.957580E-1	3.854010E+0
-2.400000E+0	1.406850E-2	8.720790E-2	7.948730E-1	3.853680E+0
-2.350000E+0	1.414730E-2	8.708020E-2	7.941000E-1	3.848400E+0
-2.300000E+0	1.423650E-2	8.697180E-2	7.933860E-1	3.844970E+0
-2.250000E+0	1.427980E-2	8.688750E-2	7.935830E-1	3.830360E+0
-2.200000E+0	1.417920E-2	8.678520E-2	7.930100E-1	3.828190E+0
-2.150000E+0	1.401120E-2	8.672470E-2	7.919570E-1	3.824050E+0
-2.100000E+0	1.391390E-2	8.669700E-2	7.917340E-1	3.818030E+0
-2.050000E+0	1.381630E-2	8.667750E-2	7.918380E-1	3.819110E+0
-2.000000E+0	1.385310E-2	8.660660E-2	7.918340E-1	3.813740E+0
-1.950000E+0	1.392090E-2	8.644080E-2	7.911610E-1	3.814720E+0
-1.900000E+0	1.396420E-2	8.647620E-2	7.905360E-1	3.812650E+0
-1.850000E+0	1.390750E-2	8.648220E-2	7.906560E-1	3.813200E+0
-1.800000E+0	1.402280E-2	8.631570E-2	7.909050E-1	3.812350E+0
-1.750000E+0	1.381310E-2	8.630890E-2	7.911870E-1	3.810800E+0
-1.700000E+0	1.400600E-2	8.640400E-2	7.925790E-1	3.808440E+0
-1.650000E+0	1.402080E-2	8.644650E-2	7.933970E-1	3.802560E+0
-1.600000E+0	1.409130E-2	8.648430E-2	7.944940E-1	3.801200E+0
-1.550000E+0	1.395730E-2	8.654440E-2	7.961540E-1	3.799220E+0
-1.500000E+0	1.381960E-2	8.664510E-2	7.984970E-1	3.803970E+0
-1.450000E+0	1.374820E-2	8.694370E-2	8.017200E-1	3.808160E+0
-1.400000E+0	1.400410E-2	8.724580E-2	8.044670E-1	3.816400E+0
-1.350000E+0	1.427960E-2	8.768540E-2	8.076170E-1	3.843130E+0
-1.300000E+0	1.452440E-2	8.833880E-2	8.116870E-1	3.844360E+0
-1.250000E+0	1.530160E-2	8.920720E-2	8.163550E-1	3.842540E+0
-1.200000E+0	1.666010E-2	9.082930E-2	8.222810E-1	3.836600E+0
-1.150000E+0	1.922070E-2	9.345120E-2	8.303730E-1	3.834910E+0
-1.100000E+0	2.405630E-2	9.792370E-2	8.417420E-1	3.839200E+0
-1.050000E+0	3.035040E-2	1.047710E-1	8.601950E-1	3.856380E+0
-1.000000E+0	3.581600E-2	1.136990E-1	8.916920E-1	3.897410E+0
-9.500000E-1	3.953030E-2	1.234700E-1	9.479390E-1	3.971900E+0
-9.000000E-1	4.169180E-2	1.335990E-1	1.044640E+0	4.117370E+0
-8.500000E-1	4.214660E-2	1.443500E-1	1.194150E+0	4.354540E+0
-8.000000E-1	4.147450E-2	1.566800E-1	1.390570E+0	4.728770E+0
-7.500000E-1	3.949540E-2	1.709190E-1	1.599410E+0	5.291310E+0
-7.000000E-1	3.592380E-2	1.874180E-1	1.782590E+0	6.052180E+0
-6.500000E-1	3.262880E-2	2.049750E-1	1.916440E+0	7.001120E+0
-6.000000E-1	2.950760E-2	2.228770E-1	2.006270E+0	7.971110E+0
-5.500000E-1	2.804680E-2	2.389300E-1	2.064010E+0	8.793200E+0
-5.000000E-1	2.796580E-2	2.524540E-1	2.102840E+0	9.297530E+0
-4.500000E-1	2.815440E-2	2.628000E-1	2.129390E+0	9.491430E+0
-4.000000E-1	2.912500E-2	2.708370E-1	2.149670E+0	9.491370E+0
-3.500000E-1	2.990620E-2	2.774790E-1	2.164820E+0	9.362850E+0
-3.000000E-1	3.040900E-2	2.826560E-1	2.175850E+0	9.191240E+0
-2.500000E-1	3.087320E-2	2.868680E-1	2.184480E+0	9.003920E+0
-2.000000E-1	3.130210E-2	2.903310E-1	2.194380E+0	8.827310E+0
-1.500000E-1	3.187520E-2	2.934080E-1	2.200270E+0	8.668040E+0
-1.000000E-1	3.197110E-2	2.959280E-1	2.206270E+0	8.537590E+0
-5.000000E-2	3.233360E-2	2.979420E-1	2.210480E+0	8.396910E+0
0.000000E+0	3.262490E-2	3.000780E-1	2.217260E+0	8.260010E+0
5.000000E-2	3.270600E-2	3.019640E-1	2.221460E+0	8.172570E+0
1.000000E-1	3.299070E-2	3.035830E-1	2.225320E+0	8.064460E+0
1.500000E-1	3.314100E-2	3.050210E-1	2.228110E+0	7.974400E+0
2.000000E-1	3.329670E-2	3.065790E-1	2.231360E+0	7.894920E+0
2.500000E-1	3.340020E-2	3.077820E-1	2.234940E+0	7.825710E+0
3.000000E-1	3.343040E-2	3.089450E-1	2.235550E+0	7.757230E+0
3.500000E-1	3.372500E-2	3.100150E-1	2.238060E+0	7.700280E+0
4.000000E-1	3.388310E-2	3.108030E-1	2.241960E+0	7.640790E+0
4.500000E-1	3.383510E-2	3.116920E-1	2.245080E+0	7.584380E+0
5.000000E-1	3.404090E-2	3.123900E-1	2.249420E+0	7.558260E+0
5.500000E-1	3.410590E-2	3.132870E-1	2.250810E+0	7.507740E+0
6.000000E-1	3.409660E-2	3.138450E-1	2.252800E+0	7.466300E+0
6.500000E-1	3.420510E-2	3.146070E-1	2.253470E+0	7.427090E+0
7.000000E-1	3.434520E-2	3.152260E-1	2.255810E+0	7.390060E+0
7.500000E-1	3.418180E-2	3.158010E-1	2.257250E+0	7.372960E+0
8.000000E-1	3.440870E-2	3.162210E-1	2.259700E+0	7.336290E+0
8.500000E-1	3.448150E-2	3.167140E-1	2.259730E+0	7.320940E+0
9.000000E-1	3.449280E-2	3.171110E-1	2.262620E+0	7.303330E+0
9.500000E-1	3.463630E-2	3.177690E-1	2.264190E+0	7.285150E+0
1.000000E+0	3.469780E-2	3.179520E-1	2.266870E+0	7.283190E+0
1.050000E+0	3.460610E-2	3.184540E-1	2.267790E+0	7.252250E+0
1.100000E+0	3.472640E-2	3.188950E-1	2.267420E+0	7.216940E+0
1.150000E+0	3.486170E-2	3.191220E-1	2.267850E+0	7.214190E+0
1.200000E+0	3.480320E-2	3.192150E-1	2.268540E+0	7.189150E+0
1.250000E+0	3.481360E-2	3.196130E-1	2.269020E+0	7.161330E+0
1.300000E+0	3.490420E-2	3.198630E-1	2.269810E+0	7.147610E+0
1.350000E+0	3.491640E-2	3.202960E-1	2.270370E+0	7.118720E+0
1.400000E+0	3.505450E-2	3.205560E-1	2.271450E+0	7.107890E+0
