V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.046160E-9	1.034440E-9	9.679880E-10	1.237000E-10
-2.950000E+0	1.044930E-9	1.033350E-9	9.672550E-10	1.238190E-10
-2.900000E+0	1.044010E-9	1.032360E-9	9.666150E-10	1.239340E-10
-2.850000E+0	1.042780E-9	1.031520E-9	9.659360E-10	1.240240E-10
-2.800000E+0	1.041780E-9	1.030570E-9	9.653380E-10	1.241160E-10
-2.750000E+0	1.040600E-9	1.029740E-9	9.647660E-10	1.242060E-10
-2.700000E+0	1.039830E-9	1.028890E-9	9.641130E-10	1.240740E-10
-2.650000E+0	1.038740E-9	1.028090E-9	9.634950E-10	1.241380E-10
-2.600000E+0	1.037620E-9	1.027250E-9	9.629100E-10	1.242360E-10
-2.550000E+0	1.036690E-9	1.026440E-9	9.623430E-10	1.243160E-10
-2.500000E+0	1.035850E-9	1.025680E-9	9.617490E-10	1.244150E-10
-2.450000E+0	1.034910E-9	1.024880E-9	9.612190E-10	1.244950E-10
-2.400000E+0	1.033760E-9	1.024040E-9	9.605580E-10	1.246640E-10
-2.350000E+0	1.033220E-9	1.023190E-9	9.600420E-10	1.248020E-10
-2.300000E+0	1.032150E-9	1.022350E-9	9.594470E-10	1.249080E-10
-2.250000E+0	1.031050E-9	1.021520E-9	9.588810E-10	1.249890E-10
-2.200000E+0	1.030310E-9	1.020730E-9	9.583410E-10	1.250580E-10
-2.150000E+0	1.029440E-9	1.019920E-9	9.577680E-10	1.251490E-10
-2.100000E+0	1.028610E-9	1.019180E-9	9.571640E-10	1.252540E-10
-2.050000E+0	1.027580E-9	1.018340E-9	9.565670E-10	1.253350E-10
-2.000000E+0	1.026580E-9	1.017560E-9	9.560910E-10	1.254050E-10
-1.950000E+0	1.025940E-9	1.016860E-9	9.554750E-10	1.255160E-10
-1.900000E+0	1.024850E-9	1.016140E-9	9.549780E-10	1.256140E-10
-1.850000E+0	1.024210E-9	1.015470E-9	9.544210E-10	1.256910E-10
-1.800000E+0	1.023360E-9	1.014740E-9	9.538200E-10	1.257730E-10
-1.750000E+0	1.022500E-9	1.013950E-9	9.532840E-10	1.258620E-10
-1.700000E+0	1.021600E-9	1.013230E-9	9.527630E-10	1.259560E-10
-1.650000E+0	1.020750E-9	1.012490E-9	9.522510E-10	1.260350E-10
-1.600000E+0	1.019840E-9	1.011720E-9	9.516290E-10	1.261080E-10
-1.550000E+0	1.018920E-9	1.010890E-9	9.510890E-10	1.262010E-10
-1.500000E+0	1.017980E-9	1.010110E-9	9.505300E-10	1.262650E-10
-1.450000E+0	1.017400E-9	1.009290E-9	9.499920E-10	1.263630E-10
-1.400000E+0	1.016500E-9	1.008670E-9	9.494490E-10	1.264450E-10
-1.350000E+0	1.015550E-9	1.007940E-9	9.488650E-10	1.265140E-10
-1.300000E+0	1.015120E-9	1.007170E-9	9.483310E-10	1.265990E-10
-1.250000E+0	1.014040E-9	1.006510E-9	9.478090E-10	1.266710E-10
-1.200000E+0	1.013350E-9	1.005750E-9	9.472370E-10	1.267700E-10
-1.150000E+0	1.012580E-9	1.005060E-9	9.466790E-10	1.268570E-10
-1.100000E+0	1.011620E-9	1.004330E-9	9.461420E-10	1.269220E-10
-1.050000E+0	1.010920E-9	1.003560E-9	9.455550E-10	1.270000E-10
-1.000000E+0	1.010120E-9	1.002820E-9	9.450280E-10	1.270840E-10
-9.500000E-1	1.009110E-9	1.002130E-9	9.444860E-10	1.271780E-10
-9.000000E-1	1.008220E-9	1.001420E-9	9.439590E-10	1.272570E-10
-8.500000E-1	1.007610E-9	1.000720E-9	9.433960E-10	1.273510E-10
-8.000000E-1	1.006900E-9	9.999720E-10	9.428800E-10	1.274130E-10
-7.500000E-1	1.006220E-9	9.992640E-10	9.422860E-10	1.274920E-10
-7.000000E-1	1.005410E-9	9.985920E-10	9.417110E-10	1.275860E-10
-6.500000E-1	1.004630E-9	9.978200E-10	9.411760E-10	1.276570E-10
-6.000000E-1	1.003910E-9	9.971470E-10	9.406180E-10	1.277430E-10
-5.500000E-1	1.003030E-9	9.964520E-10	9.401250E-10	1.278310E-10
-5.000000E-1	1.002500E-9	9.957790E-10	9.395630E-10	1.279110E-10
-4.500000E-1	1.001430E-9	9.950530E-10	9.390310E-10	1.279990E-10
-4.000000E-1	1.000610E-9	9.943980E-10	9.384540E-10	1.280660E-10
-3.500000E-1	1.000080E-9	9.936620E-10	9.378790E-10	1.281680E-10
-3.000000E-1	9.993760E-10	9.929680E-10	9.373150E-10	1.282450E-10
-2.500000E-1	9.985800E-10	9.922770E-10	9.367600E-10	1.283350E-10
-2.000000E-1	9.978750E-10	9.916410E-10	9.361970E-10	1.284130E-10
-1.500000E-1	9.970160E-10	9.909140E-10	9.356920E-10	1.285160E-10
-1.000000E-1	9.964100E-10	9.902210E-10	9.351880E-10	1.285970E-10
-5.000000E-2	9.956580E-10	9.894740E-10	9.345610E-10	1.286780E-10
0.000000E+0	9.948480E-10	9.888480E-10	9.340360E-10	1.287710E-10
5.000000E-2	9.942290E-10	9.881190E-10	9.334540E-10	1.288450E-10
1.000000E-1	9.935010E-10	9.875240E-10	9.329660E-10	1.289350E-10
1.500000E-1	9.927070E-10	9.868370E-10	9.323460E-10	1.290020E-10
2.000000E-1	9.920610E-10	9.860950E-10	9.318170E-10	1.291050E-10
2.500000E-1	9.914150E-10	9.854510E-10	9.312830E-10	1.291960E-10
3.000000E-1	9.906220E-10	9.847620E-10	9.307470E-10	1.292610E-10
3.500000E-1	9.900930E-10	9.841190E-10	9.301480E-10	1.293430E-10
4.000000E-1	9.892110E-10	9.834280E-10	9.296380E-10	1.294300E-10
4.500000E-1	9.886440E-10	9.827500E-10	9.291050E-10	1.295140E-10
5.000000E-1	9.878750E-10	9.821340E-10	9.285480E-10	1.295880E-10
5.500000E-1	9.873170E-10	9.814570E-10	9.280180E-10	1.296820E-10
6.000000E-1	9.867340E-10	9.807850E-10	9.274800E-10	1.297590E-10
6.500000E-1	9.860510E-10	9.801730E-10	9.269280E-10	1.298370E-10
7.000000E-1	9.852510E-10	9.795920E-10	9.263970E-10	1.299090E-10
7.500000E-1	9.847380E-10	9.789930E-10	9.258430E-10	1.299940E-10
8.000000E-1	9.838920E-10	9.783110E-10	9.253340E-10	1.300880E-10
8.500000E-1	9.834220E-10	9.777020E-10	9.247840E-10	1.301680E-10
9.000000E-1	9.830700E-10	9.770520E-10	9.242590E-10	1.302430E-10
9.500000E-1	9.822220E-10	9.764750E-10	9.236870E-10	1.303310E-10
1.000000E+0	9.815280E-10	9.758320E-10	9.231990E-10	1.303830E-10
1.050000E+0	9.810180E-10	9.751920E-10	9.226590E-10	1.304820E-10
1.100000E+0	9.802570E-10	9.745660E-10	9.221330E-10	1.305580E-10
1.150000E+0	9.798370E-10	9.739720E-10	9.216130E-10	1.306340E-10
1.200000E+0	9.791420E-10	9.733290E-10	9.210850E-10	1.307000E-10
1.250000E+0	9.785960E-10	9.727430E-10	9.205740E-10	1.307920E-10
1.300000E+0	9.778480E-10	9.722440E-10	9.200710E-10	1.308570E-10
