V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.466560E-13	3.882910E-13	3.948040E-13	3.993990E-13
-2.950000E+0	4.133750E-13	3.853850E-13	3.958130E-13	4.000450E-13
-2.900000E+0	4.962620E-13	3.882690E-13	3.963970E-13	4.011250E-13
-2.850000E+0	4.172960E-13	3.913270E-13	3.971760E-13	4.016610E-13
-2.800000E+0	3.679720E-13	3.942040E-13	3.969840E-13	4.017690E-13
-2.750000E+0	4.072410E-13	3.904000E-13	3.976200E-13	4.024370E-13
-2.700000E+0	4.808150E-13	3.868690E-13	3.987420E-13	4.035560E-13
-2.650000E+0	4.054440E-13	3.885580E-13	3.990350E-13	4.040340E-13
-2.600000E+0	4.437070E-13	3.833260E-13	4.000570E-13	4.040900E-13
-2.550000E+0	4.276850E-13	3.895130E-13	4.003810E-13	4.047280E-13
-2.500000E+0	4.645980E-13	3.934240E-13	4.009800E-13	4.052690E-13
-2.450000E+0	4.102560E-13	3.870610E-13	4.010800E-13	4.064440E-13
-2.400000E+0	3.681610E-13	3.906330E-13	4.025990E-13	4.056560E-13
-2.350000E+0	4.462260E-13	3.965880E-13	4.023620E-13	4.062400E-13
-2.300000E+0	4.929190E-13	3.902460E-13	4.020710E-13	4.074770E-13
-2.250000E+0	4.050320E-13	3.931130E-13	4.027240E-13	4.086430E-13
-2.200000E+0	4.084460E-13	3.890750E-13	4.024750E-13	4.081070E-13
-2.150000E+0	4.376360E-13	3.953980E-13	4.049910E-13	4.085240E-13
-2.100000E+0	3.999730E-13	3.940100E-13	4.050180E-13	4.091630E-13
-2.050000E+0	4.105890E-13	3.973020E-13	4.049370E-13	4.099530E-13
-2.000000E+0	3.682150E-13	3.878520E-13	4.053090E-13	4.107400E-13
-1.950000E+0	4.355690E-13	3.914490E-13	4.058910E-13	4.117160E-13
-1.900000E+0	4.217870E-13	3.863610E-13	4.066470E-13	4.120820E-13
-1.850000E+0	3.822990E-13	3.916510E-13	4.058090E-13	4.125510E-13
-1.800000E+0	4.257180E-13	3.914330E-13	4.072500E-13	4.133270E-13
-1.750000E+0	4.360150E-13	3.426450E-13	4.065490E-13	4.141730E-13
-1.700000E+0	3.936460E-13	3.410380E-13	4.075460E-13	4.153400E-13
-1.650000E+0	3.968270E-13	3.510840E-13	4.068840E-13	4.155800E-13
-1.600000E+0	4.171960E-13	3.565330E-13	4.074520E-13	4.165970E-13
-1.550000E+0	4.240030E-13	3.820540E-13	4.091550E-13	4.177690E-13
-1.500000E+0	4.309810E-13	3.964410E-13	4.086520E-13	4.185000E-13
-1.450000E+0	4.561250E-13	4.169830E-13	4.087280E-13	4.186520E-13
-1.400000E+0	3.394090E-13	4.145710E-13	4.101450E-13	4.185980E-13
-1.350000E+0	4.402980E-13	4.223040E-13	4.082370E-13	4.201260E-13
-1.300000E+0	4.359960E-13	4.146880E-13	4.085430E-13	4.216240E-13
-1.250000E+0	4.555910E-13	4.185040E-13	4.090630E-13	4.224050E-13
-1.200000E+0	4.940780E-13	4.099430E-13	4.095810E-13	4.235150E-13
-1.150000E+0	3.923430E-13	3.996310E-13	4.092490E-13	4.243090E-13
-1.100000E+0	4.271630E-13	3.808680E-13	4.101860E-13	4.251420E-13
-1.050000E+0	3.810850E-13	3.787260E-13	4.089830E-13	4.257450E-13
-1.000000E+0	4.328130E-13	3.725010E-13	4.087230E-13	4.275870E-13
-9.500000E-1	3.957580E-13	3.632050E-13	4.095570E-13	4.288170E-13
-9.000000E-1	4.408380E-13	3.683770E-13	4.099650E-13	4.294050E-13
-8.500000E-1	4.441400E-13	3.750380E-13	4.105390E-13	4.307550E-13
-8.000000E-1	4.277020E-13	3.883090E-13	4.112430E-13	4.326020E-13
-7.500000E-1	3.994030E-13	3.958380E-13	4.126320E-13	4.349630E-13
-7.000000E-1	4.282360E-13	4.127040E-13	4.134070E-13	4.378670E-13
-6.500000E-1	4.407140E-13	4.265160E-13	4.163620E-13	4.412240E-13
-6.000000E-1	3.945620E-13	4.294670E-13	4.184430E-13	4.444140E-13
-5.500000E-1	3.805110E-13	4.349040E-13	4.188430E-13	4.481100E-13
-5.000000E-1	4.478570E-13	4.249780E-13	4.229270E-13	4.514760E-13
-4.500000E-1	4.205350E-13	4.281200E-13	4.251020E-13	4.549550E-13
-4.000000E-1	4.412990E-13	4.178610E-13	4.283680E-13	4.585010E-13
-3.500000E-1	4.261610E-13	4.080290E-13	4.313710E-13	4.625730E-13
-3.000000E-1	4.470590E-13	4.014000E-13	4.343000E-13	4.669490E-13
-2.500000E-1	4.166720E-13	3.974550E-13	4.375340E-13	4.708530E-13
-2.000000E-1	4.261220E-13	3.881610E-13	4.415270E-13	4.771080E-13
-1.500000E-1	3.884970E-13	4.001080E-13	4.453130E-13	4.822470E-13
-1.000000E-1	5.170580E-13	4.066470E-13	4.513450E-13	4.881490E-13
-5.000000E-2	5.284430E-13	4.314630E-13	4.581060E-13	4.959790E-13
0.000000E+0	6.029650E-13	4.791540E-13	4.713390E-13	5.073950E-13
5.000000E-2	8.366840E-13	5.791300E-13	4.996690E-13	5.237720E-13
1.000000E-1	1.298070E-12	8.275800E-13	5.702340E-13	5.555580E-13
1.500000E-1	1.893110E-12	1.301430E-12	7.373980E-13	6.136830E-13
2.000000E-1	2.474310E-12	1.932290E-12	1.097720E-12	6.969980E-13
2.500000E-1	2.950920E-12	2.513040E-12	1.663560E-12	7.987050E-13
3.000000E-1	3.238410E-12	2.930270E-12	2.270390E-12	9.050950E-13
3.500000E-1	3.418000E-12	3.212260E-12	2.752930E-12	1.014480E-12
4.000000E-1	3.558510E-12	3.395980E-12	3.089230E-12	1.134570E-12
4.500000E-1	3.633060E-12	3.516620E-12	3.317740E-12	1.281410E-12
5.000000E-1	3.731330E-12	3.612530E-12	3.478230E-12	1.454280E-12
5.500000E-1	3.812600E-12	3.680720E-12	3.595710E-12	1.642460E-12
6.000000E-1	3.897830E-12	3.744230E-12	3.680710E-12	1.838290E-12
6.500000E-1	3.921320E-12	3.799220E-12	3.748580E-12	2.036750E-12
7.000000E-1	3.981690E-12	3.847960E-12	3.802040E-12	2.238810E-12
7.500000E-1	3.933160E-12	3.890880E-12	3.843600E-12	2.423120E-12
8.000000E-1	3.972280E-12	3.921580E-12	3.880910E-12	2.595020E-12
8.500000E-1	3.954440E-12	3.953080E-12	3.910990E-12	2.756550E-12
9.000000E-1	4.062720E-12	3.983040E-12	3.936440E-12	2.904420E-12
9.500000E-1	4.009750E-12	4.012210E-12	3.958250E-12	3.038240E-12
1.000000E+0	4.072050E-12	4.042980E-12	3.977280E-12	3.160560E-12
1.050000E+0	4.077500E-12	4.053250E-12	3.993620E-12	3.272270E-12
1.100000E+0	4.078640E-12	4.061300E-12	4.009400E-12	3.366550E-12
1.150000E+0	4.080170E-12	4.061020E-12	4.021310E-12	3.451810E-12
1.200000E+0	4.157690E-12	4.057010E-12	4.033120E-12	3.527680E-12
1.250000E+0	4.102240E-12	4.042120E-12	4.044290E-12	3.594610E-12
1.300000E+0	4.070950E-12	4.041470E-12	4.054880E-12	3.654800E-12
1.350000E+0	4.101190E-12	4.040020E-12	4.061350E-12	3.709750E-12
1.400000E+0	4.122840E-12	4.046510E-12	4.070280E-12	3.755980E-12
1.450000E+0	4.096080E-12	4.040710E-12	4.076990E-12	3.799020E-12
1.500000E+0	4.113180E-12	4.056980E-12	4.084770E-12	3.838850E-12
1.550000E+0	4.121450E-12	4.083350E-12	4.090110E-12	3.873750E-12
1.600000E+0	4.145290E-12	4.110810E-12	4.095890E-12	3.907100E-12
1.650000E+0	4.146660E-12	4.132780E-12	4.101610E-12	3.935680E-12
1.700000E+0	4.159000E-12	4.154600E-12	4.106050E-12	3.961960E-12
1.750000E+0	4.180510E-12	4.157940E-12	4.110120E-12	3.985520E-12
1.800000E+0	4.197600E-12	4.151780E-12	4.114250E-12	4.006300E-12
1.850000E+0	4.174110E-12	4.150290E-12	4.118800E-12	4.026730E-12
1.900000E+0	4.152310E-12	4.138150E-12	4.122230E-12	4.044630E-12
1.950000E+0	4.145850E-12	4.132190E-12	4.126060E-12	4.060660E-12
2.000000E+0	4.197400E-12	4.120200E-12	4.128400E-12	4.076680E-12
2.050000E+0	4.170940E-12	4.114520E-12	4.131460E-12	4.089090E-12
2.100000E+0	4.185990E-12	4.113470E-12	4.133660E-12	4.101520E-12
2.150000E+0	4.178230E-12	4.119060E-12	4.136940E-12	4.113910E-12
2.200000E+0	4.154530E-12	4.130120E-12	4.138210E-12	4.124580E-12
2.250000E+0	4.168750E-12	4.141750E-12	4.140870E-12	4.134920E-12
2.300000E+0	4.206540E-12	4.158620E-12	4.143820E-12	4.144250E-12
2.350000E+0	4.171420E-12	4.175990E-12	4.145120E-12	4.153650E-12
2.400000E+0	4.214180E-12	4.190000E-12	4.147480E-12	4.160270E-12
2.450000E+0	4.182220E-12	4.202170E-12	4.149210E-12	4.167750E-12
2.500000E+0	4.210560E-12	4.197160E-12	4.149760E-12	4.175280E-12
2.550000E+0	4.186500E-12	4.190380E-12	4.151580E-12	4.180110E-12
2.600000E+0	4.177790E-12	4.182760E-12	4.153770E-12	4.186750E-12
2.650000E+0	4.190020E-12	4.166040E-12	4.153590E-12	4.192150E-12
2.700000E+0	4.204260E-12	4.145330E-12	4.155380E-12	4.196800E-12
2.750000E+0	4.252550E-12	4.125770E-12	4.156260E-12	4.200730E-12
2.800000E+0	4.210070E-12	4.120170E-12	4.157450E-12	4.205640E-12
2.850000E+0	4.190830E-12	4.121090E-12	4.158270E-12	4.209420E-12
2.900000E+0	4.255240E-12	4.118890E-12	4.159430E-12	4.213530E-12
2.950000E+0	4.172590E-12	4.135540E-12	4.160540E-12	4.217280E-12
3.000000E+0	4.170070E-12	4.158810E-12	4.159330E-12	4.220760E-12
