V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.524910E-10	2.396620E-10	4.853990E-11	8.522750E-13
-2.950000E+0	2.524370E-10	2.396440E-10	4.858460E-11	8.520290E-13
-2.900000E+0	2.524820E-10	2.396600E-10	4.852320E-11	8.524940E-13
-2.850000E+0	2.522960E-10	2.396110E-10	4.850000E-11	8.594770E-13
-2.800000E+0	2.522690E-10	2.395810E-10	4.849570E-11	8.564560E-13
-2.750000E+0	2.522220E-10	2.395460E-10	4.869320E-11	8.612830E-13
-2.700000E+0	2.521640E-10	2.395460E-10	4.859010E-11	8.643640E-13
-2.650000E+0	2.521610E-10	2.395220E-10	4.848560E-11	8.610360E-13
-2.600000E+0	2.521190E-10	2.394730E-10	4.845720E-11	8.678230E-13
-2.550000E+0	2.520640E-10	2.394570E-10	4.854770E-11	8.647490E-13
-2.500000E+0	2.520870E-10	2.394460E-10	4.858320E-11	8.681050E-13
-2.450000E+0	2.520430E-10	2.394350E-10	4.859190E-11	8.694410E-13
-2.400000E+0	2.518980E-10	2.394180E-10	4.851690E-11	8.709320E-13
-2.350000E+0	2.519960E-10	2.393790E-10	4.852880E-11	8.693660E-13
-2.300000E+0	2.518910E-10	2.393820E-10	4.846930E-11	8.720660E-13
-2.250000E+0	2.520020E-10	2.393990E-10	4.855640E-11	8.683390E-13
-2.200000E+0	2.519030E-10	2.393640E-10	4.860950E-11	8.750180E-13
-2.150000E+0	2.518400E-10	2.393810E-10	4.860330E-11	8.731800E-13
-2.100000E+0	2.518880E-10	2.393780E-10	4.849050E-11	8.705100E-13
-2.050000E+0	2.518570E-10	2.394150E-10	4.845260E-11	8.732260E-13
-2.000000E+0	2.517860E-10	2.393910E-10	4.842370E-11	8.730470E-13
-1.950000E+0	2.517890E-10	2.393800E-10	4.839990E-11	8.762270E-13
-1.900000E+0	2.517320E-10	2.393620E-10	4.848140E-11	8.786900E-13
-1.850000E+0	2.518160E-10	2.393610E-10	4.846300E-11	8.813280E-13
-1.800000E+0	2.518070E-10	2.393470E-10	4.850860E-11	8.790620E-13
-1.750000E+0	2.517240E-10	2.393230E-10	4.841420E-11	8.766680E-13
-1.700000E+0	2.519310E-10	2.393550E-10	4.840960E-11	8.783750E-13
-1.650000E+0	2.518040E-10	2.393840E-10	4.837020E-11	8.830490E-13
-1.600000E+0	2.517010E-10	2.394110E-10	4.827380E-11	8.804590E-13
-1.550000E+0	2.517690E-10	2.393760E-10	4.839700E-11	8.830720E-13
-1.500000E+0	2.517170E-10	2.393440E-10	4.832180E-11	8.845370E-13
-1.450000E+0	2.517850E-10	2.393650E-10	4.833730E-11	8.831450E-13
-1.400000E+0	2.518260E-10	2.393800E-10	4.835830E-11	8.834970E-13
-1.350000E+0	2.517610E-10	2.394410E-10	4.834600E-11	8.837710E-13
-1.300000E+0	2.519430E-10	2.394090E-10	4.834540E-11	8.887660E-13
-1.250000E+0	2.519920E-10	2.394550E-10	4.829010E-11	8.866480E-13
-1.200000E+0	2.519340E-10	2.394980E-10	4.825290E-11	8.872320E-13
-1.150000E+0	2.520300E-10	2.395390E-10	4.821580E-11	8.879550E-13
-1.100000E+0	2.520920E-10	2.396150E-10	4.825580E-11	8.852320E-13
-1.050000E+0	2.521310E-10	2.396610E-10	4.825020E-11	8.869030E-13
-1.000000E+0	2.522670E-10	2.397520E-10	4.812280E-11	8.856780E-13
-9.500000E-1	2.522940E-10	2.398150E-10	4.818810E-11	8.856100E-13
-9.000000E-1	2.524910E-10	2.400350E-10	4.804760E-11	8.837900E-13
-8.500000E-1	2.525610E-10	2.401560E-10	4.805700E-11	8.809850E-13
-8.000000E-1	2.527760E-10	2.404560E-10	4.795590E-11	8.835570E-13
-7.500000E-1	2.530420E-10	2.408240E-10	4.785350E-11	8.817870E-13
-7.000000E-1	2.534370E-10	2.413180E-10	4.776740E-11	8.834510E-13
-6.500000E-1	2.539650E-10	2.419560E-10	4.779500E-11	8.835950E-13
-6.000000E-1	2.544540E-10	2.425880E-10	4.777720E-11	8.846950E-13
-5.500000E-1	2.552410E-10	2.433210E-10	4.767410E-11	8.830720E-13
-5.000000E-1	2.562170E-10	2.440480E-10	4.755260E-11	8.854890E-13
-4.500000E-1	2.571200E-10	2.447440E-10	4.742110E-11	8.833560E-13
