V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.146490E-1	1.985730E-1	1.915500E+0	4.858550E+1
-2.950000E+0	1.441620E-1	1.983680E-1	1.916840E+0	4.874710E+1
-2.900000E+0	1.972220E-1	1.980480E-1	1.919020E+0	4.898670E+1
-2.850000E+0	5.480610E-2	1.975810E-1	1.918870E+0	4.925080E+1
-2.800000E+0	8.517020E-2	1.976630E-1	1.917240E+0	5.052260E+1
-2.750000E+0	6.433430E-1	1.972030E-1	1.919570E+0	5.141220E+1
-2.700000E+0	1.185420E-1	1.968920E-1	1.920410E+0	5.182450E+1
-2.650000E+0	6.580060E-2	1.969770E-1	1.912690E+0	5.239180E+1
-2.600000E+0	2.951370E-2	1.968840E-1	1.911040E+0	5.372780E+1
-2.550000E+0	2.665740E-2	1.968090E-1	1.910500E+0	5.391090E+1
-2.500000E+0	2.671170E-2	1.965370E-1	1.908630E+0	5.490090E+1
-2.450000E+0	2.764820E-2	1.961310E-1	1.907660E+0	5.673040E+1
-2.400000E+0	2.716950E-2	1.959790E-1	1.905280E+0	5.787660E+1
-2.350000E+0	2.682650E-2	1.955460E-1	1.903120E+0	5.865570E+1
-2.300000E+0	2.665760E-2	1.952370E-1	1.900190E+0	6.101080E+1
-2.250000E+0	2.689350E-2	1.951080E-1	1.897410E+0	6.339490E+1
-2.200000E+0	2.660920E-2	1.953030E-1	1.904890E+0	6.478250E+1
-2.150000E+0	2.633250E-2	1.949730E-1	1.905690E+0	7.582530E+1
-2.100000E+0	2.632960E-2	1.949270E-1	1.898920E+0	7.392240E+1
-2.050000E+0	2.652610E-2	1.949330E-1	1.896650E+0	7.578090E+1
-2.000000E+0	2.598850E-2	1.947050E-1	1.898230E+0	7.812820E+1
-1.950000E+0	2.547560E-2	1.946710E-1	1.889690E+0	7.653410E+1
-1.900000E+0	2.547020E-2	1.947900E-1	1.887600E+0	8.323730E+1
-1.850000E+0	2.516920E-2	1.967960E-1	1.887940E+0	8.483660E+1
-1.800000E+0	2.519980E-2	1.966100E-1	1.890990E+0	9.022810E+1
-1.750000E+0	2.522270E-2	1.969350E-1	1.892160E+0	9.348630E+1
-1.700000E+0	2.548570E-2	1.968660E-1	1.888790E+0	9.476270E+1
