V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.642190E-10	2.593000E-10	1.588370E-10	9.835180E-12
-2.950000E+0	2.639410E-10	2.591790E-10	1.587940E-10	9.829970E-12
-2.900000E+0	2.641370E-10	2.590970E-10	1.588390E-10	9.831840E-12
-2.850000E+0	2.641970E-10	2.591250E-10	1.587760E-10	9.827870E-12
-2.800000E+0	2.641340E-10	2.593260E-10	1.587340E-10	9.805660E-12
-2.750000E+0	2.644600E-10	2.594300E-10	1.587610E-10	9.829930E-12
-2.700000E+0	2.643110E-10	2.594350E-10	1.587310E-10	9.849000E-12
-2.650000E+0	2.644370E-10	2.593520E-10	1.587250E-10	9.851760E-12
-2.600000E+0	2.647980E-10	2.594890E-10	1.587700E-10	9.900120E-12
-2.550000E+0	2.651440E-10	2.597030E-10	1.587540E-10	9.917080E-12
-2.500000E+0	2.649090E-10	2.599810E-10	1.587830E-10	9.927880E-12
-2.450000E+0	2.654130E-10	2.601630E-10	1.588000E-10	9.935000E-12
-2.400000E+0	2.660930E-10	2.605210E-10	1.588980E-10	9.929550E-12
-2.350000E+0	2.665960E-10	2.614060E-10	1.589080E-10	9.950960E-12
-2.300000E+0	2.681210E-10	2.628070E-10	1.589530E-10	9.930210E-12
-2.250000E+0	2.695390E-10	2.649780E-10	1.588710E-10	9.944550E-12
-2.200000E+0	2.720560E-10	2.684210E-10	1.585570E-10	9.964450E-12
-2.150000E+0	2.767630E-10	2.740850E-10	1.581510E-10	9.979220E-12
-2.100000E+0	2.834130E-10	2.825550E-10	1.573280E-10	9.957100E-12
-2.050000E+0	2.928680E-10	2.944400E-10	1.560950E-10	9.891940E-12
-2.000000E+0	3.036960E-10	3.111660E-10	1.544900E-10	9.767460E-12
-1.950000E+0	3.151770E-10	3.345150E-10	1.526320E-10	9.539320E-12
-1.900000E+0	3.283050E-10	3.670300E-10	1.504060E-10	9.193870E-12
-1.850000E+0	3.444830E-10	4.108910E-10	1.484260E-10	8.717990E-12
