V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	-1.550590E-2	4.120700E-3	-8.327510E-3	2.360190E-2
-2.950000E+0	-4.445760E-2	-5.042820E-3	-4.493810E-3	2.363230E-2
-2.900000E+0	8.511610E-2	-1.820900E-2	-1.126950E-2	2.493650E-2
-2.850000E+0	5.277870E-2	-4.454480E-3	-6.662340E-3	2.245610E-2
-2.800000E+0	6.473120E-2	-7.493200E-3	-9.983760E-3	2.558950E-2
-2.750000E+0	7.882600E-2	3.221290E-3	-8.202210E-3	2.573750E-2
-2.700000E+0	1.011140E-2	9.690540E-3	-1.096670E-2	2.553710E-2
-2.650000E+0	-1.169790E-1	-8.332800E-3	-9.570550E-3	2.639480E-2
-2.600000E+0	1.050440E-1	-4.043090E-3	-1.336700E-2	2.543250E-2
-2.550000E+0	7.647110E-2	-7.011010E-3	-1.128700E-2	2.626450E-2
-2.500000E+0	6.926630E-2	-9.451220E-3	-1.163460E-2	2.675710E-2
-2.450000E+0	-7.277890E-2	-1.617130E-3	-1.438020E-2	2.616650E-2
-2.400000E+0	-8.275350E-2	-4.280610E-3	-1.485440E-2	2.798810E-2
-2.350000E+0	-1.588390E-1	-2.153210E-3	-1.561330E-2	2.663830E-2
-2.300000E+0	4.383320E-2	-5.772720E-4	-1.367000E-2	2.901090E-2
-2.250000E+0	-2.672510E-2	2.645850E-3	-1.953340E-2	2.904600E-2
-2.200000E+0	5.240190E-2	-5.717000E-3	-1.820680E-2	2.682030E-2
-2.150000E+0	-4.617090E-3	-8.639830E-3	-1.931780E-2	2.962650E-2
-2.100000E+0	6.095910E-2	-5.802620E-4	-1.742140E-2	2.971130E-2
-2.050000E+0	2.196290E-3	1.982040E-3	-2.061460E-2	3.028830E-2
-2.000000E+0	-1.332670E-1	-8.553620E-3	-2.183940E-2	3.015450E-2
-1.950000E+0	-1.158140E-1	5.766850E-3	-2.046060E-2	3.190750E-2
-1.900000E+0	2.074230E-2	4.929540E-3	-2.273790E-2	3.039730E-2
-1.850000E+0	3.409850E-2	-1.080760E-2	-2.162110E-2	3.288050E-2
-1.800000E+0	-1.478950E-1	-7.166470E-3	-2.949790E-2	3.073300E-2
-1.750000E+0	1.146620E-2	3.682090E-2	-2.748870E-2	3.262000E-2
-1.700000E+0	-5.914410E-2	-7.821530E-3	-2.530690E-2	3.198280E-2
-1.650000E+0	-7.658440E-2	-6.358010E-2	-2.867390E-2	3.155310E-2
-1.600000E+0	-1.027810E-1	-9.015070E-2	-3.135680E-2	3.362180E-2
-1.550000E+0	9.822990E-2	-1.221010E-1	-3.087180E-2	3.366300E-2
-1.500000E+0	-1.167040E-1	-1.110750E-1	-3.318200E-2	3.460540E-2
-1.450000E+0	-7.697120E-3	-7.387540E-2	-3.371370E-2	3.675340E-2
-1.400000E+0	-9.927440E-3	-5.825370E-2	-3.367390E-2	3.378510E-2
-1.350000E+0	-9.709890E-3	-5.179780E-3	-3.549620E-2	3.603400E-2
-1.300000E+0	-6.125450E-2	1.283750E-2	-3.633730E-2	3.503580E-2
-1.250000E+0	-9.527180E-2	3.991580E-2	-4.027930E-2	3.959280E-2
-1.200000E+0	-1.846510E-1	5.344420E-2	-3.356560E-2	3.666370E-2
-1.150000E+0	7.641070E-3	5.766520E-2	-3.722080E-2	3.901880E-2
-1.100000E+0	-6.054400E-2	6.326810E-2	-4.244440E-2	3.734390E-2
-1.050000E+0	-4.330870E-2	6.195860E-2	-3.903930E-2	3.954610E-2
-1.000000E+0	2.437700E-2	3.942250E-2	-4.161020E-2	4.114850E-2
-9.500000E-1	1.143560E-1	-1.345420E-2	-4.221120E-2	4.090520E-2
-9.000000E-1	-5.940170E-2	-2.949750E-2	-4.176510E-2	4.017380E-2
-8.500000E-1	-2.295670E-2	-7.146920E-2	-4.047770E-2	4.334090E-2
-8.000000E-1	5.645100E-2	-7.400080E-2	-4.096100E-2	4.160340E-2
-7.500000E-1	-9.303470E-2	-8.144840E-2	-4.186310E-2	4.330830E-2
-7.000000E-1	-1.159600E-1	-5.888120E-2	-4.249750E-2	4.341400E-2
-6.500000E-1	-1.439960E-3	-4.877570E-2	-4.131150E-2	4.497990E-2
-6.000000E-1	-6.218960E-2	-2.181230E-2	-4.397020E-2	4.296570E-2
-5.500000E-1	6.325160E-2	7.828160E-3	-4.553890E-2	4.427360E-2
-5.000000E-1	5.728230E-2	2.592630E-2	-4.543560E-2	4.385730E-2
-4.500000E-1	3.914030E-2	6.072740E-2	-4.367260E-2	4.492480E-2
-4.000000E-1	-4.773840E-2	7.038920E-2	-4.749400E-2	4.567070E-2
-3.500000E-1	-8.844360E-2	6.035680E-2	-4.524590E-2	4.464570E-2
-3.000000E-1	-2.973740E-2	4.780980E-2	-4.552040E-2	4.494490E-2
-2.500000E-1	-7.072070E-2	5.654110E-2	-4.467570E-2	4.563660E-2
-2.000000E-1	9.694240E-2	3.006290E-2	-4.353110E-2	4.641170E-2
-1.500000E-1	1.484140E-1	-1.153990E-2	-4.437170E-2	4.582650E-2
