V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.761480E-10	2.691770E-10	1.188570E-10	4.393250E-12
-2.950000E+0	2.761760E-10	2.690930E-10	1.186970E-10	4.371010E-12
-2.900000E+0	2.761040E-10	2.690020E-10	1.187130E-10	4.370360E-12
-2.850000E+0	2.761820E-10	2.689930E-10	1.186840E-10	4.345860E-12
-2.800000E+0	2.762230E-10	2.689500E-10	1.188190E-10	4.342600E-12
-2.750000E+0	2.763700E-10	2.689180E-10	1.190640E-10	4.351780E-12
-2.700000E+0	2.766720E-10	2.688700E-10	1.188200E-10	4.334370E-12
-2.650000E+0	2.769140E-10	2.688300E-10	1.190760E-10	4.317660E-12
-2.600000E+0	2.771340E-10	2.689300E-10	1.191050E-10	4.317400E-12
-2.550000E+0	2.774040E-10	2.690640E-10	1.188980E-10	4.311690E-12
-2.500000E+0	2.778550E-10	2.692900E-10	1.191390E-10	4.324400E-12
-2.450000E+0	2.786300E-10	2.697140E-10	1.192310E-10	4.303890E-12
-2.400000E+0	2.797420E-10	2.702540E-10	1.192520E-10	4.301110E-12
-2.350000E+0	2.814490E-10	2.709510E-10	1.191440E-10	4.301280E-12
-2.300000E+0	2.842840E-10	2.720570E-10	1.187740E-10	4.316710E-12
-2.250000E+0	2.885000E-10	2.737500E-10	1.184290E-10	4.333060E-12
-2.200000E+0	2.950530E-10	2.764210E-10	1.183290E-10	4.340110E-12
-2.150000E+0	3.062960E-10	2.804570E-10	1.174960E-10	4.333250E-12
-2.100000E+0	3.227180E-10	2.866350E-10	1.166030E-10	4.316980E-12
-2.050000E+0	3.415790E-10	2.958170E-10	1.151480E-10	4.297080E-12
-2.000000E+0	3.601070E-10	3.091760E-10	1.134970E-10	4.290460E-12
-1.950000E+0	3.780640E-10	3.283930E-10	1.103210E-10	4.242300E-12
-1.900000E+0	3.967410E-10	3.543960E-10	1.066110E-10	4.143470E-12
-1.850000E+0	4.172800E-10	3.876210E-10	1.020970E-10	4.010750E-12
-1.800000E+0	4.420380E-10	4.277530E-10	9.737640E-11	3.862100E-12
-1.750000E+0	4.727890E-10	4.729930E-10	9.299530E-11	3.662990E-12
-1.700000E+0	5.113700E-10	5.184810E-10	8.933480E-11	3.448320E-12
-1.650000E+0	5.571020E-10	5.676860E-10	8.629550E-11	3.228300E-12
-1.600000E+0	6.091830E-10	6.137380E-10	8.407350E-11	3.003060E-12
-1.550000E+0	6.642600E-10	6.553120E-10	8.277130E-11	2.788240E-12
-1.500000E+0	7.183520E-10	6.923520E-10	8.175340E-11	2.601680E-12
-1.450000E+0	7.692130E-10	7.250010E-10	8.133560E-11	2.427480E-12
-1.400000E+0	8.150110E-10	7.538430E-10	8.138140E-11	2.265420E-12
-1.350000E+0	8.553480E-10	7.783450E-10	8.141650E-11	2.134540E-12
-1.300000E+0	8.903450E-10	8.005040E-10	8.158180E-11	1.997750E-12
-1.250000E+0	9.208330E-10	8.197390E-10	8.152890E-11	1.890780E-12
-1.200000E+0	9.471720E-10	8.365900E-10	8.203940E-11	1.805910E-12
-1.150000E+0	9.699620E-10	8.517780E-10	8.201920E-11	1.747810E-12
-1.100000E+0	9.895540E-10	8.641640E-10	8.286870E-11	1.692060E-12
-1.050000E+0	1.007060E-9	8.754370E-10	8.289360E-11	1.679720E-12
-1.000000E+0	1.022520E-9	8.856710E-10	8.273640E-11	1.693300E-12
-9.500000E-1	1.035820E-9	8.943050E-10	8.286520E-11	1.716320E-12
-9.000000E-1	1.047450E-9	9.020080E-10	8.276610E-11	1.739590E-12
-8.500000E-1	1.058030E-9	9.088910E-10	8.313990E-11	1.799380E-12
-8.000000E-1	1.067650E-9	9.147650E-10	8.290470E-11	1.861830E-12
-7.500000E-1	1.075860E-9	9.203890E-10	8.288310E-11	1.925190E-12
-7.000000E-1	1.083470E-9	9.253740E-10	8.294230E-11	1.979050E-12
-6.500000E-1	1.090080E-9	9.298890E-10	8.297690E-11	2.057700E-12
-6.000000E-1	1.096120E-9	9.341800E-10	8.318120E-11	2.100120E-12
-5.500000E-1	1.101590E-9	9.368170E-10	8.308310E-11	2.146300E-12
-5.000000E-1	1.106590E-9	9.401690E-10	8.310600E-11	2.204330E-12
-4.500000E-1	1.110890E-9	9.441890E-10	8.306800E-11	2.257640E-12
-4.000000E-1	1.115300E-9	9.461210E-10	8.291270E-11	2.313840E-12
-3.500000E-1	1.119200E-9	9.483970E-10	8.281860E-11	2.339820E-12
-3.000000E-1	1.122480E-9	9.508560E-10	8.325860E-11	2.362010E-12
-2.500000E-1	1.125690E-9	9.523420E-10	8.312280E-11	2.378300E-12
-2.000000E-1	1.128650E-9	9.542110E-10	8.292060E-11	2.392340E-12
-1.500000E-1	1.131430E-9	9.562900E-10	8.275430E-11	2.421260E-12
-1.000000E-1	1.133800E-9	9.581130E-10	8.302950E-11	2.433080E-12
-5.000000E-2	1.135940E-9	9.593730E-10	8.290140E-11	2.450470E-12
0.000000E+0	1.138630E-9	9.608500E-10	8.274630E-11	2.446350E-12
5.000000E-2	1.140160E-9	9.611670E-10	8.243470E-11	2.482160E-12
1.000000E-1	1.142050E-9	9.629590E-10	8.226790E-11	2.509870E-12
