V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.550240E-13	3.746290E-13	4.173980E-13	4.218460E-13
-2.950000E+0	4.181560E-13	3.856560E-13	4.175490E-13	4.221470E-13
-2.900000E+0	4.671070E-13	4.097850E-13	4.177570E-13	4.234060E-13
-2.850000E+0	4.577660E-13	4.371280E-13	4.180380E-13	4.234420E-13
-2.800000E+0	3.912520E-13	4.587650E-13	4.183550E-13	4.231840E-13
-2.750000E+0	4.031430E-13	4.649320E-13	4.187330E-13	4.237990E-13
-2.700000E+0	4.071920E-13	4.688630E-13	4.191780E-13	4.236430E-13
-2.650000E+0	4.975430E-13	4.654050E-13	4.214570E-13	4.239980E-13
-2.600000E+0	4.357410E-13	4.566380E-13	4.198750E-13	4.246700E-13
-2.550000E+0	4.325110E-13	4.366940E-13	4.211640E-13	4.253720E-13
-2.500000E+0	4.493150E-13	4.015430E-13	4.213160E-13	4.258040E-13
-2.450000E+0	4.429430E-13	3.737040E-13	4.202760E-13	4.260330E-13
-2.400000E+0	4.144490E-13	3.666970E-13	4.221010E-13	4.269780E-13
-2.350000E+0	4.406720E-13	3.695330E-13	4.215640E-13	4.271830E-13
-2.300000E+0	4.105620E-13	4.088580E-13	4.220470E-13	4.276940E-13
-2.250000E+0	4.750400E-13	4.132820E-13	4.222400E-13	4.277380E-13
-2.200000E+0	4.460400E-13	4.162440E-13	4.210320E-13	4.288710E-13
-2.150000E+0	3.999210E-13	4.170180E-13	4.225910E-13	4.295430E-13
-2.100000E+0	4.127520E-13	4.125240E-13	4.228610E-13	4.282780E-13
-2.050000E+0	4.155010E-13	4.056900E-13	4.234040E-13	4.299800E-13
-2.000000E+0	4.334730E-13	4.078910E-13	4.230540E-13	4.306950E-13
-1.950000E+0	4.050870E-13	4.138650E-13	4.242440E-13	4.315580E-13
-1.900000E+0	4.162270E-13	4.170650E-13	4.238050E-13	4.322650E-13
-1.850000E+0	4.727850E-13	4.128630E-13	4.243340E-13	4.333220E-13
-1.800000E+0	4.028600E-13	4.172670E-13	4.231480E-13	4.331730E-13
-1.750000E+0	4.130660E-13	4.089640E-13	4.254970E-13	4.336470E-13
-1.700000E+0	4.273020E-13	4.132250E-13	4.255430E-13	4.341050E-13
-1.650000E+0	4.367290E-13	4.118880E-13	4.243190E-13	4.357310E-13
-1.600000E+0	4.507610E-13	4.134050E-13	4.258340E-13	4.361230E-13
-1.550000E+0	4.136450E-13	4.099140E-13	4.245390E-13	4.364750E-13
-1.500000E+0	4.429880E-13	4.107090E-13	4.250280E-13	4.372730E-13
-1.450000E+0	4.057440E-13	4.119460E-13	4.256600E-13	4.378390E-13
-1.400000E+0	3.917950E-13	4.106030E-13	4.247700E-13	4.385480E-13
-1.350000E+0	4.438750E-13	4.127760E-13	4.244750E-13	4.397110E-13
-1.300000E+0	4.381640E-13	4.149400E-13	4.253030E-13	4.405170E-13
-1.250000E+0	4.070280E-13	4.103360E-13	4.245400E-13	4.410230E-13
-1.200000E+0	3.962520E-13	4.092580E-13	4.260600E-13	4.408240E-13
-1.150000E+0	3.966830E-13	4.140230E-13	4.254280E-13	4.431540E-13
-1.100000E+0	4.046140E-13	4.139360E-13	4.255430E-13	4.440510E-13
-1.050000E+0	3.812610E-13	4.106320E-13	4.261060E-13	4.461570E-13
-1.000000E+0	4.236260E-13	4.108080E-13	4.259670E-13	4.474990E-13
-9.500000E-1	4.777920E-13	4.135020E-13	4.282310E-13	4.487930E-13
-9.000000E-1	4.627340E-13	4.182290E-13	4.291680E-13	4.518130E-13
-8.500000E-1	4.389500E-13	4.185330E-13	4.314600E-13	4.546100E-13
-8.000000E-1	4.333690E-13	4.171180E-13	4.326660E-13	4.574160E-13
-7.500000E-1	4.593820E-13	4.182470E-13	4.346560E-13	4.608300E-13
-7.000000E-1	4.116480E-13	4.227270E-13	4.374350E-13	4.639150E-13
-6.500000E-1	4.799440E-13	4.227240E-13	4.391640E-13	4.675110E-13
-6.000000E-1	4.702870E-13	4.257820E-13	4.413230E-13	4.705490E-13
-5.500000E-1	4.294550E-13	4.282090E-13	4.446450E-13	4.734070E-13
-5.000000E-1	4.429210E-13	4.336040E-13	4.463150E-13	4.789230E-13
-4.500000E-1	4.598650E-13	4.353420E-13	4.508560E-13	4.821240E-13
-4.000000E-1	4.864740E-13	4.400070E-13	4.525190E-13	4.881690E-13
-3.500000E-1	5.312580E-13	4.476700E-13	4.576340E-13	4.939180E-13
-3.000000E-1	5.818100E-13	4.566140E-13	4.643900E-13	4.990980E-13
-2.500000E-1	5.828910E-13	4.764550E-13	4.711320E-13	5.060910E-13
-2.000000E-1	6.289620E-13	5.086940E-13	4.812650E-13	5.150370E-13
-1.500000E-1	8.846070E-13	5.770060E-13	5.024630E-13	5.271120E-13
-1.000000E-1	1.093370E-12	7.197310E-13	5.458620E-13	5.440550E-13
-5.000000E-2	1.502430E-12	9.837220E-13	6.467660E-13	5.727470E-13
0.000000E+0	2.067270E-12	1.410840E-12	8.701040E-13	6.221240E-13
5.000000E-2	2.545260E-12	1.937040E-12	1.277820E-12	7.014160E-13
1.000000E-1	2.854190E-12	2.431000E-12	1.819880E-12	8.065900E-13
1.500000E-1	3.148320E-12	2.816910E-12	2.349030E-12	9.267440E-13
2.000000E-1	3.328090E-12	3.098200E-12	2.765430E-12	1.062280E-12
2.500000E-1	3.524180E-12	3.310310E-12	3.067550E-12	1.221830E-12
3.000000E-1	3.589360E-12	3.453490E-12	3.284190E-12	1.407460E-12
3.500000E-1	3.667630E-12	3.569160E-12	3.441060E-12	1.616530E-12
4.000000E-1	3.762680E-12	3.655130E-12	3.555600E-12	1.834830E-12
4.500000E-1	3.770700E-12	3.720510E-12	3.643720E-12	2.054310E-12
5.000000E-1	3.830390E-12	3.777760E-12	3.715570E-12	2.264950E-12
5.500000E-1	3.902990E-12	3.836050E-12	3.770870E-12	2.464270E-12
6.000000E-1	3.879980E-12	3.862960E-12	3.818720E-12	2.644610E-12
6.500000E-1	3.914800E-12	3.889300E-12	3.857910E-12	2.808710E-12
7.000000E-1	4.027580E-12	3.929880E-12	3.891380E-12	2.955110E-12
7.500000E-1	3.983280E-12	3.950280E-12	3.919150E-12	3.086550E-12
8.000000E-1	4.014210E-12	3.973210E-12	3.945060E-12	3.203020E-12
8.500000E-1	4.083170E-12	3.997240E-12	3.966610E-12	3.310090E-12
9.000000E-1	4.050640E-12	4.009130E-12	3.987510E-12	3.403070E-12
9.500000E-1	4.088460E-12	4.019790E-12	4.003210E-12	3.485550E-12
1.000000E+0	4.050510E-12	4.036970E-12	4.019130E-12	3.557850E-12
1.050000E+0	4.108240E-12	4.048240E-12	4.033600E-12	3.624450E-12
1.100000E+0	4.108050E-12	4.114210E-12	4.044670E-12	3.684560E-12
1.150000E+0	4.106030E-12	4.119600E-12	4.056510E-12	3.736550E-12
1.200000E+0	4.114520E-12	4.104420E-12	4.066940E-12	3.782110E-12
1.250000E+0	4.074030E-12	4.094030E-12	4.075610E-12	3.825300E-12
1.300000E+0	4.131720E-12	4.072060E-12	4.085340E-12	3.863490E-12
1.350000E+0	4.156770E-12	4.063900E-12	4.092950E-12	3.898330E-12
1.400000E+0	4.154850E-12	4.073740E-12	4.101700E-12	3.928440E-12
1.450000E+0	4.155910E-12	4.082930E-12	4.107370E-12	3.958240E-12
1.500000E+0	4.195070E-12	4.097540E-12	4.112950E-12	3.982780E-12
1.550000E+0	4.175550E-12	4.114650E-12	4.119330E-12	4.007020E-12
1.600000E+0	4.211590E-12	4.131730E-12	4.124040E-12	4.027090E-12
1.650000E+0	4.182550E-12	4.156650E-12	4.131200E-12	4.047530E-12
1.700000E+0	4.157990E-12	4.174230E-12	4.133780E-12	4.065070E-12
1.750000E+0	4.175440E-12	4.184730E-12	4.137710E-12	4.081150E-12
1.800000E+0	4.256580E-12	4.188200E-12	4.143540E-12	4.096270E-12
1.850000E+0	4.234570E-12	4.191290E-12	4.147550E-12	4.111060E-12
1.900000E+0	4.186370E-12	4.185520E-12	4.149970E-12	4.123890E-12
1.950000E+0	4.233520E-12	4.175430E-12	4.153380E-12	4.136150E-12
2.000000E+0	4.216280E-12	4.156970E-12	4.156970E-12	4.147450E-12
2.050000E+0	4.225560E-12	4.152550E-12	4.160110E-12	4.156850E-12
