V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.437870E-2	1.880770E-1	1.785620E+0	1.270160E+1
-2.950000E+0	2.459230E-2	1.878630E-1	1.783770E+0	1.262690E+1
-2.900000E+0	2.398780E-2	1.877060E-1	1.783020E+0	1.259960E+1
-2.850000E+0	2.374640E-2	1.877370E-1	1.781540E+0	1.263480E+1
-2.800000E+0	2.403870E-2	1.873990E-1	1.778890E+0	1.262650E+1
-2.750000E+0	2.396740E-2	1.873380E-1	1.777090E+0	1.258280E+1
-2.700000E+0	2.370390E-2	1.869010E-1	1.776480E+0	1.261520E+1
-2.650000E+0	2.329650E-2	1.867830E-1	1.776010E+0	1.261830E+1
-2.600000E+0	2.362740E-2	1.865060E-1	1.776650E+0	1.259790E+1
-2.550000E+0	2.378320E-2	1.862180E-1	1.774970E+0	1.259690E+1
-2.500000E+0	2.365520E-2	1.861010E-1	1.772260E+0	1.257820E+1
-2.450000E+0	2.348720E-2	1.857370E-1	1.771020E+0	1.259150E+1
-2.400000E+0	2.354780E-2	1.857760E-1	1.769630E+0	1.254450E+1
-2.350000E+0	2.328370E-2	1.857110E-1	1.769580E+0	1.255940E+1
-2.300000E+0	2.329320E-2	1.853880E-1	1.767360E+0	1.252390E+1
-2.250000E+0	2.337480E-2	1.853440E-1	1.768830E+0	1.251480E+1
-2.200000E+0	2.322570E-2	1.852350E-1	1.768180E+0	1.249880E+1
-2.150000E+0	2.316550E-2	1.852280E-1	1.766160E+0	1.251160E+1
-2.100000E+0	2.326370E-2	1.849570E-1	1.764790E+0	1.243910E+1
-2.050000E+0	2.322570E-2	1.849490E-1	1.763620E+0	1.241220E+1
-2.000000E+0	2.287790E-2	1.850530E-1	1.762960E+0	1.242850E+1
-1.950000E+0	2.305720E-2	1.848270E-1	1.764470E+0	1.241620E+1
-1.900000E+0	2.333480E-2	1.846460E-1	1.764160E+0	1.244010E+1
-1.850000E+0	2.300540E-2	1.845740E-1	1.761980E+0	1.243900E+1
-1.800000E+0	2.314780E-2	1.845510E-1	1.760770E+0	1.236110E+1
-1.750000E+0	2.289790E-2	1.843600E-1	1.759340E+0	1.239500E+1
-1.700000E+0	2.279670E-2	1.845650E-1	1.758610E+0	1.233770E+1
-1.650000E+0	2.274400E-2	1.845340E-1	1.761080E+0	1.233240E+1
-1.600000E+0	2.284120E-2	1.845180E-1	1.761300E+0	1.236600E+1
-1.550000E+0	2.299870E-2	1.844430E-1	1.755540E+0	1.236870E+1
-1.500000E+0	2.278160E-2	1.846550E-1	1.757380E+0	1.236970E+1
-1.450000E+0	2.274450E-2	1.845680E-1	1.753350E+0	1.234640E+1
-1.400000E+0	2.265930E-2	1.847770E-1	1.755450E+0	1.231520E+1
-1.350000E+0	2.273640E-2	1.847620E-1	1.754750E+0	1.231770E+1
-1.300000E+0	2.253830E-2	1.849880E-1	1.754190E+0	1.229080E+1
-1.250000E+0	2.228020E-2	1.849340E-1	1.756340E+0	1.232520E+1
-1.200000E+0	2.242360E-2	1.849860E-1	1.758860E+0	1.236330E+1
-1.150000E+0	2.237210E-2	1.854500E-1	1.761420E+0	1.234490E+1
-1.100000E+0	2.248370E-2	1.857430E-1	1.763660E+0	1.237230E+1
-1.050000E+0	2.219960E-2	1.858650E-1	1.769020E+0	1.236230E+1
-1.000000E+0	2.257360E-2	1.863480E-1	1.773390E+0	1.237700E+1
-9.500000E-1	2.234360E-2	1.866040E-1	1.775890E+0	1.230700E+1
-9.000000E-1	2.244870E-2	1.871600E-1	1.783960E+0	1.233470E+1
