V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	9.658740E-10	9.602480E-10	9.084560E-10	1.318500E-10
9.000000E-1	9.651670E-10	9.597000E-10	9.078750E-10	1.319350E-10
9.500000E-1	9.650510E-10	9.591160E-10	9.073630E-10	1.320180E-10
1.000000E+0	9.642600E-10	9.585340E-10	9.068010E-10	1.321210E-10
1.050000E+0	9.634170E-10	9.579700E-10	9.062710E-10	1.322060E-10
1.100000E+0	9.630990E-10	9.573170E-10	9.057450E-10	1.322970E-10
1.150000E+0	9.630740E-10	9.567540E-10	9.051860E-10	1.323850E-10
1.200000E+0	9.618950E-10	9.562140E-10	9.046390E-10	1.324820E-10
1.250000E+0	9.611850E-10	9.556510E-10	9.041090E-10	1.325830E-10
1.300000E+0	9.607680E-10	9.550370E-10	9.035770E-10	1.326470E-10
1.350000E+0	9.603610E-10	9.545020E-10	9.030250E-10	1.327560E-10
1.400000E+0	9.595860E-10	9.539120E-10	9.025300E-10	1.328350E-10
1.450000E+0	9.592640E-10	9.533960E-10	9.019970E-10	1.329250E-10
1.500000E+0	9.586490E-10	9.528460E-10	9.014400E-10	1.330320E-10
1.550000E+0	9.579070E-10	9.522700E-10	9.009030E-10	1.331250E-10
1.600000E+0	9.577840E-10	9.516840E-10	9.003820E-10	1.332190E-10
1.650000E+0	9.568550E-10	9.511480E-10	8.998230E-10	1.333170E-10
1.700000E+0	9.565930E-10	9.505800E-10	8.993100E-10	1.334270E-10
1.750000E+0	9.557980E-10	9.500130E-10	8.987310E-10	1.335140E-10
1.800000E+0	9.554530E-10	9.495660E-10	8.982250E-10	1.336120E-10
1.850000E+0	9.547050E-10	9.490040E-10	8.975890E-10	1.337190E-10
1.900000E+0	9.544370E-10	9.485130E-10	8.971630E-10	1.338160E-10
1.950000E+0	9.538740E-10	9.479440E-10	8.966430E-10	1.339100E-10
2.000000E+0	9.534470E-10	9.474040E-10	8.961070E-10	1.340230E-10
2.050000E+0	9.527070E-10	9.468450E-10	8.955800E-10	1.341230E-10
2.100000E+0	9.523010E-10	9.463630E-10	8.949940E-10	1.342160E-10
2.150000E+0	9.518270E-10	9.460630E-10	8.945060E-10	1.343450E-10
2.200000E+0	9.514010E-10	9.454880E-10	8.939870E-10	1.344350E-10
2.250000E+0	9.508830E-10	9.449000E-10	8.934060E-10	1.345450E-10
2.300000E+0	9.505200E-10	9.442390E-10	8.929180E-10	1.346460E-10
2.350000E+0	9.500730E-10	9.436530E-10	8.923540E-10	1.347480E-10
2.400000E+0	9.496860E-10	9.431220E-10	8.917610E-10	1.348610E-10
2.450000E+0	9.491810E-10	9.425700E-10	8.912900E-10	1.349880E-10
2.500000E+0	9.485460E-10	9.420940E-10	8.907330E-10	1.350790E-10
2.550000E+0	9.480080E-10	9.415600E-10	8.902160E-10	1.351860E-10
2.600000E+0	9.475430E-10	9.410860E-10	8.896470E-10	1.353000E-10
2.650000E+0	9.473410E-10	9.406500E-10	8.891150E-10	1.354090E-10
2.700000E+0	9.466020E-10	9.402000E-10	8.885660E-10	1.355210E-10
2.750000E+0	9.461190E-10	9.397490E-10	8.880950E-10	1.356340E-10
2.800000E+0	9.456420E-10	9.392750E-10	8.875120E-10	1.357600E-10
2.850000E+0	9.453010E-10	9.387840E-10	8.869780E-10	1.358560E-10
2.900000E+0	9.444590E-10	9.382790E-10	8.864100E-10	1.359590E-10
2.950000E+0	9.445030E-10	9.377350E-10	8.858990E-10	1.360750E-10
3.000000E+0	9.437500E-10	9.371990E-10	8.853330E-10	1.361940E-10
