V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	3.984180E-12	3.933340E-12	3.890580E-12	2.606940E-12
9.000000E-1	3.954760E-12	3.956180E-12	3.917790E-12	2.759600E-12
9.500000E-1	4.020350E-12	3.971500E-12	3.941280E-12	2.898090E-12
1.000000E+0	4.030710E-12	3.987110E-12	3.960100E-12	3.027770E-12
1.050000E+0	4.068550E-12	4.006660E-12	3.979750E-12	3.142300E-12
1.100000E+0	4.116350E-12	4.021610E-12	3.996240E-12	3.244830E-12
1.150000E+0	4.082700E-12	4.031990E-12	4.009730E-12	3.339380E-12
1.200000E+0	4.065080E-12	4.042170E-12	4.021630E-12	3.426890E-12
1.250000E+0	4.086800E-12	4.058210E-12	4.033170E-12	3.496580E-12
1.300000E+0	4.097240E-12	4.061910E-12	4.043090E-12	3.565550E-12
1.350000E+0	4.076070E-12	4.073410E-12	4.052320E-12	3.627120E-12
1.400000E+0	4.105050E-12	4.079000E-12	4.061270E-12	3.682040E-12
1.450000E+0	4.143670E-12	4.081620E-12	4.068210E-12	3.731320E-12
1.500000E+0	4.157160E-12	4.091650E-12	4.075650E-12	3.775440E-12
1.550000E+0	4.123480E-12	4.097720E-12	4.082460E-12	3.815210E-12
1.600000E+0	4.164100E-12	4.099700E-12	4.088490E-12	3.852110E-12
1.650000E+0	4.131520E-12	4.108570E-12	4.093140E-12	3.884140E-12
1.700000E+0	4.164650E-12	4.117880E-12	4.097420E-12	3.915300E-12
1.750000E+0	4.217370E-12	4.116390E-12	4.103110E-12	3.940080E-12
1.800000E+0	4.157240E-12	4.114360E-12	4.107220E-12	3.964310E-12
1.850000E+0	4.183010E-12	4.121240E-12	4.110170E-12	3.987050E-12
1.900000E+0	4.190710E-12	4.124410E-12	4.116400E-12	4.007030E-12
1.950000E+0	4.201480E-12	4.127710E-12	4.118060E-12	4.025450E-12
2.000000E+0	4.198750E-12	4.133130E-12	4.120520E-12	4.042590E-12
2.050000E+0	4.182600E-12	4.132510E-12	4.124140E-12	4.058520E-12
2.100000E+0	4.134360E-12	4.138670E-12	4.126950E-12	4.073140E-12
2.150000E+0	4.157730E-12	4.144600E-12	4.129750E-12	4.086090E-12
2.200000E+0	4.174650E-12	4.139900E-12	4.131990E-12	4.098100E-12
2.250000E+0	4.211790E-12	4.147130E-12	4.135220E-12	4.109070E-12
2.300000E+0	4.170990E-12	4.148020E-12	4.136650E-12	4.118990E-12
2.350000E+0	4.220660E-12	4.150470E-12	4.139290E-12	4.128460E-12
2.400000E+0	4.227500E-12	4.156590E-12	4.139000E-12	4.137730E-12
2.450000E+0	4.179560E-12	4.150520E-12	4.141520E-12	4.146480E-12
2.500000E+0	4.195570E-12	4.153760E-12	4.143510E-12	4.153670E-12
2.550000E+0	4.144190E-12	4.154280E-12	4.144890E-12	4.161050E-12
2.600000E+0	4.179910E-12	4.156280E-12	4.145890E-12	4.167230E-12
2.650000E+0	4.147470E-12	4.162140E-12	4.147950E-12	4.172950E-12
2.700000E+0	4.250880E-12	4.166750E-12	4.149140E-12	4.178480E-12
2.750000E+0	4.196020E-12	4.161670E-12	4.150290E-12	4.184270E-12
2.800000E+0	4.149270E-12	4.156240E-12	4.151500E-12	4.188470E-12
2.850000E+0	4.228660E-12	4.162330E-12	4.152530E-12	4.193350E-12
2.900000E+0	4.197290E-12	4.162100E-12	4.152960E-12	4.198250E-12
2.950000E+0	4.219820E-12	4.163350E-12	4.153060E-12	4.202020E-12
3.000000E+0	4.233200E-12	4.156370E-12	4.155640E-12	4.205920E-12
