V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	1.061010E-9	2.875660E-10	5.100280E-12	8.931250E-14
9.000000E-1	1.063480E-9	2.875470E-10	5.092180E-12	9.656330E-14
9.500000E-1	1.066230E-9	2.871160E-10	5.101690E-12	1.034870E-13
1.000000E+0	1.068580E-9	2.869930E-10	5.108920E-12	1.085560E-13
1.050000E+0	1.070590E-9	2.862300E-10	5.096330E-12	1.089780E-13
1.100000E+0	1.072590E-9	2.860270E-10	5.087340E-12	1.189290E-13
1.150000E+0	1.074180E-9	2.860670E-10	5.099470E-12	1.248620E-13
1.200000E+0	1.075640E-9	2.863390E-10	5.097330E-12	1.297600E-13
1.250000E+0	1.077030E-9	2.857990E-10	5.089420E-12	1.339690E-13
1.300000E+0	1.078730E-9	2.857290E-10	5.091210E-12	1.462940E-13
1.350000E+0	1.079640E-9	2.858360E-10	5.096690E-12	1.485120E-13
1.400000E+0	1.080870E-9	2.851820E-10	5.080970E-12	1.510490E-13
1.450000E+0	1.081900E-9	2.853210E-10	5.064880E-12	1.612840E-13
1.500000E+0	1.082480E-9	2.848900E-10	5.068080E-12	1.645520E-13
1.550000E+0	1.083500E-9	2.847760E-10	5.074530E-12	1.729990E-13
1.600000E+0	1.084580E-9	2.845190E-10	5.079740E-12	1.714520E-13
1.650000E+0	1.085220E-9	2.841430E-10	5.083750E-12	1.759390E-13
1.700000E+0	1.085710E-9	2.841750E-10	5.073880E-12	1.778810E-13
1.750000E+0	1.086700E-9	2.841560E-10	5.070510E-12	1.752950E-13
1.800000E+0	1.087230E-9	2.844090E-10	5.070560E-12	1.764620E-13
1.850000E+0	1.087860E-9	2.843800E-10	5.070730E-12	1.776100E-13
1.900000E+0	1.088480E-9	2.843450E-10	5.076390E-12	1.739350E-13
1.950000E+0	1.088970E-9	2.844820E-10	5.085700E-12	1.736120E-13
2.000000E+0	1.089380E-9	2.844220E-10	5.073690E-12	1.743040E-13
2.050000E+0	1.089730E-9	2.843840E-10	5.058610E-12	1.713600E-13
2.100000E+0	1.090150E-9	2.845250E-10	5.067800E-12	1.739160E-13
2.150000E+0	1.090760E-9	2.840390E-10	5.067790E-12	1.723900E-13
2.200000E+0	1.091030E-9	2.839930E-10	5.075330E-12	1.786190E-13
2.250000E+0	1.091400E-9	2.839950E-10	5.082360E-12	1.802540E-13
2.300000E+0	1.091490E-9	2.839540E-10	5.094020E-12	1.833150E-13
2.350000E+0	1.091850E-9	2.840670E-10	5.083090E-12	1.836090E-13
2.400000E+0	1.092340E-9	2.839490E-10	5.068470E-12	1.860450E-13
2.450000E+0	1.092500E-9	2.839350E-10	5.072250E-12	1.868170E-13
2.500000E+0	1.092840E-9	2.840950E-10	5.067280E-12	1.901310E-13
2.550000E+0	1.093300E-9	2.838530E-10	5.077220E-12	1.981240E-13
2.600000E+0	1.092990E-9	2.840460E-10	5.063160E-12	1.960260E-13
2.650000E+0	1.093240E-9	2.841210E-10	5.069670E-12	2.011720E-13
2.700000E+0	1.093640E-9	2.844460E-10	5.062040E-12	1.994470E-13
2.750000E+0	1.094000E-9	2.850030E-10	5.070740E-12	2.030720E-13
2.800000E+0	1.093740E-9	2.847480E-10	5.083840E-12	2.032090E-13
2.850000E+0	1.093930E-9	2.843570E-10	5.075070E-12	2.005610E-13
2.900000E+0	1.094200E-9	2.843810E-10	5.083040E-12	1.994630E-13
2.950000E+0	1.094170E-9	2.839060E-10	5.081300E-12	2.031080E-13
3.000000E+0	1.094380E-9	2.835030E-10	5.079770E-12	1.929520E-13
