V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.604750E-10	2.560040E-10	1.529400E-10	8.735190E-12
-2.950000E+0	2.602480E-10	2.558640E-10	1.529120E-10	8.742210E-12
-2.900000E+0	2.602030E-10	2.557190E-10	1.530080E-10	8.727800E-12
-2.850000E+0	2.601840E-10	2.556720E-10	1.530150E-10	8.742900E-12
-2.800000E+0	2.599230E-10	2.556030E-10	1.530060E-10	8.730790E-12
-2.750000E+0	2.598160E-10	2.554940E-10	1.530070E-10	8.739680E-12
-2.700000E+0	2.597070E-10	2.553760E-10	1.529970E-10	8.747490E-12
-2.650000E+0	2.595950E-10	2.552910E-10	1.530270E-10	8.763850E-12
-2.600000E+0	2.594050E-10	2.551660E-10	1.530620E-10	8.785730E-12
-2.550000E+0	2.593050E-10	2.550330E-10	1.530860E-10	8.785620E-12
-2.500000E+0	2.592110E-10	2.549230E-10	1.531010E-10	8.811500E-12
-2.450000E+0	2.591070E-10	2.548590E-10	1.531310E-10	8.825040E-12
-2.400000E+0	2.589100E-10	2.547320E-10	1.532130E-10	8.829620E-12
-2.350000E+0	2.588890E-10	2.546510E-10	1.532740E-10	8.848920E-12
-2.300000E+0	2.587820E-10	2.545470E-10	1.533290E-10	8.862590E-12
-2.250000E+0	2.586370E-10	2.544760E-10	1.532470E-10	8.914100E-12
-2.200000E+0	2.585260E-10	2.543980E-10	1.532790E-10	8.923300E-12
-2.150000E+0	2.585340E-10	2.543140E-10	1.533920E-10	8.936570E-12
-2.100000E+0	2.584420E-10	2.542580E-10	1.533940E-10	8.958670E-12
-2.050000E+0	2.582320E-10	2.541690E-10	1.533460E-10	8.955710E-12
-2.000000E+0	2.582350E-10	2.541020E-10	1.533200E-10	8.977480E-12
-1.950000E+0	2.581140E-10	2.540960E-10	1.534150E-10	8.973140E-12
-1.900000E+0	2.580830E-10	2.540560E-10	1.535180E-10	8.985080E-12
-1.850000E+0	2.579500E-10	2.540770E-10	1.535530E-10	8.984010E-12
-1.800000E+0	2.579260E-10	2.541660E-10	1.536070E-10	8.987100E-12
