V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.963640E-2	1.207190E-1	1.111440E+0	5.990520E+0
-2.950000E+0	1.975940E-2	1.209920E-1	1.112430E+0	6.010370E+0
-2.900000E+0	1.979770E-2	1.213850E-1	1.112040E+0	6.010080E+0
-2.850000E+0	2.054800E-2	1.214670E-1	1.112410E+0	6.035200E+0
-2.800000E+0	2.065770E-2	1.214910E-1	1.111280E+0	6.040880E+0
-2.750000E+0	2.085970E-2	1.214320E-1	1.108360E+0	6.035140E+0
-2.700000E+0	2.131880E-2	1.216420E-1	1.110930E+0	6.057940E+0
-2.650000E+0	2.191030E-2	1.219230E-1	1.108660E+0	6.076090E+0
-2.600000E+0	2.167830E-2	1.225340E-1	1.108200E+0	6.082110E+0
-2.550000E+0	2.227240E-2	1.225170E-1	1.110270E+0	6.092270E+0
-2.500000E+0	2.304620E-2	1.228670E-1	1.109040E+0	6.083990E+0
-2.450000E+0	2.423590E-2	1.234390E-1	1.109030E+0	6.113400E+0
-2.400000E+0	2.676350E-2	1.247280E-1	1.110180E+0	6.120450E+0
-2.350000E+0	3.151600E-2	1.271660E-1	1.113770E+0	6.126030E+0
-2.300000E+0	3.954230E-2	1.311910E-1	1.119680E+0	6.117270E+0
-2.250000E+0	5.326300E-2	1.388110E-1	1.127060E+0	6.111450E+0
-2.200000E+0	7.323500E-2	1.489060E-1	1.135180E+0	6.109180E+0
-2.150000E+0	9.810670E-2	1.627170E-1	1.152470E+0	6.127870E+0
-2.100000E+0	1.143090E-1	1.799890E-1	1.176200E+0	6.166570E+0
-2.050000E+0	1.163090E-1	2.001870E-1	1.213510E+0	6.204270E+0
-2.000000E+0	1.101460E-1	2.215230E-1	1.265140E+0	6.251700E+0
-1.950000E+0	1.013790E-1	2.385420E-1	1.350590E+0	6.362150E+0
-1.900000E+0	9.120240E-2	2.510370E-1	1.464840E+0	6.545110E+0
-1.850000E+0	8.229930E-2	2.605960E-1	1.614500E+0	6.799020E+0
-1.800000E+0	7.381350E-2	2.693110E-1	1.790980E+0	7.123650E+0
-1.750000E+0	6.609610E-2	2.771590E-1	1.976950E+0	7.578910E+0
-1.700000E+0	5.882610E-2	2.854840E-1	2.158520E+0	8.133650E+0
-1.650000E+0	5.323050E-2	2.954600E-1	2.328850E+0	8.794870E+0
-1.600000E+0	4.857650E-2	3.069690E-1	2.475210E+0	9.561440E+0
-1.550000E+0	4.511730E-2	3.172700E-1	2.593260E+0	1.043650E+1
-1.500000E+0	4.355870E-2	3.268790E-1	2.691430E+0	1.133520E+1
-1.450000E+0	4.241970E-2	3.363580E-1	2.763960E+0	1.231680E+1
-1.400000E+0	4.189010E-2	3.444490E-1	2.815520E+0	1.334850E+1
-1.350000E+0	4.133400E-2	3.529410E-1	2.855200E+0	1.435500E+1
-1.300000E+0	4.145220E-2	3.593160E-1	2.885770E+0	1.551810E+1
-1.250000E+0	4.173140E-2	3.652340E-1	2.913450E+0	1.659140E+1
-1.200000E+0	4.196170E-2	3.704660E-1	2.926730E+0	1.760880E+1
-1.150000E+0	4.212590E-2	3.745530E-1	2.943560E+0	1.837940E+1
-1.100000E+0	4.219960E-2	3.801200E-1	2.942500E+0	1.918200E+1
-1.050000E+0	4.270680E-2	3.841730E-1	2.956350E+0	1.949860E+1
-1.000000E+0	4.288750E-2	3.875310E-1	2.971340E+0	1.954200E+1
-9.500000E-1	4.302160E-2	3.911750E-1	2.978410E+0	1.944660E+1
-9.000000E-1	4.329230E-2	3.944670E-1	2.989850E+0	1.928200E+1
-8.500000E-1	4.339340E-2	3.972190E-1	2.989640E+0	1.877360E+1
-8.000000E-1	4.358100E-2	4.002100E-1	3.002070E+0	1.825790E+1
-7.500000E-1	4.396510E-2	4.023620E-1	3.007520E+0	1.778690E+1
-7.000000E-1	4.389240E-2	4.042110E-1	3.013580E+0	1.736180E+1
-6.500000E-1	4.419270E-2	4.060860E-1	3.016640E+0	1.677060E+1
-6.000000E-1	4.408820E-2	4.074280E-1	3.017350E+0	1.646420E+1
-5.500000E-1	4.443150E-2	4.105780E-1	3.023280E+0	1.613630E+1
-5.000000E-1	4.441870E-2	4.117850E-1	3.026600E+0	1.577250E+1
-4.500000E-1	4.475880E-2	4.116910E-1	3.030680E+0	1.544470E+1
-4.000000E-1	4.469700E-2	4.140350E-1	3.037120E+0	1.511930E+1
-3.500000E-1	4.475940E-2	4.154940E-1	3.041330E+0	1.497930E+1
-3.000000E-1	4.487910E-2	4.163370E-1	3.034730E+0	1.481590E+1
-2.500000E-1	4.485470E-2	4.178240E-1	3.038590E+0	1.471920E+1
