V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.342840E-13	3.771820E-13	4.267310E-13	4.470560E-13
-2.950000E+0	4.192610E-13	3.840940E-13	4.264500E-13	4.543000E-13
-2.900000E+0	4.440620E-13	3.774090E-13	4.295490E-13	4.424670E-13
-2.850000E+0	4.136010E-13	4.256640E-13	4.321960E-13	4.416630E-13
-2.800000E+0	3.869150E-13	4.632790E-13	4.300290E-13	4.377290E-13
-2.750000E+0	4.074420E-13	4.711420E-13	4.269440E-13	4.334400E-13
-2.700000E+0	4.217230E-13	4.965210E-13	4.304480E-13	4.313930E-13
-2.650000E+0	4.554230E-13	5.005590E-13	4.289130E-13	4.201980E-13
-2.600000E+0	5.044370E-13	5.077540E-13	4.299070E-13	4.183670E-13
-2.550000E+0	4.982840E-13	4.974220E-13	4.327010E-13	4.257820E-13
-2.500000E+0	4.138610E-13	4.674580E-13	4.316970E-13	4.202290E-13
-2.450000E+0	4.888160E-13	4.251800E-13	4.317770E-13	4.211220E-13
-2.400000E+0	4.592530E-13	4.371540E-13	4.370120E-13	4.246850E-13
-2.350000E+0	5.011200E-13	4.483440E-13	4.420640E-13	4.183640E-13
-2.300000E+0	4.870460E-13	4.559470E-13	4.468440E-13	4.269350E-13
-2.250000E+0	5.514590E-13	4.743680E-13	4.557820E-13	4.272950E-13
-2.200000E+0	5.504330E-13	5.040390E-13	4.699370E-13	4.431040E-13
-2.150000E+0	5.992880E-13	5.578100E-13	4.893680E-13	4.566580E-13
-2.100000E+0	7.298720E-13	6.057270E-13	5.188630E-13	4.809430E-13
-2.050000E+0	7.205730E-13	6.752250E-13	5.694160E-13	4.985430E-13
-2.000000E+0	7.289880E-13	7.931690E-13	6.496390E-13	5.432950E-13
-1.950000E+0	8.221310E-13	9.235680E-13	7.741800E-13	5.969090E-13
-1.900000E+0	9.759530E-13	1.101010E-12	9.547290E-13	6.483070E-13
-1.850000E+0	1.066960E-12	1.331790E-12	1.202080E-12	7.242400E-13
-1.800000E+0	1.200700E-12	1.607140E-12	1.496550E-12	8.025300E-13
-1.750000E+0	1.411250E-12	1.902620E-12	1.823530E-12	8.910630E-13
-1.700000E+0	1.695150E-12	2.216410E-12	2.147310E-12	9.921200E-13
-1.650000E+0	1.966980E-12	2.492300E-12	2.447950E-12	1.109350E-12
-1.600000E+0	2.268360E-12	2.745030E-12	2.703070E-12	1.242800E-12
-1.550000E+0	2.525880E-12	2.939980E-12	2.915090E-12	1.391790E-12
-1.500000E+0	2.760910E-12	3.104660E-12	3.090630E-12	1.568210E-12
-1.450000E+0	3.016920E-12	3.232500E-12	3.234120E-12	1.754270E-12
-1.400000E+0	3.150030E-12	3.335440E-12	3.353740E-12	1.949170E-12
-1.350000E+0	3.306000E-12	3.438640E-12	3.447130E-12	2.147330E-12
-1.300000E+0	3.373940E-12	3.496500E-12	3.530380E-12	2.351060E-12
-1.250000E+0	3.495220E-12	3.575780E-12	3.605100E-12	2.540420E-12
-1.200000E+0	3.622240E-12	3.638410E-12	3.658910E-12	2.721420E-12
-1.150000E+0	3.720590E-12	3.701380E-12	3.714420E-12	2.878670E-12
-1.100000E+0	3.743080E-12	3.747990E-12	3.760690E-12	3.023300E-12
-1.050000E+0	3.747070E-12	3.811850E-12	3.802050E-12	3.149350E-12
-1.000000E+0	3.821450E-12	3.857020E-12	3.835590E-12	3.274600E-12
-9.500000E-1	3.901820E-12	3.891360E-12	3.868310E-12	3.371930E-12
-9.000000E-1	3.920230E-12	3.929090E-12	3.897650E-12	3.459360E-12
-8.500000E-1	3.981140E-12	3.943610E-12	3.922450E-12	3.542060E-12
-8.000000E-1	3.956770E-12	3.962950E-12	3.950050E-12	3.615240E-12
-7.500000E-1	4.008500E-12	3.980050E-12	3.967130E-12	3.671640E-12
-7.000000E-1	4.068900E-12	3.984620E-12	3.989680E-12	3.733290E-12
-6.500000E-1	4.076660E-12	4.002380E-12	4.006990E-12	3.786330E-12
-6.000000E-1	4.002970E-12	3.996010E-12	4.021990E-12	3.827760E-12
-5.500000E-1	4.067110E-12	4.012450E-12	4.036670E-12	3.879780E-12
-5.000000E-1	4.102980E-12	4.062470E-12	4.051920E-12	3.920820E-12
-4.500000E-1	4.080900E-12	4.065230E-12	4.060780E-12	3.962640E-12
-4.000000E-1	4.121250E-12	4.080720E-12	4.077080E-12	3.996090E-12
-3.500000E-1	4.106430E-12	4.093200E-12	4.083450E-12	4.025260E-12
-3.000000E-1	4.109530E-12	4.113120E-12	4.098890E-12	4.051910E-12
-2.500000E-1	4.168850E-12	4.106980E-12	4.106160E-12	4.076380E-12
-2.000000E-1	4.146990E-12	4.122920E-12	4.114600E-12	4.099550E-12
-1.500000E-1	4.168760E-12	4.136640E-12	4.121840E-12	4.117530E-12
-1.000000E-1	4.211860E-12	4.144460E-12	4.133260E-12	4.134170E-12
-5.000000E-2	4.157630E-12	4.150060E-12	4.138590E-12	4.151650E-12
0.000000E+0	4.240580E-12	4.163160E-12	4.144220E-12	4.165310E-12
5.000000E-2	4.196160E-12	4.167500E-12	4.152860E-12	4.172550E-12
1.000000E-1	4.201010E-12	4.163430E-12	4.154780E-12	4.181800E-12
1.500000E-1	4.244210E-12	4.174720E-12	4.162040E-12	4.187540E-12
2.000000E-1	4.180330E-12	4.166710E-12	4.162790E-12	4.191510E-12
2.500000E-1	4.246160E-12	4.183990E-12	4.174870E-12	4.198840E-12
3.000000E-1	4.217890E-12	4.181270E-12	4.177410E-12	4.198670E-12
3.500000E-1	4.146560E-12	4.194180E-12	4.179120E-12	4.202850E-12
4.000000E-1	4.209090E-12	4.186920E-12	4.184290E-12	4.203920E-12
4.500000E-1	4.271220E-12	4.196470E-12	4.190320E-12	4.214750E-12
5.000000E-1	4.273630E-12	4.206810E-12	4.193020E-12	4.220870E-12
5.500000E-1	4.220200E-12	4.209490E-12	4.198030E-12	4.224280E-12
6.000000E-1	4.291030E-12	4.207820E-12	4.199430E-12	4.234870E-12
6.500000E-1	4.261750E-12	4.211470E-12	4.202150E-12	4.245810E-12
7.000000E-1	4.282680E-12	4.205720E-12	4.205810E-12	4.251980E-12
7.500000E-1	4.269830E-12	4.221590E-12	4.207920E-12	4.264990E-12
8.000000E-1	4.308760E-12	4.221610E-12	4.211380E-12	4.277140E-12
8.500000E-1	4.278200E-12	4.222230E-12	4.213030E-12	4.279130E-12
9.000000E-1	4.259730E-12	4.224290E-12	4.212800E-12	4.301910E-12
9.500000E-1	4.254560E-12	4.227040E-12	4.216020E-12	4.313950E-12
1.000000E+0	4.318890E-12	4.230450E-12	4.223600E-12	4.318360E-12
1.050000E+0	4.265470E-12	4.236640E-12	4.223300E-12	4.322380E-12
1.100000E+0	4.263210E-12	4.227660E-12	4.223210E-12	4.327190E-12
1.150000E+0	4.346620E-12	4.234640E-12	4.227390E-12	4.325650E-12
1.200000E+0	4.311170E-12	4.242850E-12	4.227300E-12	4.325350E-12
1.250000E+0	4.286650E-12	4.236120E-12	4.229020E-12	4.329400E-12
1.300000E+0	4.272130E-12	4.246860E-12	4.228440E-12	4.321850E-12
1.350000E+0	4.247240E-12	4.243660E-12	4.231430E-12	4.316090E-12
1.400000E+0	4.315050E-12	4.245750E-12	4.230530E-12	4.312390E-12
1.450000E+0	4.267820E-12	4.250520E-12	4.234190E-12	4.309450E-12
1.500000E+0	4.296270E-12	4.246290E-12	4.232030E-12	4.305470E-12
1.550000E+0	4.335740E-12	4.253670E-12	4.239870E-12	4.307480E-12
1.600000E+0	4.338520E-12	4.262420E-12	4.235970E-12	4.300630E-12
1.650000E+0	4.292320E-12	4.251780E-12	4.240220E-12	4.311520E-12
1.700000E+0	4.297610E-12	4.289100E-12	4.238400E-12	4.307350E-12
1.750000E+0	4.292520E-12	4.316330E-12	4.239330E-12	4.309710E-12
