V	1.000k	10.000k	100.000k	1.000M
2.400000E+0	4.195070E-3	4.587380E-3	8.562560E-3	8.788230E-2
2.450000E+0	-1.097280E-2	3.591710E-3	8.397990E-3	8.680020E-2
2.500000E+0	-1.317120E-2	3.736020E-3	8.338490E-3	8.561610E-2
2.550000E+0	7.734340E-3	3.819480E-3	8.129870E-3	8.424110E-2
2.600000E+0	-5.721090E-3	4.254480E-3	8.185930E-3	8.344960E-2
2.650000E+0	8.604270E-3	3.539130E-3	8.014820E-3	8.213530E-2
2.700000E+0	5.357550E-3	4.772200E-3	7.845430E-3	8.112490E-2
2.750000E+0	1.145370E-2	4.252120E-3	7.730400E-3	8.013160E-2
2.800000E+0	7.093450E-3	4.912250E-3	7.777710E-3	7.911130E-2
2.850000E+0	1.228560E-2	4.303800E-3	7.729120E-3	7.829730E-2
2.900000E+0	2.624720E-3	3.482400E-3	7.461160E-3	7.710640E-2
2.950000E+0	1.055470E-3	4.924400E-3	7.255890E-3	7.632410E-2
3.000000E+0	1.819470E-3	4.448960E-3	7.254820E-3	7.549970E-2
