V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	9.764300E-3	-1.750990E-3	-1.427590E-3	1.493600E-2
-2.950000E+0	1.459750E-2	-3.245250E-2	-4.855870E-3	1.697560E-2
-2.900000E+0	-5.832150E-2	-5.598710E-2	-5.939300E-3	1.459960E-2
-2.850000E+0	-9.437560E-3	-7.036790E-2	-6.506640E-3	1.405750E-2
-2.800000E+0	-2.053620E-2	-7.192490E-2	-5.323010E-3	1.544030E-2
-2.750000E+0	-1.358510E-1	-6.114720E-2	-1.632770E-3	1.431530E-2
-2.700000E+0	1.186840E-2	-4.090770E-2	-3.858150E-3	1.558430E-2
-2.650000E+0	-7.399290E-2	-5.832390E-3	-9.408140E-3	1.609620E-2
-2.600000E+0	1.048920E-2	2.158380E-2	-4.848010E-3	1.477770E-2
-2.550000E+0	-2.913040E-2	4.017410E-2	-6.443400E-3	1.678530E-2
-2.500000E+0	2.617750E-2	5.105640E-2	-1.112220E-2	1.694440E-2
-2.450000E+0	-9.995820E-2	6.536000E-2	-1.200780E-2	1.807790E-2
-2.400000E+0	2.827160E-2	7.776770E-2	-8.532150E-3	1.809160E-2
-2.350000E+0	-8.249490E-2	7.085490E-2	-8.341760E-3	1.751480E-2
-2.300000E+0	1.554350E-2	3.140860E-2	-1.158200E-2	1.787600E-2
-2.250000E+0	-1.766790E-1	-4.665120E-3	-1.279830E-2	1.958060E-2
-2.200000E+0	-1.560170E-2	-4.393650E-2	-1.111410E-2	1.857380E-2
-2.150000E+0	1.047890E-1	-6.092700E-2	-1.497400E-2	2.005460E-2
-2.100000E+0	-3.753020E-2	-7.286810E-2	-1.361490E-2	1.757700E-2
-2.050000E+0	3.695010E-2	-7.548900E-2	-1.106200E-2	1.732880E-2
-2.000000E+0	-3.048260E-2	-7.439360E-2	-1.514730E-2	1.961610E-2
-1.950000E+0	8.044110E-2	-4.225780E-2	-1.513840E-2	1.810500E-2
-1.900000E+0	3.942690E-2	-1.018620E-2	-1.868500E-2	2.024810E-2
-1.850000E+0	-3.915010E-2	2.616090E-3	-1.635770E-2	2.055670E-2
-1.800000E+0	-1.997080E-2	4.686090E-2	-1.808630E-2	2.109610E-2
-1.750000E+0	-1.122550E-1	7.577790E-2	-2.003870E-2	2.212490E-2
-1.700000E+0	8.648200E-4	1.104630E-1	-1.965320E-2	2.167010E-2
-1.650000E+0	4.082820E-2	1.333350E-1	-2.011560E-2	1.974970E-2
-1.600000E+0	-2.836210E-2	1.244240E-1	-2.686580E-2	2.155740E-2
-1.550000E+0	-1.364830E-1	6.652620E-2	-1.958460E-2	2.205660E-2
-1.500000E+0	1.741130E-2	3.266870E-2	-2.576410E-2	2.222110E-2
-1.450000E+0	-2.012960E-1	-5.017860E-2	-2.631000E-2	2.337620E-2
-1.400000E+0	-2.547250E-2	-8.469270E-2	-2.513990E-2	2.227050E-2
-1.350000E+0	-6.382140E-2	-1.144940E-1	-2.581390E-2	2.193220E-2
-1.300000E+0	-6.518840E-2	-1.568230E-1	-3.103060E-2	2.209870E-2
-1.250000E+0	5.855490E-2	-1.213550E-1	-2.815550E-2	2.411160E-2
-1.200000E+0	2.405950E-2	-1.061440E-1	-3.265690E-2	2.522370E-2
-1.150000E+0	1.311740E-2	-5.247670E-2	-2.915840E-2	2.393370E-2
-1.100000E+0	1.153620E-1	-7.618810E-3	-3.113670E-2	2.354170E-2
-1.050000E+0	-1.858060E-4	4.875790E-2	-3.596140E-2	2.370600E-2
-1.000000E+0	-5.208110E-2	8.626030E-2	-3.373410E-2	2.441720E-2
-9.500000E-1	-6.958750E-3	-7.902440E-4	-3.284070E-2	2.579490E-2
-9.000000E-1	3.290450E-2	5.464910E-3	-3.623570E-2	2.400450E-2
-8.500000E-1	-1.531740E-1	-1.287800E-2	-3.376680E-2	2.482860E-2
-8.000000E-1	-3.333420E-2	-5.028110E-4	-3.669910E-2	2.359730E-2
-7.500000E-1	-1.889620E-2	-8.462920E-3	-3.472120E-2	2.307840E-2
-7.000000E-1	-1.329850E-1	-6.821970E-3	-3.698620E-2	2.437510E-2
-6.500000E-1	4.963190E-2	4.794230E-3	-3.675100E-2	2.348030E-2
-6.000000E-1	-9.998590E-2	-3.345730E-3	-3.732050E-2	2.530260E-2
-5.500000E-1	-3.791970E-2	3.393280E-3	-3.634330E-2	2.463220E-2
-5.000000E-1	7.645430E-2	-1.066980E-2	-3.766670E-2	2.598470E-2
-4.500000E-1	-3.824330E-2	1.324300E-4	-3.432470E-2	2.309440E-2
-4.000000E-1	4.665550E-2	-8.312950E-4	-3.575860E-2	2.591100E-2
-3.500000E-1	5.719070E-2	5.921040E-3	-3.495040E-2	2.594810E-2
-3.000000E-1	1.276140E-1	1.115300E-2	-3.425150E-2	2.409230E-2
-2.500000E-1	4.094310E-2	2.298110E-2	-3.259570E-2	2.402810E-2
-2.000000E-1	5.623780E-2	3.502020E-2	-2.664400E-2	2.475330E-2
-1.500000E-1	3.873690E-2	4.736210E-2	-1.131830E-2	2.813050E-2
-1.000000E-1	4.405650E-2	7.219890E-2	2.981480E-2	3.624710E-2
-5.000000E-2	-5.277230E-3	6.949790E-2	1.219400E-1	5.632880E-2
0.000000E+0	1.654940E-2	6.183930E-2	2.510960E-1	1.080010E-1
5.000000E-2	1.810710E-2	4.846690E-2	3.289570E-1	1.990530E-1
1.000000E-1	1.488970E-2	3.698730E-2	3.126630E-1	3.198750E-1
1.500000E-1	-3.972690E-3	2.585570E-2	2.561670E-1	4.512150E-1
2.000000E-1	1.351150E-2	2.114160E-2	2.004230E-1	5.718750E-1
2.500000E-1	2.696500E-3	1.821280E-2	1.583880E-1	6.599080E-1
3.000000E-1	-5.919210E-3	1.326420E-2	1.280690E-1	7.011870E-1
3.500000E-1	-4.016230E-3	1.090560E-2	1.063110E-1	6.996440E-1
4.000000E-1	-2.782050E-3	1.155150E-2	8.957760E-2	6.728900E-1
4.500000E-1	9.782090E-4	9.458210E-3	7.753390E-2	6.329000E-1
5.000000E-1	-1.199930E-2	8.975720E-3	6.804770E-2	5.888650E-1
5.500000E-1	1.207130E-2	1.013470E-2	6.023300E-2	5.453780E-1
6.000000E-1	3.746920E-4	6.446400E-3	5.418010E-2	5.058080E-1
6.500000E-1	1.729220E-2	6.458610E-3	4.858320E-2	4.690310E-1
7.000000E-1	-1.546000E-2	6.413290E-3	4.459080E-2	4.358250E-1
7.500000E-1	6.911140E-3	6.550280E-3	4.091220E-2	4.056040E-1
8.000000E-1	-1.198650E-3	5.838540E-3	3.799570E-2	3.789130E-1
8.500000E-1	-4.470660E-3	6.535680E-3	3.482110E-2	3.564650E-1
9.000000E-1	5.526310E-3	4.066050E-3	3.263050E-2	3.346120E-1
9.500000E-1	5.359500E-4	3.689730E-3	3.088780E-2	3.159200E-1
1.000000E+0	3.223280E-3	6.046670E-3	2.892310E-2	2.985460E-1
1.050000E+0	1.141600E-2	5.116980E-3	2.742290E-2	2.832920E-1
1.100000E+0	4.175120E-3	4.525720E-3	2.578190E-2	2.693820E-1
1.150000E+0	6.186000E-3	4.500120E-3	2.477120E-2	2.564900E-1
1.200000E+0	2.947440E-3	4.835810E-3	2.340640E-2	2.448760E-1
1.250000E+0	-6.224940E-3	3.549550E-3	2.215590E-2	2.338020E-1
1.300000E+0	4.602950E-3	5.402150E-3	2.094320E-2	2.241920E-1
1.350000E+0	8.511010E-4	5.283580E-3	2.022440E-2	2.146390E-1
1.400000E+0	-1.054760E-2	5.474440E-3	1.908210E-2	2.065770E-1
1.450000E+0	-2.177550E-3	5.282990E-3	1.824010E-2	1.986400E-1
1.500000E+0	-2.187560E-3	5.932860E-3	1.794590E-2	1.915460E-1
1.550000E+0	-7.565730E-3	4.176740E-3	1.715600E-2	1.846200E-1
1.600000E+0	-3.213200E-4	3.818220E-3	1.647480E-2	1.788320E-1
1.650000E+0	9.751080E-3	4.198570E-3	1.587750E-2	1.731970E-1
1.700000E+0	3.419430E-3	4.431590E-3	1.555420E-2	1.679800E-1
1.750000E+0	7.980150E-3	3.553820E-3	1.485970E-2	1.625760E-1
1.800000E+0	1.670840E-3	3.650890E-3	1.413210E-2	1.573860E-1
1.850000E+0	8.020770E-3	3.929220E-3	1.392300E-2	1.529670E-1
1.900000E+0	1.359700E-2	5.109740E-3	1.355650E-2	1.487770E-1
1.950000E+0	3.748520E-3	3.330430E-3	1.298780E-2	1.447700E-1
2.000000E+0	3.768430E-3	3.994130E-3	1.258150E-2	1.408950E-1
2.050000E+0	2.379760E-3	3.337480E-3	1.239200E-2	1.372560E-1
2.100000E+0	4.735830E-3	3.721140E-3	1.192870E-2	1.338190E-1
2.150000E+0	2.529780E-3	4.408080E-3	1.151530E-2	1.307590E-1
2.200000E+0	9.317810E-3	1.587440E-3	1.130830E-2	1.275320E-1
2.250000E+0	-8.329060E-4	3.469590E-3	1.102870E-2	1.243380E-1
2.300000E+0	4.303760E-3	1.478860E-3	1.086530E-2	1.216080E-1
2.350000E+0	-5.217960E-3	3.538480E-3	1.101780E-2	1.190920E-1
2.400000E+0	3.450350E-3	3.603800E-3	1.041770E-2	1.164250E-1
2.450000E+0	8.680830E-3	-2.177810E-3	9.990190E-3	1.139850E-1
2.500000E+0	1.346120E-2	-9.667500E-3	1.016850E-2	1.117900E-1
