V	1.000k	10.000k	100.000k	1.000M
7.500000E-1	-1.000700E-2	8.494830E-3	6.154430E-2	5.489500E-1
8.000000E-1	1.368440E-2	7.996770E-3	5.655890E-2	5.136950E-1
8.500000E-1	-3.776390E-3	7.929690E-3	5.224650E-2	4.813850E-1
9.000000E-1	-2.842910E-3	8.314040E-3	4.857910E-2	4.530060E-1
9.500000E-1	-8.813430E-3	7.107040E-3	4.579830E-2	4.265660E-1
1.000000E+0	7.307970E-3	6.225060E-3	4.281410E-2	4.031440E-1
1.050000E+0	-9.711790E-3	8.030970E-3	4.025930E-2	3.822300E-1
1.100000E+0	-3.025460E-3	6.589640E-3	3.827130E-2	3.626420E-1
1.150000E+0	-1.449480E-2	3.577700E-3	3.627460E-2	3.454470E-1
1.200000E+0	-1.140280E-3	5.558850E-3	3.447990E-2	3.293870E-1
1.250000E+0	2.054490E-3	4.368960E-3	3.299150E-2	3.146370E-1
1.300000E+0	1.669650E-4	7.006810E-3	3.144200E-2	3.010340E-1
1.350000E+0	2.252100E-3	5.651930E-3	3.015580E-2	2.888980E-1
1.400000E+0	-3.055360E-3	9.263560E-3	2.898070E-2	2.774690E-1
1.450000E+0	8.117030E-3	-4.522430E-5	2.806060E-2	2.670100E-1
1.500000E+0	-1.669330E-2	-6.972300E-3	2.705780E-2	2.572640E-1
1.550000E+0	2.824330E-2	-1.296110E-2	2.627730E-2	2.483840E-1
1.600000E+0	-2.045300E-3	-1.468750E-2	2.523630E-2	2.399580E-1
1.650000E+0	4.789090E-3	-1.278710E-2	2.436590E-2	2.320470E-1
1.700000E+0	-1.682450E-2	-4.223420E-3	2.395890E-2	2.249270E-1
1.750000E+0	1.290610E-2	2.527430E-4	2.320000E-2	2.180630E-1
1.800000E+0	3.017230E-3	7.032880E-3	2.258890E-2	2.117970E-1
1.850000E+0	5.415260E-3	9.690570E-3	2.211620E-2	2.058790E-1
1.900000E+0	1.685820E-2	1.438990E-2	2.171660E-2	2.003520E-1
1.950000E+0	-9.402420E-3	1.954900E-2	2.087970E-2	1.951360E-1
2.000000E+0	-1.908570E-2	1.654970E-2	2.049530E-2	1.900900E-1
2.050000E+0	-1.233310E-2	1.434280E-2	2.015500E-2	1.853510E-1
2.100000E+0	-5.474220E-3	1.070560E-2	1.996000E-2	1.807580E-1
2.150000E+0	-1.388980E-3	7.084300E-3	1.944070E-2	1.765420E-1
2.200000E+0	6.822440E-5	1.670100E-3	1.899700E-2	1.727510E-1
2.250000E+0	-1.024870E-2	-2.536220E-3	1.902690E-2	1.688950E-1
2.300000E+0	-9.983240E-3	-5.500810E-3	1.845720E-2	1.651680E-1
2.350000E+0	1.592370E-2	-7.431320E-3	1.817810E-2	1.618000E-1
2.400000E+0	-1.217780E-3	-6.031080E-3	1.771500E-2	1.587640E-1
2.450000E+0	-1.305820E-2	-3.176540E-3	1.755410E-2	1.555740E-1
2.500000E+0	1.521540E-2	-3.016940E-4	1.755760E-2	1.527350E-1
2.550000E+0	4.630750E-3	4.742930E-3	1.727950E-2	1.496090E-1
2.600000E+0	-1.326700E-2	1.065130E-2	1.712630E-2	1.470490E-1
2.650000E+0	-2.498370E-3	1.288430E-2	1.678270E-2	1.441330E-1
2.700000E+0	-2.625990E-3	1.569360E-2	1.671690E-2	1.417740E-1
2.750000E+0	1.839660E-2	1.649020E-2	1.626980E-2	1.395480E-1
2.800000E+0	2.844040E-3	1.537280E-2	1.589980E-2	1.372490E-1
2.850000E+0	1.799830E-2	1.180010E-2	1.587410E-2	1.350530E-1
2.900000E+0	4.320270E-3	7.613280E-3	1.554530E-2	1.328090E-1
2.950000E+0	-3.983090E-2	2.937220E-3	1.557170E-2	1.307930E-1
3.000000E+0	-2.161170E-3	-1.887650E-3	1.578070E-2	1.290930E-1
