V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.299460E-2	3.904180E-2	3.169520E-1	4.994450E+0
-2.950000E+0	1.250110E-2	3.870220E-2	3.182010E-1	4.987620E+0
-2.900000E+0	1.222110E-2	3.850710E-2	3.299850E-1	4.978570E+0
-2.850000E+0	1.203460E-2	3.837890E-2	3.421140E-1	4.971450E+0
-2.800000E+0	1.192810E-2	3.818950E-2	3.426180E-1	4.965610E+0
-2.750000E+0	1.185780E-2	3.767390E-2	3.429170E-1	4.961060E+0
-2.700000E+0	1.169690E-2	3.754010E-2	3.434190E-1	4.953880E+0
-2.650000E+0	1.128170E-2	3.753560E-2	3.438010E-1	4.946640E+0
-2.600000E+0	1.131340E-2	3.758010E-2	3.485300E-1	4.941990E+0
-2.550000E+0	1.113270E-2	3.737750E-2	3.680660E-1	4.929550E+0
-2.500000E+0	1.123850E-2	3.724100E-2	3.708550E-1	4.921790E+0
-2.450000E+0	1.089930E-2	3.708750E-2	3.753150E-1	4.915370E+0
-2.400000E+0	1.081240E-2	3.716540E-2	3.755430E-1	4.904980E+0
-2.350000E+0	1.053560E-2	3.705160E-2	3.754530E-1	4.896730E+0
-2.300000E+0	1.039850E-2	3.715280E-2	3.750560E-1	4.889540E+0
-2.250000E+0	1.051160E-2	3.693130E-2	3.749550E-1	4.882370E+0
-2.200000E+0	1.031620E-2	3.676500E-2	3.744740E-1	4.870610E+0
-2.150000E+0	1.027540E-2	3.660870E-2	3.744620E-1	4.860420E+0
-2.100000E+0	1.028530E-2	3.626600E-2	3.738820E-1	4.853740E+0
-2.050000E+0	9.996410E-3	3.619590E-2	3.733710E-1	4.844440E+0
-2.000000E+0	9.898580E-3	3.615660E-2	3.730770E-1	4.837740E+0
-1.950000E+0	9.744530E-3	3.632610E-2	3.727640E-1	4.832820E+0
-1.900000E+0	9.500920E-3	3.583530E-2	3.723700E-1	4.823780E+0
-1.850000E+0	9.476950E-3	3.534080E-2	3.723120E-1	4.816620E+0
-1.800000E+0	9.278970E-3	3.550420E-2	3.719770E-1	4.810990E+0
-1.750000E+0	9.461440E-3	3.595340E-2	3.716050E-1	4.806430E+0
-1.700000E+0	9.380060E-3	3.604020E-2	3.713030E-1	4.800410E+0
-1.650000E+0	9.268910E-3	3.576550E-2	3.710230E-1	4.795700E+0
-1.600000E+0	9.183640E-3	3.546170E-2	3.706880E-1	4.790190E+0
-1.550000E+0	9.220480E-3	3.541200E-2	3.706930E-1	4.784010E+0
-1.500000E+0	9.018590E-3	3.559450E-2	3.703700E-1	4.781340E+0
-1.450000E+0	9.000160E-3	3.567730E-2	3.700510E-1	4.773400E+0
-1.400000E+0	8.741250E-3	3.519730E-2	3.698650E-1	4.770650E+0
-1.350000E+0	8.688540E-3	3.460050E-2	3.696580E-1	4.764390E+0
-1.300000E+0	8.649580E-3	3.437790E-2	3.693290E-1	4.758240E+0
-1.250000E+0	8.497780E-3	3.482490E-2	3.688430E-1	4.755400E+0
-1.200000E+0	8.485680E-3	3.470270E-2	3.685100E-1	4.745400E+0
-1.150000E+0	8.674730E-3	3.464370E-2	3.682770E-1	4.740300E+0
-1.100000E+0	8.342170E-3	3.445560E-2	3.682170E-1	4.732510E+0
-1.050000E+0	8.320370E-3	3.445840E-2	3.680330E-1	4.725860E+0
-1.000000E+0	8.242040E-3	3.434810E-2	3.668870E-1	4.718470E+0
-9.500000E-1	7.955510E-3	3.433170E-2	3.665900E-1	4.712750E+0
-9.000000E-1	7.901530E-3	3.437650E-2	3.664570E-1	4.707730E+0
-8.500000E-1	7.884490E-3	3.496330E-2	3.662430E-1	4.699280E+0
-8.000000E-1	7.898050E-3	3.490320E-2	3.659390E-1	4.692830E+0
-7.500000E-1	7.508000E-3	3.482100E-2	3.654930E-1	4.687930E+0
-7.000000E-1	7.472700E-3	3.471350E-2	3.651160E-1	4.681830E+0
-6.500000E-1	7.638000E-3	3.452570E-2	3.648370E-1	4.678730E+0
-6.000000E-1	7.565580E-3	3.448730E-2	3.644390E-1	4.673340E+0
-5.500000E-1	7.859050E-3	3.436390E-2	3.642520E-1	4.671380E+0
-5.000000E-1	7.917340E-3	3.438210E-2	3.638500E-1	4.667780E+0
-4.500000E-1	7.870170E-3	3.426130E-2	3.635330E-1	4.662840E+0
-4.000000E-1	7.800150E-3	3.429000E-2	3.633170E-1	4.658390E+0
-3.500000E-1	7.624770E-3	3.432740E-2	3.638300E-1	4.655250E+0
-3.000000E-1	7.348080E-3	3.426750E-2	3.687800E-1	4.652040E+0
-2.500000E-1	7.289340E-3	3.468960E-2	3.788200E-1	4.646250E+0
-2.000000E-1	7.195390E-3	3.630700E-2	3.946730E-1	4.639130E+0
