V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.566810E-10	2.347220E-10	2.898890E-11	3.936440E-13
-2.950000E+0	2.566120E-10	2.346360E-10	2.892960E-11	3.950370E-13
-2.900000E+0	2.565060E-10	2.346330E-10	2.891310E-11	3.954590E-13
-2.850000E+0	2.565420E-10	2.345820E-10	2.896090E-11	3.918750E-13
-2.800000E+0	2.565030E-10	2.345370E-10	2.896470E-11	3.941930E-13
-2.750000E+0	2.563980E-10	2.346070E-10	2.902540E-11	3.994100E-13
-2.700000E+0	2.564240E-10	2.345850E-10	2.893760E-11	3.946640E-13
-2.650000E+0	2.563130E-10	2.344660E-10	2.897340E-11	3.945310E-13
-2.600000E+0	2.563330E-10	2.344650E-10	2.897560E-11	3.948030E-13
-2.550000E+0	2.562280E-10	2.343980E-10	2.900690E-11	3.965280E-13
-2.500000E+0	2.562050E-10	2.344120E-10	2.891430E-11	3.934790E-13
-2.450000E+0	2.560740E-10	2.343730E-10	2.901980E-11	3.928430E-13
-2.400000E+0	2.561040E-10	2.343640E-10	2.893420E-11	3.942560E-13
-2.350000E+0	2.560180E-10	2.344130E-10	2.892830E-11	3.958960E-13
-2.300000E+0	2.560010E-10	2.344190E-10	2.893120E-11	3.891020E-13
-2.250000E+0	2.560390E-10	2.343980E-10	2.892140E-11	3.981920E-13
-2.200000E+0	2.559330E-10	2.344840E-10	2.892530E-11	3.978240E-13
-2.150000E+0	2.560420E-10	2.344460E-10	2.890560E-11	3.934410E-13
-2.100000E+0	2.560080E-10	2.344290E-10	2.887960E-11	3.949410E-13
-2.050000E+0	2.559920E-10	2.344040E-10	2.889990E-11	3.942990E-13
-2.000000E+0	2.559100E-10	2.343480E-10	2.890430E-11	3.939120E-13
-1.950000E+0	2.557990E-10	2.343620E-10	2.891330E-11	3.917030E-13
-1.900000E+0	2.559870E-10	2.343260E-10	2.888780E-11	3.907540E-13
-1.850000E+0	2.558460E-10	2.342710E-10	2.886280E-11	3.988790E-13
-1.800000E+0	2.558460E-10	2.342730E-10	2.881830E-11	3.909450E-13
-1.750000E+0	2.558850E-10	2.343530E-10	2.896560E-11	3.899790E-13
-1.700000E+0	2.558310E-10	2.343130E-10	2.885450E-11	3.943330E-13
-1.650000E+0	2.557800E-10	2.343400E-10	2.888470E-11	3.956900E-13
-1.600000E+0	2.558390E-10	2.343320E-10	2.883540E-11	3.942730E-13
-1.550000E+0	2.558330E-10	2.343610E-10	2.883320E-11	3.914340E-13
-1.500000E+0	2.558790E-10	2.344190E-10	2.886570E-11	3.887490E-13
-1.450000E+0	2.559020E-10	2.343940E-10	2.880790E-11	3.938010E-13
-1.400000E+0	2.558470E-10	2.344600E-10	2.876820E-11	3.890950E-13
-1.350000E+0	2.560080E-10	2.344390E-10	2.874270E-11	3.874190E-13
-1.300000E+0	2.559130E-10	2.344090E-10	2.876450E-11	3.898220E-13
-1.250000E+0	2.561710E-10	2.344630E-10	2.879460E-11	3.941360E-13
-1.200000E+0	2.560700E-10	2.344460E-10	2.875490E-11	3.911170E-13
-1.150000E+0	2.561350E-10	2.345610E-10	2.871220E-11	3.941080E-13
-1.100000E+0	2.560840E-10	2.346280E-10	2.870020E-11	3.993100E-13
-1.050000E+0	2.562890E-10	2.347770E-10	2.862630E-11	3.981900E-13
-1.000000E+0	2.564260E-10	2.349600E-10	2.859630E-11	3.983130E-13
-9.500000E-1	2.567730E-10	2.352990E-10	2.857850E-11	3.976520E-13
-9.000000E-1	2.571810E-10	2.357230E-10	2.853950E-11	3.985840E-13
-8.500000E-1	2.576110E-10	2.362150E-10	2.845230E-11	3.983350E-13
-8.000000E-1	2.581690E-10	2.368090E-10	2.836980E-11	3.984270E-13
-7.500000E-1	2.589000E-10	2.373860E-10	2.831070E-11	4.001160E-13
-7.000000E-1	2.597950E-10	2.381450E-10	2.828020E-11	4.071770E-13
-6.500000E-1	2.604780E-10	2.387420E-10	2.824540E-11	4.012540E-13
-6.000000E-1	2.612020E-10	2.394420E-10	2.817800E-11	4.059220E-13
-5.500000E-1	2.621990E-10	2.400650E-10	2.808930E-11	4.064790E-13
-5.000000E-1	2.630400E-10	2.407760E-10	2.805310E-11	4.095040E-13
-4.500000E-1	2.637830E-10	2.414170E-10	2.798560E-11	4.087900E-13
-4.000000E-1	2.649150E-10	2.420370E-10	2.793520E-11	4.076440E-13
-3.500000E-1	2.660710E-10	2.427260E-10	2.791690E-11	4.056140E-13
-3.000000E-1	2.672980E-10	2.436420E-10	2.778710E-11	4.068110E-13
-2.500000E-1	2.690010E-10	2.445220E-10	2.772490E-11	4.107520E-13
-2.000000E-1	2.715460E-10	2.455940E-10	2.772950E-11	4.105070E-13
-1.500000E-1	2.757460E-10	2.469900E-10	2.761560E-11	4.133800E-13
-1.000000E-1	2.830540E-10	2.491800E-10	2.748540E-11	4.173670E-13
-5.000000E-2	2.979670E-10	2.540340E-10	2.726800E-11	4.127310E-13
0.000000E+0	3.348260E-10	2.666210E-10	2.662710E-11	4.111650E-13
5.000000E-2	4.198610E-10	2.973610E-10	2.514720E-11	3.973050E-13
1.000000E-1	5.585530E-10	3.529270E-10	2.182380E-11	3.628960E-13
1.500000E-1	7.055270E-10	4.134410E-10	1.719120E-11	2.918880E-13
2.000000E-1	8.185360E-10	4.542370E-10	1.394570E-11	1.976160E-13
2.500000E-1	8.941100E-10	4.742440E-10	1.260070E-11	9.122620E-14
3.000000E-1	9.443360E-10	4.831660E-10	1.210550E-11	-4.991630E-15
3.500000E-1	9.790400E-10	4.872790E-10	1.189490E-11	-6.514870E-14
4.000000E-1	1.003680E-9	4.899530E-10	1.181010E-11	-8.501860E-14
4.500000E-1	1.022270E-9	4.912310E-10	1.176360E-11	-8.291640E-14
5.000000E-1	1.036540E-9	4.915550E-10	1.172540E-11	-6.901500E-14
5.500000E-1	1.048060E-9	4.928240E-10	1.167040E-11	-4.200040E-14
6.000000E-1	1.057420E-9	4.933590E-10	1.170480E-11	-2.064530E-14
6.500000E-1	1.065260E-9	4.932030E-10	1.167930E-11	8.449440E-15
7.000000E-1	1.071490E-9	4.937540E-10	1.163170E-11	2.848890E-14
7.500000E-1	1.077320E-9	4.935840E-10	1.163050E-11	4.544440E-14
8.000000E-1	1.082140E-9	4.938720E-10	1.160950E-11	6.377890E-14
8.500000E-1	1.086410E-9	4.932840E-10	1.164200E-11	8.018910E-14
9.000000E-1	1.089790E-9	4.941320E-10	1.158900E-11	9.147070E-14
9.500000E-1	1.093570E-9	4.937280E-10	1.160150E-11	1.001610E-13
1.000000E+0	1.096570E-9	4.932880E-10	1.160690E-11	1.032820E-13
1.050000E+0	1.099240E-9	4.935180E-10	1.160020E-11	1.242800E-13
1.100000E+0	1.099890E-9	4.945940E-10	1.153980E-11	1.253250E-13
1.150000E+0	1.103780E-9	4.930490E-10	1.158400E-11	1.346860E-13
1.200000E+0	1.105530E-9	4.935180E-10	1.156620E-11	1.383840E-13
1.250000E+0	1.107600E-9	4.932140E-10	1.156490E-11	1.476180E-13
1.300000E+0	1.109190E-9	4.936420E-10	1.158870E-11	1.518380E-13
1.350000E+0	1.110640E-9	4.938710E-10	1.160720E-11	1.566230E-13
1.400000E+0	1.112040E-9	4.942790E-10	1.160380E-11	1.673580E-13
1.450000E+0	1.113360E-9	4.946880E-10	1.164700E-11	1.652010E-13
1.500000E+0	1.114730E-9	4.950300E-10	1.162950E-11	1.716250E-13
1.550000E+0	1.115690E-9	4.962400E-10	1.167290E-11	1.755040E-13
1.600000E+0	1.116950E-9	4.956010E-10	1.161960E-11	1.815540E-13
1.650000E+0	1.117930E-9	4.958370E-10	1.162460E-11	1.861880E-13
1.700000E+0	1.118610E-9	4.951740E-10	1.159710E-11	1.823090E-13
1.750000E+0	1.119640E-9	4.954640E-10	1.160420E-11	1.896950E-13
1.800000E+0	1.120280E-9	4.955550E-10	1.167510E-11	1.927250E-13
1.850000E+0	1.121220E-9	4.956200E-10	1.162660E-11	1.919760E-13
1.900000E+0	1.121690E-9	4.954850E-10	1.162540E-11	1.945770E-13
1.950000E+0	1.122470E-9	4.951030E-10	1.164410E-11	2.025520E-13
2.000000E+0	1.122900E-9	4.954200E-10	1.164880E-11	1.975260E-13
2.050000E+0	1.123830E-9	4.953700E-10	1.162180E-11	2.002040E-13
2.100000E+0	1.124070E-9	4.943070E-10	1.162220E-11	2.019450E-13
2.150000E+0	1.124730E-9	4.952410E-10	1.165600E-11	2.064740E-13
2.200000E+0	1.125100E-9	4.956230E-10	1.166850E-11	2.065410E-13
2.250000E+0	1.125820E-9	4.960200E-10	1.162050E-11	2.063150E-13
2.300000E+0	1.126160E-9	4.966660E-10	1.162890E-11	2.123160E-13
2.350000E+0	1.126330E-9	4.968460E-10	1.167760E-11	2.144460E-13
2.400000E+0	1.126680E-9	4.969320E-10	1.170610E-11	2.123830E-13
2.450000E+0	1.127190E-9	4.967860E-10	1.172350E-11	2.195640E-13
2.500000E+0	1.127510E-9	4.968410E-10	1.170920E-11	2.249630E-13
2.550000E+0	1.127850E-9	4.965840E-10	1.170550E-11	2.237140E-13
2.600000E+0	1.128030E-9	4.962470E-10	1.171870E-11	2.248990E-13
2.650000E+0	1.128260E-9	4.963350E-10	1.173800E-11	2.236200E-13
2.700000E+0	1.128510E-9	4.963360E-10	1.174480E-11	2.243640E-13
2.750000E+0	1.128750E-9	4.962990E-10	1.173850E-11	2.320910E-13
2.800000E+0	1.128940E-9	4.964870E-10	1.170640E-11	2.332280E-13
2.850000E+0	1.128990E-9	4.969880E-10	1.175840E-11	2.340140E-13
2.900000E+0	1.129350E-9	4.969890E-10	1.171830E-11	2.316020E-13
2.950000E+0	1.129590E-9	4.963870E-10	1.171820E-11	2.381850E-13
3.000000E+0	1.129690E-9	4.975100E-10	1.172910E-11	2.407230E-13
