V	1.000k	10.000k	100.000k	1.000M
-1.050000E+0	2.568100E-2	2.139630E-1	2.008290E+0	1.449650E+1
-1.000000E+0	2.559690E-2	2.143180E-1	2.011750E+0	1.450880E+1
-9.500000E-1	2.533770E-2	2.145940E-1	2.011080E+0	1.451840E+1
-9.000000E-1	2.565650E-2	2.148860E-1	2.016450E+0	1.453760E+1
-8.500000E-1	2.588960E-2	2.152480E-1	2.017250E+0	1.456880E+1
-8.000000E-1	2.560010E-2	2.153020E-1	2.022090E+0	1.454680E+1
-7.500000E-1	2.558100E-2	2.155630E-1	2.027230E+0	1.456440E+1
-7.000000E-1	2.567520E-2	2.157090E-1	2.033110E+0	1.454270E+1
-6.500000E-1	2.629270E-2	2.158510E-1	2.035720E+0	1.455180E+1
-6.000000E-1	2.511030E-2	2.162450E-1	2.039950E+0	1.454100E+1
-5.500000E-1	2.598850E-2	2.165390E-1	2.046800E+0	1.456720E+1
-5.000000E-1	2.655050E-2	2.171820E-1	2.053390E+0	1.453910E+1
-4.500000E-1	2.701820E-2	2.183090E-1	2.061250E+0	1.458610E+1
-4.000000E-1	2.770860E-2	2.190900E-1	2.066410E+0	1.461210E+1
-3.500000E-1	2.969210E-2	2.200390E-1	2.072300E+0	1.457550E+1
-3.000000E-1	3.398140E-2	2.216260E-1	2.078630E+0	1.461730E+1
-2.500000E-1	4.062570E-2	2.237520E-1	2.089320E+0	1.460100E+1
-2.000000E-1	5.464710E-2	2.273050E-1	2.097230E+0	1.466760E+1
-1.500000E-1	7.382120E-2	2.340220E-1	2.113910E+0	1.463280E+1
-1.000000E-1	8.319260E-2	2.468580E-1	2.130760E+0	1.475880E+1
-5.000000E-2	8.151600E-2	2.727500E-1	2.164190E+0	1.473340E+1
0.000000E+0	7.608520E-2	3.153460E-1	2.224590E+0	1.490200E+1
5.000000E-2	7.076750E-2	3.693270E-1	2.367400E+0	1.532620E+1
1.000000E-1	6.737040E-2	4.323650E-1	2.697690E+0	1.624280E+1
1.500000E-1	6.821550E-2	5.045880E-1	3.391450E+0	1.822830E+1
2.000000E-1	7.079500E-2	5.747560E-1	4.369870E+0	2.207310E+1
2.500000E-1	7.299810E-2	6.323850E-1	5.207760E+0	2.919310E+1
3.000000E-1	7.533560E-2	6.743560E-1	5.705970E+0	4.163490E+1
3.500000E-1	7.683200E-2	7.051930E-1	5.933680E+0	6.776680E+1
4.000000E-1	7.835830E-2	7.284720E-1	6.054710E+0	1.328300E+2
4.500000E-1	7.937820E-2	7.460590E-1	6.131150E+0	3.016300E+2
5.000000E-1	8.022690E-2	7.589030E-1	6.171460E+0	7.193370E+2
5.500000E-1	8.103470E-2	7.686310E-1	6.193460E+0	7.564570E+2
6.000000E-1	8.176350E-2	7.778250E-1	6.199530E+0	4.050910E+2
6.500000E-1	8.215800E-2	7.852590E-1	6.211040E+0	2.597970E+2
7.000000E-1	8.269970E-2	7.902880E-1	6.223150E+0	1.699260E+2
7.500000E-1	8.347470E-2	7.950740E-1	6.220490E+0	1.309970E+2
8.000000E-1	8.346690E-2	7.991810E-1	6.227970E+0	1.083450E+2
8.500000E-1	8.364070E-2	8.038280E-1	6.232820E+0	9.232580E+1
9.000000E-1	8.425950E-2	8.073990E-1	6.243990E+0	8.463950E+1
9.500000E-1	8.474420E-2	8.100010E-1	6.241050E+0	7.048740E+1
1.000000E+0	8.455990E-2	8.127880E-1	6.237380E+0	6.543280E+1
1.050000E+0	8.484490E-2	8.143910E-1	6.248800E+0	6.093560E+1
1.100000E+0	8.516920E-2	8.156110E-1	6.244460E+0	5.804790E+1
1.150000E+0	8.490770E-2	8.180180E-1	6.250210E+0	5.542400E+1
1.200000E+0	8.545450E-2	8.185450E-1	6.254410E+0	5.227770E+1
1.250000E+0	8.554160E-2	8.208530E-1	6.248840E+0	5.050120E+1
1.300000E+0	8.537980E-2	8.225970E-1	6.257260E+0	4.865960E+1
1.350000E+0	8.583340E-2	8.231500E-1	6.265990E+0	4.720530E+1
1.400000E+0	8.592890E-2	8.250800E-1	6.260470E+0	4.600940E+1
1.450000E+0	8.598410E-2	8.248970E-1	6.262900E+0	4.415440E+1
1.500000E+0	8.609510E-2	8.266240E-1	6.260360E+0	4.345650E+1
1.550000E+0	8.623380E-2	8.277280E-1	6.275150E+0	4.236090E+1
1.600000E+0	8.616180E-2	8.293450E-1	6.270630E+0	4.161020E+1
1.650000E+0	8.613940E-2	8.293620E-1	6.263620E+0	4.127520E+1
1.700000E+0	8.639200E-2	8.292130E-1	6.259030E+0	4.042820E+1
1.750000E+0	8.655510E-2	8.304950E-1	6.272950E+0	3.981900E+1
1.800000E+0	8.648390E-2	8.306600E-1	6.277530E+0	3.959750E+1
1.850000E+0	8.666220E-2	8.318360E-1	6.272080E+0	3.939130E+1
1.900000E+0	8.664940E-2	8.319900E-1	6.270420E+0	3.826490E+1
1.950000E+0	8.668080E-2	8.336860E-1	6.276410E+0	3.761030E+1
2.000000E+0	8.676260E-2	8.333140E-1	6.266070E+0	3.792840E+1
2.050000E+0	8.662590E-2	8.327680E-1	6.271550E+0	3.764980E+1
2.100000E+0	8.687410E-2	8.341090E-1	6.268000E+0	3.705720E+1
2.150000E+0	8.707330E-2	8.347040E-1	6.274100E+0	3.726870E+1
2.200000E+0	8.699880E-2	8.347130E-1	6.278100E+0	3.653850E+1
2.250000E+0	8.697110E-2	8.348410E-1	6.276090E+0	3.579010E+1
2.300000E+0	8.706320E-2	8.351300E-1	6.272950E+0	3.579430E+1
2.350000E+0	8.718580E-2	8.347080E-1	6.268470E+0	3.557380E+1
2.400000E+0	8.725440E-2	8.350650E-1	6.264520E+0	3.530610E+1
2.450000E+0	8.738450E-2	8.351210E-1	6.275940E+0	3.464090E+1
2.500000E+0	8.728530E-2	8.350440E-1	6.268510E+0	3.478260E+1
2.550000E+0	8.710500E-2	8.340960E-1	6.268800E+0	3.436090E+1
2.600000E+0	8.728150E-2	8.341550E-1	6.269960E+0	3.484260E+1
2.650000E+0	8.732860E-2	8.347290E-1	6.271660E+0	3.419060E+1
2.700000E+0	8.742190E-2	8.356820E-1	6.274420E+0	3.377190E+1
2.750000E+0	8.722730E-2	8.350880E-1	6.271260E+0	3.408850E+1
2.800000E+0	8.749990E-2	8.344940E-1	6.269680E+0	3.399650E+1
2.850000E+0	8.722870E-2	8.345250E-1	6.264820E+0	3.287220E+1
2.900000E+0	8.754890E-2	8.348740E-1	6.265810E+0	3.308030E+1
2.950000E+0	8.759740E-2	8.344920E-1	6.275790E+0	3.299680E+1
3.000000E+0	8.740330E-2	8.357130E-1	6.270950E+0	3.273930E+1
