V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.741480E-2	1.241870E-1	1.155730E+0	6.853640E+0
-2.950000E+0	1.700520E-2	1.239600E-1	1.155490E+0	6.852030E+0
-2.900000E+0	1.728440E-2	1.240930E-1	1.155170E+0	6.836200E+0
-2.850000E+0	1.715530E-2	1.239950E-1	1.155840E+0	6.844400E+0
-2.800000E+0	1.723750E-2	1.240490E-1	1.156770E+0	6.836480E+0
-2.750000E+0	1.716370E-2	1.240680E-1	1.155940E+0	6.842290E+0
-2.700000E+0	1.678630E-2	1.240910E-1	1.156650E+0	6.837360E+0
-2.650000E+0	1.673600E-2	1.239750E-1	1.156550E+0	6.837920E+0
-2.600000E+0	1.677600E-2	1.240880E-1	1.157200E+0	6.836810E+0
-2.550000E+0	1.709860E-2	1.242300E-1	1.156530E+0	6.817730E+0
-2.500000E+0	1.648390E-2	1.241640E-1	1.157150E+0	6.825540E+0
-2.450000E+0	1.671390E-2	1.241970E-1	1.157300E+0	6.834990E+0
-2.400000E+0	1.693200E-2	1.240340E-1	1.156960E+0	6.839610E+0
-2.350000E+0	1.663910E-2	1.239760E-1	1.156880E+0	6.826560E+0
-2.300000E+0	1.652210E-2	1.237890E-1	1.157640E+0	6.833330E+0
-2.250000E+0	1.649490E-2	1.237830E-1	1.157080E+0	6.824820E+0
-2.200000E+0	1.654330E-2	1.237000E-1	1.157670E+0	6.832860E+0
-2.150000E+0	1.647920E-2	1.237300E-1	1.158080E+0	6.829260E+0
-2.100000E+0	1.642130E-2	1.235850E-1	1.157870E+0	6.815190E+0
-2.050000E+0	1.698360E-2	1.234370E-1	1.157830E+0	6.824090E+0
-2.000000E+0	1.630030E-2	1.235890E-1	1.158730E+0	6.824290E+0
-1.950000E+0	1.620470E-2	1.237830E-1	1.159290E+0	6.816720E+0
-1.900000E+0	1.627680E-2	1.238410E-1	1.159070E+0	6.811100E+0
-1.850000E+0	1.646230E-2	1.240140E-1	1.160590E+0	6.809590E+0
-1.800000E+0	1.630690E-2	1.240370E-1	1.160850E+0	6.821990E+0
-1.750000E+0	1.651180E-2	1.240300E-1	1.160610E+0	6.811090E+0
-1.700000E+0	1.661710E-2	1.239900E-1	1.161070E+0	6.824170E+0
-1.650000E+0	1.602840E-2	1.240720E-1	1.160850E+0	6.818680E+0
-1.600000E+0	1.635370E-2	1.239120E-1	1.160840E+0	6.816630E+0
-1.550000E+0	1.572960E-2	1.236930E-1	1.161070E+0	6.815630E+0
-1.500000E+0	1.626690E-2	1.235770E-1	1.161840E+0	6.826170E+0
-1.450000E+0	1.620370E-2	1.233330E-1	1.160810E+0	6.833320E+0
-1.400000E+0	1.630210E-2	1.233870E-1	1.161090E+0	6.820950E+0
-1.350000E+0	1.617910E-2	1.233900E-1	1.161130E+0	6.817100E+0
-1.300000E+0	1.572930E-2	1.234380E-1	1.160690E+0	6.824490E+0
-1.250000E+0	1.630550E-2	1.237330E-1	1.161960E+0	6.817470E+0
-1.200000E+0	1.643880E-2	1.237020E-1	1.162730E+0	6.820540E+0
-1.150000E+0	1.610680E-2	1.237610E-1	1.162840E+0	6.820050E+0
-1.100000E+0	1.579120E-2	1.238540E-1	1.163710E+0	6.823460E+0
-1.050000E+0	1.576860E-2	1.239120E-1	1.164130E+0	6.826750E+0
-1.000000E+0	1.621790E-2	1.240000E-1	1.164800E+0	6.820060E+0
-9.500000E-1	1.613760E-2	1.240290E-1	1.165470E+0	6.822310E+0
-9.000000E-1	1.730730E-2	1.240740E-1	1.166150E+0	6.830440E+0
-8.500000E-1	1.603390E-2	1.241650E-1	1.167520E+0	6.835370E+0
-8.000000E-1	1.617760E-2	1.242660E-1	1.169640E+0	6.837650E+0
-7.500000E-1	1.603560E-2	1.242780E-1	1.173020E+0	6.840180E+0
-7.000000E-1	1.599310E-2	1.244640E-1	1.175860E+0	6.834940E+0
-6.500000E-1	1.566190E-2	1.247280E-1	1.179810E+0	6.848190E+0
