V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.681380E-10	2.568900E-10	6.201130E-11	1.203230E-12
-2.950000E+0	2.680560E-10	2.568020E-10	6.206760E-11	1.211490E-12
-2.900000E+0	2.677170E-10	2.567260E-10	6.208290E-11	1.216060E-12
-2.850000E+0	2.677490E-10	2.565900E-10	6.212890E-11	1.212350E-12
-2.800000E+0	2.675830E-10	2.564700E-10	6.225560E-11	1.214850E-12
-2.750000E+0	2.674810E-10	2.564300E-10	6.231750E-11	1.219400E-12
-2.700000E+0	2.674330E-10	2.563650E-10	6.230470E-11	1.215920E-12
-2.650000E+0	2.673310E-10	2.562550E-10	6.233840E-11	1.214730E-12
-2.600000E+0	2.671740E-10	2.562390E-10	6.227280E-11	1.219160E-12
-2.550000E+0	2.671320E-10	2.561580E-10	6.234930E-11	1.219010E-12
-2.500000E+0	2.669500E-10	2.561360E-10	6.244360E-11	1.221540E-12
-2.450000E+0	2.668880E-10	2.560500E-10	6.248520E-11	1.219590E-12
-2.400000E+0	2.667710E-10	2.559720E-10	6.253930E-11	1.224210E-12
-2.350000E+0	2.666700E-10	2.558750E-10	6.255270E-11	1.223610E-12
-2.300000E+0	2.665290E-10	2.558150E-10	6.263360E-11	1.227960E-12
-2.250000E+0	2.664130E-10	2.557720E-10	6.258040E-11	1.229440E-12
-2.200000E+0	2.663260E-10	2.556920E-10	6.260470E-11	1.231660E-12
-2.150000E+0	2.662470E-10	2.556220E-10	6.266650E-11	1.230150E-12
-2.100000E+0	2.661490E-10	2.555720E-10	6.276010E-11	1.238460E-12
-2.050000E+0	2.660620E-10	2.554690E-10	6.278800E-11	1.242170E-12
-2.000000E+0	2.659500E-10	2.553970E-10	6.280140E-11	1.238990E-12
-1.950000E+0	2.658720E-10	2.553440E-10	6.275150E-11	1.239720E-12
-1.900000E+0	2.657980E-10	2.552820E-10	6.270440E-11	1.236790E-12
-1.850000E+0	2.657610E-10	2.552320E-10	6.281670E-11	1.238060E-12
-1.800000E+0	2.656420E-10	2.551850E-10	6.286730E-11	1.248350E-12
-1.750000E+0	2.655530E-10	2.551320E-10	6.291490E-11	1.245670E-12
-1.700000E+0	2.655540E-10	2.550270E-10	6.290000E-11	1.250090E-12
-1.650000E+0	2.653270E-10	2.549620E-10	6.279170E-11	1.251360E-12
-1.600000E+0	2.653810E-10	2.548950E-10	6.274550E-11	1.246650E-12
-1.550000E+0	2.652770E-10	2.548340E-10	6.300400E-11	1.244650E-12
-1.500000E+0	2.651530E-10	2.547840E-10	6.288330E-11	1.243840E-12
-1.450000E+0	2.651890E-10	2.547610E-10	6.303840E-11	1.247400E-12
-1.400000E+0	2.650750E-10	2.547120E-10	6.292780E-11	1.250750E-12
-1.350000E+0	2.650880E-10	2.547380E-10	6.290630E-11	1.249460E-12
-1.300000E+0	2.650410E-10	2.547230E-10	6.292230E-11	1.252820E-12
-1.250000E+0	2.651330E-10	2.548550E-10	6.286590E-11	1.249980E-12
-1.200000E+0	2.651840E-10	2.550180E-10	6.275510E-11	1.245830E-12
-1.150000E+0	2.653760E-10	2.552480E-10	6.267110E-11	1.246720E-12
-1.100000E+0	2.655890E-10	2.556000E-10	6.265580E-11	1.245160E-12
-1.050000E+0	2.659240E-10	2.560670E-10	6.245640E-11	1.246700E-12
-1.000000E+0	2.664440E-10	2.566010E-10	6.240130E-11	1.246180E-12
-9.500000E-1	2.670290E-10	2.572100E-10	6.235800E-11	1.255140E-12
-9.000000E-1	2.675800E-10	2.578250E-10	6.214690E-11	1.254130E-12
-8.500000E-1	2.682500E-10	2.584910E-10	6.212400E-11	1.261620E-12
