V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.352740E-1	1.640180E-1	-1.824970E-2	4.635420E-2
-2.950000E+0	-7.194240E-2	8.962950E-2	-1.834260E-2	5.189600E-2
-2.900000E+0	1.926150E-2	-1.939780E-2	-1.104640E-2	4.733200E-2
-2.850000E+0	1.774770E-1	-6.541730E-2	-1.675640E-2	4.056190E-2
-2.800000E+0	7.840290E-2	-1.158380E-1	-7.393170E-3	3.599970E-2
-2.750000E+0	4.057980E-2	-1.504790E-1	-2.077530E-2	2.413080E-2
-2.700000E+0	2.165570E-2	-1.559880E-1	-5.604980E-3	5.325420E-3
-2.650000E+0	3.272030E-2	-1.344840E-1	-1.929780E-2	-1.196820E-2
-2.600000E+0	7.111580E-2	-8.204260E-2	-6.533800E-3	-1.487270E-2
-2.550000E+0	2.063540E-2	9.307610E-4	-1.424850E-2	-3.607730E-2
-2.500000E+0	5.041740E-2	5.437260E-2	-9.919910E-3	-4.813250E-2
-2.450000E+0	3.256000E-2	1.338900E-2	-1.501390E-2	-6.541960E-2
-2.400000E+0	1.645170E-2	1.176610E-2	-4.738250E-3	-6.605480E-2
-2.350000E+0	1.290100E-1	3.935680E-2	-3.766400E-3	-7.119610E-2
-2.300000E+0	8.215540E-2	5.909070E-2	7.852880E-4	-6.089940E-2
-2.250000E+0	6.870260E-2	7.918080E-2	2.278550E-2	-4.900740E-2
-2.200000E+0	1.548390E-1	1.152370E-1	3.874790E-2	-2.750530E-2
-2.150000E+0	1.278670E-1	1.378730E-1	6.872980E-2	-4.685940E-3
-2.100000E+0	1.794120E-1	1.358440E-1	1.096200E-1	3.368630E-2
-2.050000E+0	1.464120E-1	1.543140E-1	1.560070E-1	8.115690E-2
-2.000000E+0	1.264200E-1	1.338350E-1	2.077070E-1	1.343250E-1
-1.950000E+0	1.379700E-1	1.135340E-1	2.492640E-1	2.034330E-1
-1.900000E+0	6.831480E-2	8.573200E-2	2.666490E-1	2.817600E-1
-1.850000E+0	1.286640E-1	7.608510E-2	2.615420E-1	3.568460E-1
-1.800000E+0	4.078750E-2	5.695070E-2	2.397330E-1	4.342360E-1
-1.750000E+0	4.305860E-2	4.548830E-2	2.124340E-1	5.019380E-1
-1.700000E+0	2.852210E-2	3.521720E-2	1.823080E-1	5.636110E-1
-1.650000E+0	4.619300E-2	3.014370E-2	1.567760E-1	6.039520E-1
-1.600000E+0	1.941490E-2	2.460080E-2	1.341900E-1	6.165820E-1
-1.550000E+0	2.170450E-2	2.127830E-2	1.155760E-1	6.176330E-1
-1.500000E+0	6.616790E-3	1.757330E-2	1.008110E-1	5.945880E-1
-1.450000E+0	3.406880E-2	1.463830E-2	8.739050E-2	5.690290E-1
-1.400000E+0	5.117990E-3	1.344450E-2	7.708370E-2	5.341570E-1
-1.350000E+0	8.613540E-4	1.502420E-2	6.989150E-2	4.997440E-1
-1.300000E+0	5.907860E-8	1.346710E-2	6.283670E-2	4.677550E-1
-1.250000E+0	-8.937210E-3	9.028510E-3	5.666810E-2	4.367790E-1
-1.200000E+0	-7.449930E-3	1.100330E-2	5.190660E-2	4.091480E-1
-1.150000E+0	1.709820E-2	9.060950E-3	4.740620E-2	3.857810E-1
-1.100000E+0	1.039660E-2	6.193470E-3	4.362970E-2	3.626060E-1
-1.050000E+0	3.358400E-3	6.079440E-3	4.009560E-2	3.434320E-1
-1.000000E+0	2.618530E-3	8.807440E-3	3.701330E-2	3.226210E-1
-9.500000E-1	3.923630E-3	7.755260E-3	3.486940E-2	3.065830E-1
-9.000000E-1	-2.079700E-2	6.429000E-3	3.274700E-2	2.914550E-1
-8.500000E-1	2.514750E-2	5.974900E-3	2.991880E-2	2.765430E-1
-8.000000E-1	5.664270E-3	6.731370E-3	2.901120E-2	2.641910E-1
-7.500000E-1	2.362660E-2	2.311950E-2	2.718330E-2	2.537700E-1
-7.000000E-1	-2.024740E-3	1.539750E-2	2.558670E-2	2.427180E-1
-6.500000E-1	8.145760E-3	6.863390E-3	2.447860E-2	2.289310E-1
-6.000000E-1	-1.157910E-3	1.375400E-3	2.305080E-2	2.183810E-1
