V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	6.326010E-3	2.867400E-2	2.492970E-1	3.257880E+0
9.000000E-1	6.200690E-3	2.868910E-2	2.491190E-1	3.254280E+0
9.500000E-1	6.521660E-3	2.867830E-2	2.489980E-1	3.251410E+0
1.000000E+0	6.270640E-3	2.864940E-2	2.487870E-1	3.248120E+0
1.050000E+0	6.189250E-3	2.858430E-2	2.486160E-1	3.245220E+0
1.100000E+0	6.267760E-3	2.853910E-2	2.484850E-1	3.242340E+0
1.150000E+0	6.205060E-3	2.851880E-2	2.489560E-1	3.239640E+0
1.200000E+0	6.078150E-3	2.842230E-2	2.488330E-1	3.237080E+0
1.250000E+0	6.179440E-3	2.835930E-2	2.487750E-1	3.233570E+0
1.300000E+0	6.307870E-3	2.829220E-2	2.486310E-1	3.231040E+0
1.350000E+0	6.151750E-3	2.844870E-2	2.489230E-1	3.228150E+0
1.400000E+0	6.295720E-3	2.835660E-2	2.490210E-1	3.225520E+0
1.450000E+0	6.145790E-3	2.844230E-2	2.516350E-1	3.222250E+0
1.500000E+0	6.418790E-3	2.840960E-2	2.513430E-1	3.219990E+0
1.550000E+0	6.252370E-3	2.837510E-2	2.511770E-1	3.217020E+0
1.600000E+0	6.393790E-3	2.837440E-2	2.510750E-1	3.213930E+0
1.650000E+0	6.380190E-3	2.836710E-2	2.508970E-1	3.211310E+0
1.700000E+0	6.406050E-3	2.837440E-2	2.506980E-1	3.209660E+0
1.750000E+0	6.125400E-3	2.837190E-2	2.505900E-1	3.206440E+0
1.800000E+0	6.234330E-3	2.830570E-2	2.504030E-1	3.203490E+0
1.850000E+0	6.255210E-3	2.838370E-2	2.503070E-1	3.201050E+0
1.900000E+0	6.132650E-3	2.834220E-2	2.501210E-1	3.198340E+0
1.950000E+0	6.320310E-3	2.834120E-2	2.499960E-1	3.196000E+0
2.000000E+0	6.395370E-3	2.837230E-2	2.498460E-1	3.193290E+0
2.050000E+0	6.293890E-3	2.837020E-2	2.496790E-1	3.190690E+0
