V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	-5.396660E-2	-1.039280E-1	-3.164830E-3	1.498210E-2
-2.950000E+0	-5.796630E-3	-1.436320E-1	-1.394030E-3	1.451480E-2
-2.900000E+0	4.790040E-2	-1.396620E-1	-2.309710E-3	1.204540E-2
-2.850000E+0	-2.991080E-2	-1.268660E-1	-9.594510E-3	1.463820E-2
-2.800000E+0	-1.373830E-1	-9.008940E-2	-4.394590E-3	1.416150E-2
-2.750000E+0	1.406080E-2	-3.396180E-2	-6.308440E-3	1.570540E-2
-2.700000E+0	-2.754260E-2	2.459100E-2	-6.842920E-3	1.468290E-2
-2.650000E+0	-3.786990E-2	7.290590E-2	-5.996970E-3	1.603880E-2
-2.600000E+0	1.005800E-2	9.756510E-2	-4.618860E-3	1.771760E-2
-2.550000E+0	-3.678430E-3	1.256650E-1	-7.558770E-3	1.618500E-2
-2.500000E+0	6.929440E-2	1.465150E-1	-7.571880E-3	1.662890E-2
-2.450000E+0	5.351770E-2	1.311170E-1	-7.196820E-3	1.429930E-2
-2.400000E+0	4.006370E-2	8.484830E-2	-1.033000E-2	1.678120E-2
-2.350000E+0	6.357590E-2	5.463530E-2	-1.030770E-2	1.760050E-2
-2.300000E+0	-5.432600E-2	8.975740E-4	-1.021370E-2	1.920170E-2
-2.250000E+0	9.344680E-2	9.623160E-3	-1.070340E-2	1.935740E-2
-2.200000E+0	-5.647690E-2	1.701620E-2	-1.161920E-2	1.826700E-2
-2.150000E+0	-1.228390E-1	9.770230E-3	-9.778330E-3	1.804090E-2
-2.100000E+0	-7.187160E-2	4.181660E-3	-1.222400E-2	2.157120E-2
-2.050000E+0	5.173060E-2	1.193790E-2	-1.215130E-2	2.078080E-2
-2.000000E+0	4.685880E-2	7.147820E-3	-1.337250E-2	2.044300E-2
-1.950000E+0	-1.261660E-1	-3.056180E-3	-1.877830E-2	2.064620E-2
-1.900000E+0	9.728680E-3	-6.684800E-4	-1.610580E-2	1.902790E-2
-1.850000E+0	2.985430E-3	9.319400E-4	-1.651140E-2	2.107990E-2
-1.800000E+0	-8.562450E-3	5.464160E-3	-1.871610E-2	2.031530E-2
-1.750000E+0	5.143180E-2	6.764160E-3	-2.131930E-2	2.078460E-2
-1.700000E+0	-2.628650E-2	-3.582280E-4	-1.898440E-2	2.178260E-2
-1.650000E+0	-5.139680E-2	4.299320E-3	-2.079010E-2	2.061220E-2
-1.600000E+0	-5.274740E-2	-6.314780E-4	-1.837530E-2	2.156950E-2
-1.550000E+0	-1.197860E-1	-1.917500E-2	-2.410260E-2	2.173100E-2
-1.500000E+0	-1.469830E-2	-4.966820E-3	-2.335260E-2	2.190420E-2
-1.450000E+0	-9.435890E-2	2.409800E-2	-2.595280E-2	2.188430E-2
-1.400000E+0	8.358640E-3	-1.220850E-2	-2.849420E-2	2.037390E-2
-1.350000E+0	2.783920E-2	-1.368500E-4	-2.527010E-2	2.259700E-2
-1.300000E+0	-1.272110E-1	-6.344700E-3	-2.637550E-2	2.260500E-2
-1.250000E+0	-6.345890E-2	1.071980E-2	-2.909940E-2	2.507370E-2
-1.200000E+0	2.182990E-4	3.921850E-3	-3.058320E-2	2.227850E-2
-1.150000E+0	1.329220E-2	1.308510E-2	-2.948730E-2	2.299580E-2
-1.100000E+0	1.019520E-2	9.592520E-4	-3.065630E-2	2.241820E-2
-1.050000E+0	-4.901200E-3	-1.639620E-2	-3.205870E-2	2.299380E-2
-1.000000E+0	-1.786170E-3	2.456370E-2	-3.221660E-2	2.282750E-2
-9.500000E-1	1.041470E-2	2.189170E-3	-3.456430E-2	2.206620E-2
-9.000000E-1	4.335310E-2	-1.561100E-3	-3.235390E-2	2.233880E-2
-8.500000E-1	2.369390E-2	-7.625490E-3	-3.349860E-2	2.394620E-2
-8.000000E-1	4.342120E-2	-1.707030E-2	-3.428430E-2	2.281160E-2
