V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	3.442550E-2	2.927200E-1	2.733420E+0	2.384120E+1
-2.950000E+0	3.480220E-2	2.928620E-1	2.735820E+0	2.375770E+1
-2.900000E+0	3.449480E-2	2.924500E-1	2.735410E+0	2.373060E+1
-2.850000E+0	3.429930E-2	2.926200E-1	2.733610E+0	2.393580E+1
-2.800000E+0	3.413740E-2	2.926260E-1	2.733620E+0	2.378480E+1
-2.750000E+0	3.421910E-2	2.919490E-1	2.729450E+0	2.347090E+1
-2.700000E+0	3.402860E-2	2.922120E-1	2.734900E+0	2.372680E+1
-2.650000E+0	3.427320E-2	2.925540E-1	2.732630E+0	2.373800E+1
-2.600000E+0	3.412660E-2	2.923540E-1	2.732400E+0	2.373190E+1
-2.550000E+0	3.400760E-2	2.927220E-1	2.730830E+0	2.363890E+1
-2.500000E+0	3.405300E-2	2.926070E-1	2.736050E+0	2.378280E+1
-2.450000E+0	3.393650E-2	2.927240E-1	2.730250E+0	2.384140E+1
-2.400000E+0	3.386340E-2	2.923600E-1	2.734750E+0	2.372980E+1
-2.350000E+0	3.393210E-2	2.921380E-1	2.734730E+0	2.367430E+1
-2.300000E+0	3.366500E-2	2.922220E-1	2.732520E+0	2.405740E+1
-2.250000E+0	3.394290E-2	2.920890E-1	2.735110E+0	2.354800E+1
-2.200000E+0	3.394340E-2	2.913470E-1	2.734380E+0	2.360560E+1
-2.150000E+0	3.387510E-2	2.915160E-1	2.735730E+0	2.379910E+1
-2.100000E+0	3.357580E-2	2.915610E-1	2.737150E+0	2.373710E+1
-2.050000E+0	3.348470E-2	2.915380E-1	2.735460E+0	2.377620E+1
-2.000000E+0	3.378750E-2	2.919030E-1	2.735840E+0	2.381470E+1
-1.950000E+0	3.399690E-2	2.918660E-1	2.735660E+0	2.391690E+1
-1.900000E+0	3.358440E-2	2.918640E-1	2.737210E+0	2.396510E+1
-1.850000E+0	3.383820E-2	2.923310E-1	2.738140E+0	2.353400E+1
-1.800000E+0	3.366170E-2	2.922410E-1	2.740040E+0	2.401430E+1
-1.750000E+0	3.337500E-2	2.918690E-1	2.731660E+0	2.404400E+1
-1.700000E+0	3.363630E-2	2.919720E-1	2.740100E+0	2.382170E+1
-1.650000E+0	3.350730E-2	2.918760E-1	2.737670E+0	2.375430E+1
-1.600000E+0	3.376000E-2	2.922190E-1	2.739890E+0	2.382520E+1
-1.550000E+0	3.381880E-2	2.920940E-1	2.740560E+0	2.401560E+1
-1.500000E+0	3.352760E-2	2.916130E-1	2.739240E+0	2.415830E+1
-1.450000E+0	3.357820E-2	2.918310E-1	2.740710E+0	2.387180E+1
-1.400000E+0	3.378840E-2	2.919100E-1	2.745410E+0	2.411360E+1
-1.350000E+0	3.339880E-2	2.920490E-1	2.744780E+0	2.420090E+1
-1.300000E+0	3.322880E-2	2.924710E-1	2.744960E+0	2.406490E+1
-1.250000E+0	3.312550E-2	2.923060E-1	2.742690E+0	2.378500E+1
-1.200000E+0	3.322560E-2	2.927940E-1	2.745230E+0	2.400640E+1
-1.150000E+0	3.354630E-2	2.927370E-1	2.750050E+0	2.384180E+1
-1.100000E+0	3.339870E-2	2.932650E-1	2.751510E+0	2.353800E+1
-1.050000E+0	3.321830E-2	2.934570E-1	2.756350E+0	2.358740E+1
-1.000000E+0	3.294670E-2	2.937780E-1	2.757830E+0	2.359890E+1
-9.500000E-1	3.332350E-2	2.942340E-1	2.763800E+0	2.363160E+1
-9.000000E-1	3.300410E-2	2.942950E-1	2.768850E+0	2.358310E+1
-8.500000E-1	3.338960E-2	2.948860E-1	2.778180E+0	2.358870E+1
-8.000000E-1	3.345630E-2	2.955260E-1	2.786060E+0	2.358870E+1
-7.500000E-1	3.289030E-2	2.964450E-1	2.794570E+0	2.351350E+1
-7.000000E-1	3.315160E-2	2.965400E-1	2.800740E+0	2.310660E+1
-6.500000E-1	3.317350E-2	2.978700E-1	2.808920E+0	2.347730E+1
-6.000000E-1	3.310410E-2	2.982190E-1	2.818490E+0	2.323250E+1
-5.500000E-1	3.361820E-2	2.991720E-1	2.828470E+0	2.318140E+1
-5.000000E-1	3.370390E-2	2.998150E-1	2.833850E+0	2.304270E+1
-4.500000E-1	3.420360E-2	3.006980E-1	2.844130E+0	2.307950E+1
-4.000000E-1	3.317340E-2	3.021360E-1	2.850720E+0	2.314850E+1
-3.500000E-1	3.418930E-2	3.033860E-1	2.857380E+0	2.321420E+1
-3.000000E-1	3.469900E-2	3.039430E-1	2.870260E+0	2.316890E+1
-2.500000E-1	3.685040E-2	3.052420E-1	2.880380E+0	2.298420E+1
-2.000000E-1	3.989110E-2	3.072370E-1	2.887860E+0	2.300810E+1
-1.500000E-1	4.386360E-2	3.102580E-1	2.904100E+0	2.285980E+1
-1.000000E-1	4.609080E-2	3.169540E-1	2.925820E+0	2.265880E+1
-5.000000E-2	4.864980E-2	3.301850E-1	2.959090E+0	2.292550E+1
0.000000E+0	5.218730E-2	3.573660E-1	3.046870E+0	2.305510E+1
5.000000E-2	5.898500E-2	4.165140E-1	3.266430E+0	2.396840E+1
1.000000E-1	6.861690E-2	5.208040E-1	3.859760E+0	2.650390E+1
1.500000E-1	7.998370E-2	6.548830E-1	5.107910E+0	3.331530E+1
2.000000E-1	8.951210E-2	7.803460E-1	6.583410E+0	4.994240E+1
2.500000E-1	9.626610E-2	8.730470E-1	7.520640E+0	1.097470E+2
3.000000E-1	1.007310E-1	9.365350E-1	7.969050E+0	2.037240E+3
3.500000E-1	1.037550E-1	9.794210E-1	8.194470E+0	1.582660E+2
4.000000E-1	1.062850E-1	1.008480E+0	8.305390E+0	1.228270E+2
4.500000E-1	1.082340E-1	1.030020E+0	8.373380E+0	1.276220E+2
5.000000E-1	1.091550E-1	1.046730E+0	8.420450E+0	1.545080E+2
5.500000E-1	1.098730E-1	1.057470E+0	8.463500E+0	2.552520E+2
6.000000E-1	1.110520E-1	1.067340E+0	8.465410E+0	5.220490E+2
6.500000E-1	1.117510E-1	1.075850E+0	8.492460E+0	1.279940E+3
7.000000E-1	1.121010E-1	1.082300E+0	8.519190E+0	3.801810E+2
7.500000E-1	1.126340E-1	1.088600E+0	8.527650E+0	2.390400E+2
8.000000E-1	1.129690E-1	1.092730E+0	8.544410E+0	1.707240E+2
8.500000E-1	1.135110E-1	1.098620E+0	8.536070E+0	1.356810E+2
9.000000E-1	1.140570E-1	1.100410E+0	8.568260E+0	1.192500E+2
9.500000E-1	1.140040E-1	1.104660E+0	8.563690E+0	1.089900E+2
1.000000E+0	1.143400E-1	1.108330E+0	8.567010E+0	1.058300E+2
1.050000E+0	1.145110E-1	1.110930E+0	8.576090E+0	8.802290E+1
