V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.526440E-10	2.484180E-10	1.349430E-10	6.188240E-12
-2.950000E+0	2.527210E-10	2.483310E-10	1.350520E-10	6.206000E-12
-2.900000E+0	2.527830E-10	2.482400E-10	1.350980E-10	6.218950E-12
-2.850000E+0	2.524780E-10	2.481910E-10	1.352160E-10	6.220400E-12
-2.800000E+0	2.523220E-10	2.481020E-10	1.351990E-10	6.234040E-12
-2.750000E+0	2.524680E-10	2.480370E-10	1.353690E-10	6.240070E-12
-2.700000E+0	2.521000E-10	2.479860E-10	1.354500E-10	6.245300E-12
-2.650000E+0	2.521130E-10	2.479180E-10	1.354940E-10	6.250940E-12
-2.600000E+0	2.522210E-10	2.478330E-10	1.354390E-10	6.259290E-12
-2.550000E+0	2.518100E-10	2.478010E-10	1.355370E-10	6.274200E-12
-2.500000E+0	2.518640E-10	2.477100E-10	1.356010E-10	6.281150E-12
-2.450000E+0	2.518170E-10	2.476410E-10	1.357080E-10	6.286080E-12
-2.400000E+0	2.516940E-10	2.475790E-10	1.357280E-10	6.292540E-12
-2.350000E+0	2.516290E-10	2.475510E-10	1.358520E-10	6.295890E-12
-2.300000E+0	2.516250E-10	2.475010E-10	1.358790E-10	6.294990E-12
-2.250000E+0	2.515900E-10	2.474740E-10	1.358850E-10	6.305420E-12
-2.200000E+0	2.513580E-10	2.474330E-10	1.358770E-10	6.304930E-12
-2.150000E+0	2.511780E-10	2.473750E-10	1.359030E-10	6.319070E-12
-2.100000E+0	2.512640E-10	2.473150E-10	1.359960E-10	6.320780E-12
-2.050000E+0	2.510110E-10	2.472630E-10	1.360490E-10	6.326970E-12
-2.000000E+0	2.509600E-10	2.472160E-10	1.361430E-10	6.343530E-12
-1.950000E+0	2.509720E-10	2.471860E-10	1.361290E-10	6.347670E-12
-1.900000E+0	2.508330E-10	2.471250E-10	1.361910E-10	6.344670E-12
-1.850000E+0	2.508930E-10	2.470580E-10	1.362030E-10	6.356060E-12
-1.800000E+0	2.507850E-10	2.470000E-10	1.362190E-10	6.366630E-12
-1.750000E+0	2.507450E-10	2.469400E-10	1.362210E-10	6.366290E-12
-1.700000E+0	2.506640E-10	2.469020E-10	1.361630E-10	6.359680E-12
-1.650000E+0	2.505680E-10	2.468690E-10	1.361330E-10	6.379420E-12
-1.600000E+0	2.505180E-10	2.468280E-10	1.362040E-10	6.379300E-12
-1.550000E+0	2.504890E-10	2.468030E-10	1.362200E-10	6.372520E-12
-1.500000E+0	2.504720E-10	2.467650E-10	1.362660E-10	6.377760E-12
-1.450000E+0	2.504220E-10	2.467300E-10	1.362710E-10	6.383050E-12
-1.400000E+0	2.503240E-10	2.467000E-10	1.362620E-10	6.381880E-12
-1.350000E+0	2.503210E-10	2.466610E-10	1.362900E-10	6.382290E-12
-1.300000E+0	2.503210E-10	2.466720E-10	1.362210E-10	6.373060E-12
-1.250000E+0	2.502000E-10	2.466420E-10	1.362630E-10	6.388720E-12
-1.200000E+0	2.501890E-10	2.466700E-10	1.362770E-10	6.382770E-12
-1.150000E+0	2.502290E-10	2.467400E-10	1.362380E-10	6.373930E-12
-1.100000E+0	2.502580E-10	2.468680E-10	1.362560E-10	6.376040E-12
-1.050000E+0	2.503640E-10	2.470880E-10	1.362930E-10	6.381890E-12
-1.000000E+0	2.504950E-10	2.473960E-10	1.363270E-10	6.386550E-12
-9.500000E-1	2.507400E-10	2.478420E-10	1.363290E-10	6.387270E-12
-9.000000E-1	2.511580E-10	2.483660E-10	1.365040E-10	6.378990E-12
-8.500000E-1	2.516290E-10	2.489700E-10	1.365080E-10	6.383420E-12
-8.000000E-1	2.521580E-10	2.496140E-10	1.365300E-10	6.394000E-12
-7.500000E-1	2.528000E-10	2.502490E-10	1.365310E-10	6.404790E-12
-7.000000E-1	2.535300E-10	2.509150E-10	1.366060E-10	6.396590E-12
-6.500000E-1	2.541460E-10	2.515490E-10	1.367230E-10	6.401630E-12
-6.000000E-1	2.548810E-10	2.521860E-10	1.367660E-10	6.406130E-12
-5.500000E-1	2.556230E-10	2.528410E-10	1.367130E-10	6.414660E-12
-5.000000E-1	2.565060E-10	2.535350E-10	1.367480E-10	6.413150E-12
-4.500000E-1	2.577540E-10	2.543010E-10	1.367790E-10	6.411710E-12
-4.000000E-1	2.597560E-10	2.551260E-10	1.368560E-10	6.403150E-12
-3.500000E-1	2.632820E-10	2.561980E-10	1.368410E-10	6.411580E-12
-3.000000E-1	2.685860E-10	2.578100E-10	1.369110E-10	6.417400E-12
-2.500000E-1	2.763770E-10	2.607100E-10	1.368430E-10	6.420180E-12
-2.000000E-1	2.898470E-10	2.668000E-10	1.365270E-10	6.430680E-12
-1.500000E-1	3.174280E-10	2.799630E-10	1.355380E-10	6.427640E-12
-1.000000E-1	3.742040E-10	3.087660E-10	1.329550E-10	6.379010E-12
-5.000000E-2	4.742340E-10	3.682890E-10	1.270840E-10	6.238530E-12
0.000000E+0	6.039030E-10	4.655060E-10	1.182670E-10	5.924800E-12
5.000000E-2	7.289080E-10	5.813740E-10	1.101830E-10	5.379710E-12
1.000000E-1	8.260880E-10	6.865960E-10	1.060280E-10	4.680060E-12
1.500000E-1	8.950050E-10	7.645680E-10	1.046770E-10	3.943610E-12
2.000000E-1	9.439920E-10	8.187810E-10	1.045650E-10	3.326930E-12
2.500000E-1	9.792780E-10	8.559910E-10	1.045460E-10	2.946300E-12
3.000000E-1	1.005290E-9	8.825230E-10	1.046930E-10	2.779280E-12
3.500000E-1	1.025540E-9	9.019530E-10	1.047670E-10	2.761500E-12
4.000000E-1	1.041710E-9	9.167150E-10	1.049810E-10	2.829930E-12
4.500000E-1	1.054500E-9	9.283000E-10	1.051070E-10	2.928330E-12
5.000000E-1	1.065390E-9	9.374930E-10	1.051720E-10	3.044830E-12
5.500000E-1	1.074240E-9	9.451700E-10	1.053360E-10	3.151530E-12
6.000000E-1	1.081920E-9	9.515740E-10	1.051640E-10	3.259910E-12
6.500000E-1	1.088680E-9	9.569860E-10	1.051820E-10	3.346930E-12
7.000000E-1	1.094340E-9	9.616290E-10	1.052320E-10	3.437190E-12
7.500000E-1	1.099370E-9	9.655590E-10	1.052860E-10	3.526000E-12
8.000000E-1	1.104090E-9	9.689470E-10	1.051950E-10	3.600310E-12
8.500000E-1	1.107980E-9	9.720650E-10	1.051840E-10	3.661300E-12
9.000000E-1	1.111760E-9	9.747930E-10	1.052650E-10	3.728290E-12
9.500000E-1	1.114990E-9	9.771030E-10	1.052010E-10	3.776230E-12
1.000000E+0	1.118040E-9	9.792740E-10	1.051600E-10	3.842990E-12
1.050000E+0	1.120630E-9	9.813750E-10	1.051360E-10	3.906010E-12
1.100000E+0	1.123010E-9	9.831480E-10	1.051160E-10	3.946760E-12
1.150000E+0	1.125440E-9	9.849000E-10	1.050490E-10	3.995970E-12
1.200000E+0	1.127460E-9	9.863240E-10	1.050400E-10	4.022160E-12
1.250000E+0	1.129230E-9	9.877910E-10	1.050850E-10	4.059330E-12
1.300000E+0	1.131230E-9	9.890950E-10	1.050110E-10	4.086150E-12
1.350000E+0	1.132940E-9	9.903620E-10	1.049770E-10	4.134840E-12
1.400000E+0	1.134350E-9	9.914620E-10	1.048980E-10	4.165640E-12
1.450000E+0	1.135820E-9	9.925760E-10	1.049390E-10	4.191230E-12
1.500000E+0	1.137130E-9	9.932910E-10	1.050850E-10	4.222670E-12
1.550000E+0	1.138640E-9	9.940610E-10	1.052080E-10	4.241050E-12
1.600000E+0	1.139610E-9	9.950100E-10	1.050100E-10	4.266950E-12
1.650000E+0	1.140750E-9	9.956190E-10	1.049960E-10	4.291710E-12
1.700000E+0	1.141690E-9	9.964520E-10	1.049540E-10	4.313820E-12
1.750000E+0	1.142670E-9	9.971270E-10	1.049010E-10	4.333850E-12
1.800000E+0	1.143610E-9	9.977210E-10	1.048480E-10	4.352440E-12
1.850000E+0	1.144560E-9	9.982890E-10	1.048590E-10	4.368760E-12
1.900000E+0	1.145130E-9	9.988380E-10	1.049060E-10	4.380920E-12
1.950000E+0	1.145980E-9	9.992950E-10	1.048610E-10	4.400050E-12
2.000000E+0	1.146540E-9	9.999510E-10	1.049380E-10	4.414170E-12
2.050000E+0	1.147420E-9	1.000390E-9	1.048740E-10	4.433280E-12
2.100000E+0	1.148030E-9	1.000720E-9	1.048150E-10	4.446220E-12
