V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.697730E+3	1.179130E+2	1.228660E+1	2.373440E+0
-2.950000E+0	8.004820E+2	1.188750E+2	1.215150E+1	2.360400E+0
-2.900000E+0	9.246400E+2	1.178250E+2	1.204090E+1	2.352650E+0
-2.850000E+0	8.285620E+2	1.131900E+2	1.193910E+1	2.349730E+0
-2.800000E+0	8.749340E+2	1.110970E+2	1.185590E+1	2.347420E+0
-2.750000E+0	1.234950E+3	1.159200E+2	1.179090E+1	2.347340E+0
-2.700000E+0	1.586130E+3	1.214350E+2	1.169950E+1	2.348150E+0
-2.650000E+0	2.843810E+3	1.240630E+2	1.157990E+1	2.351040E+0
-2.600000E+0	9.524330E+2	1.147780E+2	1.147970E+1	2.353290E+0
-2.550000E+0	3.017630E+3	1.191460E+2	1.132480E+1	2.358290E+0
-2.500000E+0	9.262860E+2	1.045220E+2	1.120220E+1	2.364300E+0
-2.450000E+0	1.396170E+3	1.048290E+2	1.098820E+1	2.373680E+0
-2.400000E+0	2.092340E+3	1.035310E+2	1.073720E+1	2.384120E+0
-2.350000E+0	6.095200E+2	9.312830E+1	1.042490E+1	2.399050E+0
-2.300000E+0	1.655000E+3	9.029140E+1	1.000930E+1	2.419050E+0
-2.250000E+0	1.103060E+3	8.644830E+1	9.504190E+0	2.447050E+0
-2.200000E+0	1.617210E+3	7.931070E+1	8.907640E+0	2.482120E+0
-2.150000E+0	7.014880E+2	7.296810E+1	8.232690E+0	2.530080E+0
-2.100000E+0	9.890420E+2	6.676950E+1	7.516910E+0	2.593460E+0
-2.050000E+0	6.808180E+2	5.943580E+1	6.786640E+0	2.676260E+0
-2.000000E+0	7.527700E+2	5.309730E+1	6.089750E+0	2.782200E+0
-1.950000E+0	6.493500E+2	4.792190E+1	5.463460E+0	2.911430E+0
-1.900000E+0	5.246120E+2	4.262830E+1	4.928340E+0	3.067050E+0
-1.850000E+0	5.268440E+2	3.883780E+1	4.487820E+0	3.239490E+0
-1.800000E+0	5.101180E+2	3.551190E+1	4.137060E+0	3.421040E+0
-1.750000E+0	4.673540E+2	3.293860E+1	3.864790E+0	3.597740E+0
-1.700000E+0	3.820030E+2	3.080860E+1	3.650040E+0	3.754620E+0
-1.650000E+0	3.947270E+2	2.892310E+1	3.486470E+0	3.875420E+0
-1.600000E+0	3.472190E+2	2.766050E+1	3.360750E+0	3.962230E+0
-1.550000E+0	3.189310E+2	2.661620E+1	3.263870E+0	4.012340E+0
