V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	2.064340E-2	1.483610E-1	1.397000E+0	8.678350E+0
-2.950000E+0	2.037650E-2	1.480450E-1	1.396760E+0	8.652530E+0
-2.900000E+0	2.023820E-2	1.476170E-1	1.395360E+0	8.641830E+0
-2.850000E+0	2.007460E-2	1.475350E-1	1.394730E+0	8.651110E+0
-2.800000E+0	2.007170E-2	1.474290E-1	1.393490E+0	8.652340E+0
-2.750000E+0	1.962310E-2	1.474360E-1	1.392290E+0	8.636040E+0
-2.700000E+0	1.978450E-2	1.474400E-1	1.391400E+0	8.608030E+0
-2.650000E+0	1.957880E-2	1.473480E-1	1.390600E+0	8.597660E+0
-2.600000E+0	1.964530E-2	1.469700E-1	1.388410E+0	8.595330E+0
-2.550000E+0	1.945540E-2	1.469480E-1	1.389040E+0	8.611570E+0
-2.500000E+0	1.963920E-2	1.466650E-1	1.387120E+0	8.613770E+0
-2.450000E+0	1.959130E-2	1.465430E-1	1.386380E+0	8.613390E+0
-2.400000E+0	1.942270E-2	1.462950E-1	1.384910E+0	8.601390E+0
-2.350000E+0	1.952900E-2	1.460730E-1	1.385040E+0	8.593380E+0
-2.300000E+0	1.950700E-2	1.459610E-1	1.383220E+0	8.576600E+0
-2.250000E+0	1.915320E-2	1.457400E-1	1.382840E+0	8.596540E+0
-2.200000E+0	1.906280E-2	1.456650E-1	1.381850E+0	8.575770E+0
-2.150000E+0	1.930050E-2	1.457050E-1	1.380910E+0	8.571820E+0
-2.100000E+0	1.919590E-2	1.453660E-1	1.380260E+0	8.574370E+0
-2.050000E+0	1.901380E-2	1.453950E-1	1.379630E+0	8.537520E+0
-2.000000E+0	1.895230E-2	1.453290E-1	1.379680E+0	8.556760E+0
-1.950000E+0	1.915590E-2	1.451800E-1	1.379040E+0	8.537300E+0
-1.900000E+0	1.891940E-2	1.450890E-1	1.377780E+0	8.538680E+0
-1.850000E+0	1.899410E-2	1.450770E-1	1.376820E+0	8.539680E+0
-1.800000E+0	1.890190E-2	1.450550E-1	1.375880E+0	8.541600E+0
-1.750000E+0	1.896810E-2	1.449480E-1	1.376100E+0	8.532120E+0
-1.700000E+0	1.902330E-2	1.449580E-1	1.375570E+0	8.523720E+0
-1.650000E+0	1.914550E-2	1.450180E-1	1.374830E+0	8.504610E+0
-1.600000E+0	1.891500E-2	1.449040E-1	1.373610E+0	8.523390E+0
-1.550000E+0	1.905500E-2	1.448310E-1	1.372370E+0	8.487020E+0
-1.500000E+0	1.862460E-2	1.448820E-1	1.371470E+0	8.479310E+0
-1.450000E+0	1.912600E-2	1.447240E-1	1.372320E+0	8.469320E+0
-1.400000E+0	1.898280E-2	1.449840E-1	1.372620E+0	8.477670E+0
-1.350000E+0	1.889480E-2	1.448830E-1	1.373410E+0	8.476510E+0
-1.300000E+0	1.892780E-2	1.449510E-1	1.372940E+0	8.469480E+0
-1.250000E+0	1.863070E-2	1.449950E-1	1.373890E+0	8.462190E+0
-1.200000E+0	1.860900E-2	1.451910E-1	1.374790E+0	8.452960E+0
-1.150000E+0	1.874190E-2	1.453420E-1	1.375500E+0	8.446620E+0
-1.100000E+0	1.821360E-2	1.454830E-1	1.375740E+0	8.445840E+0
-1.050000E+0	1.917340E-2	1.453890E-1	1.374950E+0	8.462480E+0
-1.000000E+0	1.849280E-2	1.455300E-1	1.377610E+0	8.445590E+0
-9.500000E-1	1.904540E-2	1.458300E-1	1.380470E+0	8.458400E+0
-9.000000E-1	1.835260E-2	1.459890E-1	1.384230E+0	8.458230E+0
-8.500000E-1	1.872460E-2	1.464150E-1	1.387780E+0	8.454770E+0
-8.000000E-1	1.852050E-2	1.465640E-1	1.390550E+0	8.462940E+0
-7.500000E-1	1.924690E-2	1.468610E-1	1.394000E+0	8.444950E+0
-7.000000E-1	1.923190E-2	1.471100E-1	1.396870E+0	8.445000E+0
-6.500000E-1	1.996060E-2	1.477840E-1	1.399470E+0	8.449650E+0
-6.000000E-1	2.122230E-2	1.482180E-1	1.403640E+0	8.446000E+0
-5.500000E-1	2.412320E-2	1.488440E-1	1.407530E+0	8.436220E+0
-5.000000E-1	2.971350E-2	1.497550E-1	1.411760E+0	8.438870E+0
-4.500000E-1	3.990540E-2	1.513280E-1	1.416800E+0	8.454330E+0
-4.000000E-1	5.757680E-2	1.542830E-1	1.420200E+0	8.463610E+0
-3.500000E-1	7.336370E-2	1.598590E-1	1.426640E+0	8.459030E+0
-3.000000E-1	7.667120E-2	1.703370E-1	1.435510E+0	8.461160E+0
-2.500000E-1	7.173260E-2	1.900330E-1	1.445770E+0	8.468790E+0
-2.000000E-1	6.515340E-2	2.196680E-1	1.467720E+0	8.505210E+0
-1.500000E-1	5.947800E-2	2.493730E-1	1.512390E+0	8.565410E+0
-1.000000E-1	5.313750E-2	2.727180E-1	1.602440E+0	8.714040E+0
-5.000000E-2	4.899480E-2	2.959110E-1	1.802390E+0	9.030490E+0
0.000000E+0	4.685520E-2	3.264360E-1	2.180560E+0	9.677420E+0
5.000000E-2	4.734000E-2	3.629840E-1	2.707060E+0	1.085850E+1
1.000000E-1	4.856390E-2	3.987770E-1	3.193220E+0	1.284070E+1
1.500000E-1	4.973130E-2	4.284180E-1	3.530780E+0	1.579770E+1
2.000000E-1	5.084670E-2	4.523660E-1	3.721220E+0	2.004070E+1
