V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.092110E-13	3.819060E-13	4.157880E-13	4.190700E-13
-2.950000E+0	4.461720E-13	3.875120E-13	4.165970E-13	4.193940E-13
-2.900000E+0	4.494470E-13	3.863720E-13	4.175240E-13	4.197290E-13
-2.850000E+0	4.488770E-13	4.004520E-13	4.169790E-13	4.203780E-13
-2.800000E+0	3.972050E-13	4.167420E-13	4.177320E-13	4.211930E-13
-2.750000E+0	3.937510E-13	4.264040E-13	4.159720E-13	4.208880E-13
-2.700000E+0	4.314860E-13	4.401210E-13	4.180950E-13	4.213800E-13
-2.650000E+0	4.561880E-13	4.445270E-13	4.181750E-13	4.222370E-13
-2.600000E+0	3.860380E-13	4.465510E-13	4.184740E-13	4.215000E-13
-2.550000E+0	4.419150E-13	4.406230E-13	4.193690E-13	4.220840E-13
-2.500000E+0	4.466360E-13	4.295260E-13	4.199520E-13	4.227250E-13
-2.450000E+0	4.391630E-13	4.149930E-13	4.192220E-13	4.237570E-13
-2.400000E+0	4.408400E-13	4.077110E-13	4.201760E-13	4.237510E-13
-2.350000E+0	4.105250E-13	3.884920E-13	4.211880E-13	4.243530E-13
-2.300000E+0	4.510350E-13	3.845690E-13	4.216120E-13	4.253030E-13
-2.250000E+0	4.274860E-13	3.833610E-13	4.206360E-13	4.257470E-13
-2.200000E+0	4.320510E-13	3.784070E-13	4.209560E-13	4.264340E-13
-2.150000E+0	4.461280E-13	3.848840E-13	4.216050E-13	4.268370E-13
-2.100000E+0	3.906250E-13	4.041270E-13	4.220960E-13	4.274310E-13
-2.050000E+0	4.611070E-13	4.135580E-13	4.227820E-13	4.283120E-13
-2.000000E+0	4.370140E-13	4.281520E-13	4.226670E-13	4.291830E-13
-1.950000E+0	3.624040E-13	4.404310E-13	4.231510E-13	4.287350E-13
-1.900000E+0	4.671570E-13	4.495710E-13	4.227980E-13	4.292530E-13
-1.850000E+0	4.229300E-13	4.571320E-13	4.233420E-13	4.309950E-13
-1.800000E+0	4.027200E-13	4.535220E-13	4.239250E-13	4.310840E-13
-1.750000E+0	4.736210E-13	4.384350E-13	4.246420E-13	4.327760E-13
-1.700000E+0	4.087780E-13	4.269330E-13	4.236650E-13	4.319110E-13
