V	1.000k	10.000k	100.000k	1.000M
8.500000E-1	5.655860E-3	2.680990E-2	2.320290E-1	2.907320E+0
9.000000E-1	5.765000E-3	2.683860E-2	2.319640E-1	2.904760E+0
9.500000E-1	5.831540E-3	2.684050E-2	2.318360E-1	2.902000E+0
1.000000E+0	5.996180E-3	2.683370E-2	2.317060E-1	2.898950E+0
1.050000E+0	5.728240E-3	2.678280E-2	2.316860E-1	2.896290E+0
1.100000E+0	5.906320E-3	2.680410E-2	2.315430E-1	2.893520E+0
1.150000E+0	5.642550E-3	2.683290E-2	2.314680E-1	2.890600E+0
1.200000E+0	5.973560E-3	2.677990E-2	2.314160E-1	2.887750E+0
1.250000E+0	5.601320E-3	2.675540E-2	2.313150E-1	2.884780E+0
1.300000E+0	5.869650E-3	2.682630E-2	2.312500E-1	2.882500E+0
1.350000E+0	5.861540E-3	2.679150E-2	2.311880E-1	2.879420E+0
1.400000E+0	5.790380E-3	2.682800E-2	2.310630E-1	2.876810E+0
1.450000E+0	5.818690E-3	2.681770E-2	2.309630E-1	2.873960E+0
1.500000E+0	5.868840E-3	2.683630E-2	2.309120E-1	2.870980E+0
1.550000E+0	5.790310E-3	2.679860E-2	2.308680E-1	2.868160E+0
1.600000E+0	5.938120E-3	2.687370E-2	2.308120E-1	2.865310E+0
1.650000E+0	5.580280E-3	2.681110E-2	2.307050E-1	2.862330E+0
1.700000E+0	5.791370E-3	2.689280E-2	2.306650E-1	2.859200E+0
1.750000E+0	5.660630E-3	2.684450E-2	2.305770E-1	2.856580E+0
1.800000E+0	5.857210E-3	2.691460E-2	2.305160E-1	2.853520E+0
1.850000E+0	5.862690E-3	2.689750E-2	2.304980E-1	2.850470E+0
1.900000E+0	6.049750E-3	2.689810E-2	2.303880E-1	2.847630E+0
1.950000E+0	5.958320E-3	2.690680E-2	2.303280E-1	2.844750E+0
2.000000E+0	5.889150E-3	2.691420E-2	2.302330E-1	2.841530E+0
2.050000E+0	5.859290E-3	2.700170E-2	2.302470E-1	2.838760E+0
2.100000E+0	6.332340E-3	2.699530E-2	2.301610E-1	2.835960E+0
2.150000E+0	5.965850E-3	2.710090E-2	2.301240E-1	2.832470E+0
2.200000E+0	6.030420E-3	2.717090E-2	2.300680E-1	2.829720E+0
2.250000E+0	5.991620E-3	2.719300E-2	2.300460E-1	2.826720E+0
2.300000E+0	6.182980E-3	2.731650E-2	2.299440E-1	2.823740E+0
2.350000E+0	6.020670E-3	2.727060E-2	2.299170E-1	2.820860E+0
2.400000E+0	6.198360E-3	2.730450E-2	2.298720E-1	2.817880E+0
2.450000E+0	6.091400E-3	2.724490E-2	2.298620E-1	2.814310E+0
2.500000E+0	6.309490E-3	2.716270E-2	2.297680E-1	2.811820E+0
2.550000E+0	6.035000E-3	2.714200E-2	2.297010E-1	2.808890E+0
2.600000E+0	6.193640E-3	2.712130E-2	2.297460E-1	2.805720E+0
2.650000E+0	6.192320E-3	2.717700E-2	2.296750E-1	2.802870E+0
2.700000E+0	6.478040E-3	2.715820E-2	2.296000E-1	2.799850E+0
2.750000E+0	6.370820E-3	2.723770E-2	2.295260E-1	2.796800E+0
2.800000E+0	6.418180E-3	2.730900E-2	2.294850E-1	2.793420E+0
2.850000E+0	6.232840E-3	2.735790E-2	2.294240E-1	2.790860E+0
2.900000E+0	6.730320E-3	2.747920E-2	2.294650E-1	2.788060E+0
2.950000E+0	6.437510E-3	2.754700E-2	2.293420E-1	2.785080E+0
3.000000E+0	6.406010E-3	2.759230E-2	2.293060E-1	2.782030E+0
