V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.149250E-13	4.260780E-13	4.239160E-13	4.303270E-13
-2.950000E+0	4.687540E-13	4.251560E-13	4.237610E-13	4.293830E-13
-2.900000E+0	4.595520E-13	4.269780E-13	4.232730E-13	4.301520E-13
-2.850000E+0	4.629870E-13	4.233410E-13	4.241100E-13	4.303670E-13
-2.800000E+0	4.848520E-13	4.247760E-13	4.240490E-13	4.307830E-13
-2.750000E+0	4.340520E-13	4.285530E-13	4.247730E-13	4.318540E-13
-2.700000E+0	4.873560E-13	4.231220E-13	4.244020E-13	4.321560E-13
-2.650000E+0	4.159350E-13	4.209980E-13	4.249530E-13	4.322470E-13
-2.600000E+0	4.253490E-13	4.257540E-13	4.244840E-13	4.323810E-13
-2.550000E+0	5.050720E-13	4.192800E-13	4.245460E-13	4.335130E-13
-2.500000E+0	4.117570E-13	4.223500E-13	4.261530E-13	4.335080E-13
-2.450000E+0	4.284690E-13	4.228290E-13	4.243320E-13	4.345980E-13
-2.400000E+0	4.311900E-13	4.244140E-13	4.254840E-13	4.351940E-13
-2.350000E+0	4.642650E-13	4.236240E-13	4.261510E-13	4.356760E-13
-2.300000E+0	4.616870E-13	4.228760E-13	4.243670E-13	4.361680E-13
-2.250000E+0	4.826010E-13	4.228240E-13	4.268670E-13	4.373780E-13
-2.200000E+0	4.202440E-13	4.259090E-13	4.255760E-13	4.379490E-13
-2.150000E+0	4.840510E-13	4.232140E-13	4.273700E-13	4.390410E-13
-2.100000E+0	4.943960E-13	4.211400E-13	4.273370E-13	4.396950E-13
-2.050000E+0	4.452710E-13	4.235790E-13	4.263800E-13	4.403890E-13
-2.000000E+0	4.383290E-13	4.254540E-13	4.282290E-13	4.421060E-13
-1.950000E+0	4.755270E-13	4.240040E-13	4.273800E-13	4.432180E-13
-1.900000E+0	4.307260E-13	4.244750E-13	4.279670E-13	4.445260E-13
-1.850000E+0	4.107010E-13	4.229380E-13	4.292840E-13	4.454760E-13
-1.800000E+0	4.177130E-13	4.164410E-13	4.296650E-13	4.472190E-13
-1.750000E+0	4.802590E-13	4.194980E-13	4.298850E-13	4.491540E-13
-1.700000E+0	4.417640E-13	4.213920E-13	4.319030E-13	4.511860E-13
-1.650000E+0	4.766930E-13	4.262830E-13	4.341980E-13	4.552690E-13
-1.600000E+0	4.152720E-13	4.224450E-13	4.366370E-13	4.598190E-13
-1.550000E+0	4.623050E-13	4.355950E-13	4.389250E-13	4.649660E-13
-1.500000E+0	4.399580E-13	4.313420E-13	4.442110E-13	4.687420E-13
-1.450000E+0	4.317910E-13	4.359640E-13	4.474090E-13	4.758580E-13
-1.400000E+0	4.540660E-13	4.456670E-13	4.525010E-13	4.830420E-13
-1.350000E+0	4.980390E-13	4.465590E-13	4.594200E-13	4.917720E-13
-1.300000E+0	4.737260E-13	4.555180E-13	4.673680E-13	5.004170E-13
-1.250000E+0	4.832660E-13	4.620400E-13	4.754520E-13	5.108070E-13
-1.200000E+0	4.600550E-13	4.670810E-13	4.847810E-13	5.214100E-13
-1.150000E+0	5.301320E-13	4.814730E-13	4.952340E-13	5.326920E-13
-1.100000E+0	4.510330E-13	4.953340E-13	5.064380E-13	5.454760E-13
