V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	1.824770E-2	6.209290E-3	-5.729540E-3	2.229170E-2
-2.950000E+0	-4.857520E-2	1.108380E-2	-9.157610E-3	2.281470E-2
-2.900000E+0	-7.361030E-2	-1.630020E-2	-9.674460E-3	2.395210E-2
-2.850000E+0	3.022070E-2	-8.155860E-3	-8.357870E-3	2.445420E-2
-2.800000E+0	-1.125450E-1	-8.771300E-3	-7.708540E-3	2.268320E-2
-2.750000E+0	8.283050E-2	-1.585020E-2	-9.754370E-3	2.301350E-2
-2.700000E+0	-6.243290E-2	4.361070E-3	-1.120870E-2	2.369720E-2
-2.650000E+0	-5.003680E-2	-9.500300E-3	-1.302380E-2	2.567510E-2
-2.600000E+0	-8.476890E-2	-1.446190E-2	-1.502760E-2	2.340710E-2
-2.550000E+0	-5.444310E-2	-1.118440E-2	-1.381080E-2	2.459610E-2
-2.500000E+0	-1.601980E-2	-1.735220E-2	-1.310560E-2	2.646970E-2
-2.450000E+0	2.589810E-3	1.160240E-3	-1.429760E-2	2.599600E-2
-2.400000E+0	8.235280E-2	-1.470400E-2	-1.712630E-2	2.777580E-2
-2.350000E+0	-1.990410E-3	-6.406790E-3	-1.500380E-2	2.525240E-2
-2.300000E+0	-1.988440E-2	-8.755790E-3	-1.880700E-2	2.798090E-2
-2.250000E+0	2.051170E-1	-8.718720E-3	-2.187480E-2	2.828400E-2
-2.200000E+0	-6.810950E-2	1.827490E-3	-2.081760E-2	2.814770E-2
-2.150000E+0	-1.059140E-1	-9.569160E-3	-2.106870E-2	2.772210E-2
-2.100000E+0	6.314010E-2	-2.164460E-2	-2.130790E-2	2.850270E-2
-2.050000E+0	-4.192070E-2	-2.826800E-3	-2.494990E-2	3.209580E-2
-2.000000E+0	-4.259940E-2	-1.165380E-2	-2.726080E-2	2.876090E-2
-1.950000E+0	1.421990E-1	-6.249130E-3	-2.523080E-2	3.153150E-2
-1.900000E+0	5.880730E-2	-2.566910E-3	-2.599320E-2	3.022250E-2
-1.850000E+0	6.753220E-2	-1.542030E-2	-2.553070E-2	3.140550E-2
-1.800000E+0	-8.207510E-2	-3.989050E-3	-2.654870E-2	3.156980E-2
-1.750000E+0	-2.551200E-2	-9.090860E-3	-2.985710E-2	3.065970E-2
-1.700000E+0	1.629570E-2	-1.106540E-2	-3.000770E-2	3.144040E-2
-1.650000E+0	1.096830E-2	-2.202090E-3	-2.865100E-2	3.231070E-2
-1.600000E+0	1.041750E-1	-1.620610E-2	-3.299020E-2	3.118900E-2
-1.550000E+0	8.033200E-2	-7.996230E-3	-3.179960E-2	3.143100E-2
