V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	4.562130E-2	4.500440E-3	2.569920E-4	2.964130E-3
-2.950000E+0	-1.238200E-2	3.414520E-2	-5.428590E-3	3.344600E-3
-2.900000E+0	1.457800E-1	4.069260E-2	-3.234790E-3	3.086280E-3
-2.850000E+0	7.656590E-2	6.437970E-2	-2.489570E-3	3.454580E-3
-2.800000E+0	2.878400E-2	6.767900E-2	-3.890810E-3	1.766220E-3
-2.750000E+0	-9.336630E-2	6.344950E-2	-4.439880E-3	9.397310E-4
-2.700000E+0	-8.408470E-2	5.751020E-2	-5.512770E-3	4.485580E-3
-2.650000E+0	-3.964530E-2	2.720480E-2	-7.675680E-3	4.301370E-3
-2.600000E+0	4.691720E-2	8.684850E-3	-5.967210E-3	3.267440E-3
-2.550000E+0	2.307910E-2	-2.096430E-2	-7.172810E-3	4.535340E-3
-2.500000E+0	1.718150E-2	-5.532580E-2	-7.670850E-3	7.222250E-3
-2.450000E+0	7.447770E-2	-5.460750E-2	-7.283440E-3	6.321840E-3
-2.400000E+0	-1.763980E-2	-6.481040E-2	-1.099470E-2	6.637870E-3
-2.350000E+0	-1.241050E-1	-4.583150E-2	-1.155770E-2	5.745540E-3
-2.300000E+0	1.444150E-2	-1.260540E-2	-1.245540E-2	7.238930E-3
-2.250000E+0	-6.337530E-3	5.339550E-3	-1.172840E-2	8.649960E-3
-2.200000E+0	-3.050190E-2	2.015730E-2	-1.425770E-2	7.861870E-3
-2.150000E+0	-4.890690E-2	5.646860E-2	-1.416710E-2	9.630940E-3
-2.100000E+0	1.204400E-2	6.870470E-2	-1.559150E-2	1.094040E-2
-2.050000E+0	-1.423970E-1	7.872900E-2	-1.748530E-2	1.017150E-2
-2.000000E+0	3.020560E-3	6.761920E-2	-1.552530E-2	1.195600E-2
-1.950000E+0	5.998430E-3	4.785700E-2	-1.817720E-2	1.179950E-2
-1.900000E+0	4.478020E-3	2.466190E-2	-1.743610E-2	1.180340E-2
-1.850000E+0	-3.434250E-2	6.811750E-3	-1.939340E-2	1.239390E-2
-1.800000E+0	7.307950E-2	-3.416920E-2	-2.314130E-2	1.359440E-2
-1.750000E+0	-2.175680E-2	-5.117470E-2	-1.877840E-2	1.296230E-2
-1.700000E+0	-4.873080E-2	-6.818310E-2	-1.663050E-2	1.518450E-2
-1.650000E+0	-1.628650E-2	-5.938130E-2	-2.151240E-2	1.380580E-2
-1.600000E+0	-1.415390E-2	-4.777200E-2	-2.269580E-2	1.551790E-2
-1.550000E+0	4.757800E-3	-2.768660E-2	-2.483890E-2	1.438090E-2
-1.500000E+0	-1.860650E-2	-2.035840E-2	-2.226660E-2	1.472270E-2
-1.450000E+0	7.421000E-2	2.202290E-2	-2.498780E-2	1.611860E-2
-1.400000E+0	-3.574640E-2	5.472390E-2	-2.227090E-2	1.604120E-2
-1.350000E+0	7.137520E-2	7.363730E-2	-2.370180E-2	1.619530E-2
-1.300000E+0	4.852010E-2	5.600500E-2	-2.480890E-2	1.745670E-2
-1.250000E+0	-2.894250E-3	6.055740E-2	-2.308480E-2	1.859300E-2
-1.200000E+0	-1.720310E-2	6.524650E-2	-1.820610E-2	1.847420E-2
-1.150000E+0	1.020200E-1	4.444810E-2	-9.173590E-3	2.391480E-2
-1.100000E+0	2.542960E-2	4.879870E-2	1.445100E-3	2.967770E-2
-1.050000E+0	1.023240E-1	3.115470E-2	2.567090E-2	4.156590E-2
-1.000000E+0	6.963780E-2	4.827770E-2	6.573880E-2	6.721770E-2
-9.500000E-1	2.682620E-2	5.986380E-2	1.303830E-1	1.060410E-1
