V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	3.305680E-13	3.873080E-13	3.968540E-13	4.023110E-13
-2.950000E+0	4.057060E-13	3.903150E-13	3.986050E-13	4.024870E-13
-2.900000E+0	4.108700E-13	3.917040E-13	3.977530E-13	4.037770E-13
-2.850000E+0	4.570250E-13	3.925260E-13	4.000530E-13	4.039260E-13
-2.800000E+0	4.340700E-13	3.935040E-13	3.996810E-13	4.053650E-13
-2.750000E+0	4.146320E-13	3.893770E-13	4.004690E-13	4.062190E-13
-2.700000E+0	3.166640E-13	3.872880E-13	4.001510E-13	4.057030E-13
-2.650000E+0	4.211810E-13	3.937410E-13	4.005730E-13	4.069810E-13
-2.600000E+0	3.492900E-13	3.911590E-13	4.017880E-13	4.078630E-13
-2.550000E+0	4.202480E-13	3.919020E-13	4.022620E-13	4.073890E-13
-2.500000E+0	3.774490E-13	3.928420E-13	4.026200E-13	4.085780E-13
-2.450000E+0	4.145290E-13	3.908980E-13	4.026630E-13	4.086230E-13
-2.400000E+0	4.647550E-13	3.924610E-13	4.033530E-13	4.094130E-13
-2.350000E+0	3.849260E-13	3.917720E-13	4.046790E-13	4.093940E-13
-2.300000E+0	4.294770E-13	3.929410E-13	4.044810E-13	4.112230E-13
-2.250000E+0	3.818100E-13	3.926220E-13	4.033530E-13	4.105870E-13
-2.200000E+0	4.373800E-13	3.864540E-13	4.046610E-13	4.122370E-13
-2.150000E+0	4.004390E-13	3.925060E-13	4.054000E-13	4.116390E-13
-2.100000E+0	4.037170E-13	3.897640E-13	4.065340E-13	4.128300E-13
-2.050000E+0	4.283170E-13	3.939740E-13	4.062200E-13	4.141710E-13
-2.000000E+0	3.804970E-13	3.969160E-13	4.057040E-13	4.140360E-13
-1.950000E+0	3.636350E-13	3.923720E-13	4.065130E-13	4.156050E-13
-1.900000E+0	3.963050E-13	3.943690E-13	4.067460E-13	4.167180E-13
-1.850000E+0	4.071020E-13	3.920690E-13	4.078670E-13	4.170140E-13
-1.800000E+0	3.964640E-13	3.879290E-13	4.069740E-13	4.176800E-13
-1.750000E+0	4.312790E-13	3.891990E-13	4.064850E-13	4.186260E-13
-1.700000E+0	4.434190E-13	3.932310E-13	4.072800E-13	4.198920E-13
-1.650000E+0	4.335190E-13	3.955060E-13	4.075240E-13	4.201600E-13
-1.600000E+0	4.238200E-13	3.920450E-13	4.085810E-13	4.203790E-13
-1.550000E+0	3.962630E-13	3.932760E-13	4.089600E-13	4.211370E-13
-1.500000E+0	4.137770E-13	3.906960E-13	4.076240E-13	4.223260E-13
-1.450000E+0	4.078390E-13	3.931400E-13	4.079980E-13	4.224100E-13
-1.400000E+0	3.740330E-13	3.918830E-13	4.091450E-13	4.236670E-13
-1.350000E+0	4.085570E-13	3.923660E-13	4.084570E-13	4.249700E-13
-1.300000E+0	4.251040E-13	3.928090E-13	4.103360E-13	4.260520E-13
-1.250000E+0	3.791980E-13	3.930390E-13	4.092280E-13	4.271570E-13
-1.200000E+0	4.504420E-13	3.885610E-13	4.090880E-13	4.269540E-13
-1.150000E+0	4.119110E-13	3.961380E-13	4.096960E-13	4.280820E-13
-1.100000E+0	3.794110E-13	3.973360E-13	4.096500E-13	4.291650E-13
-1.050000E+0	3.918190E-13	3.976080E-13	4.088110E-13	4.298100E-13
-1.000000E+0	4.018290E-13	3.943180E-13	4.092870E-13	4.318010E-13
-9.500000E-1	3.804040E-13	3.901390E-13	4.097490E-13	4.320030E-13
-9.000000E-1	4.381540E-13	3.911370E-13	4.099220E-13	4.328680E-13
-8.500000E-1	3.197690E-13	3.921570E-13	4.112100E-13	4.343880E-13
-8.000000E-1	4.668030E-13	3.945680E-13	4.109370E-13	4.366900E-13
-7.500000E-1	4.110530E-13	3.983120E-13	4.130200E-13	4.392550E-13
-7.000000E-1	4.525010E-13	3.976700E-13	4.136260E-13	4.424980E-13
-6.500000E-1	3.679650E-13	3.983780E-13	4.164360E-13	4.445090E-13
-6.000000E-1	4.028260E-13	3.973110E-13	4.190130E-13	4.478290E-13
-5.500000E-1	3.928380E-13	4.030310E-13	4.197800E-13	4.508930E-13
-5.000000E-1	4.479540E-13	4.077300E-13	4.219670E-13	4.540940E-13
-4.500000E-1	4.626360E-13	4.120310E-13	4.239830E-13	4.582530E-13
-4.000000E-1	4.280430E-13	4.099090E-13	4.262110E-13	4.602240E-13
-3.500000E-1	4.512310E-13	4.074850E-13	4.277080E-13	4.642420E-13
-3.000000E-1	4.041520E-13	4.179960E-13	4.312620E-13	4.685370E-13
-2.500000E-1	4.511250E-13	4.157170E-13	4.333980E-13	4.724160E-13
-2.000000E-1	4.335310E-13	4.247720E-13	4.372870E-13	4.772970E-13
-1.500000E-1	4.477520E-13	4.306960E-13	4.414950E-13	4.824680E-13
-1.000000E-1	4.910800E-13	4.363080E-13	4.473840E-13	4.884140E-13
-5.000000E-2	5.670380E-13	4.540510E-13	4.545540E-13	4.959490E-13
0.000000E+0	6.633830E-13	4.919060E-13	4.661680E-13	5.052240E-13
5.000000E-2	8.677720E-13	5.790170E-13	4.919830E-13	5.210650E-13
1.000000E-1	1.295390E-12	8.076810E-13	5.531490E-13	5.483720E-13
1.500000E-1	1.940910E-12	1.252490E-12	6.941040E-13	5.953770E-13
2.000000E-1	2.487290E-12	1.861880E-12	9.935150E-13	6.644110E-13
2.500000E-1	2.938050E-12	2.434190E-12	1.493600E-12	7.487600E-13
3.000000E-1	3.205730E-12	2.862480E-12	2.079150E-12	8.408070E-13
3.500000E-1	3.440230E-12	3.164310E-12	2.583670E-12	9.334030E-13
4.000000E-1	3.593270E-12	3.364610E-12	2.948750E-12	1.034340E-12
4.500000E-1	3.689090E-12	3.507380E-12	3.208790E-12	1.149680E-12
5.000000E-1	3.754830E-12	3.615030E-12	3.391630E-12	1.281890E-12
5.500000E-1	3.775840E-12	3.693710E-12	3.524510E-12	1.426990E-12
6.000000E-1	3.885420E-12	3.754500E-12	3.625310E-12	1.586140E-12
6.500000E-1	3.823040E-12	3.804740E-12	3.701970E-12	1.751820E-12
