V	1.000k	10.000k	100.000k	1.000M
-3.000000E+0	-9.159840E-3	-3.082340E-3	-7.188670E-3	2.417290E-2
-2.950000E+0	-8.722250E-2	-1.830420E-2	-7.693190E-3	2.517510E-2
-2.900000E+0	-6.719450E-3	-1.335880E-2	-1.095520E-2	2.448670E-2
-2.850000E+0	-1.545360E-1	-1.075530E-2	-8.700710E-3	2.530770E-2
-2.800000E+0	8.174910E-2	-1.410020E-2	-9.971860E-3	2.493530E-2
-2.750000E+0	4.607700E-2	7.543900E-4	-1.035030E-2	2.586490E-2
-2.700000E+0	1.326420E-1	-1.021060E-2	-1.222380E-2	2.758020E-2
-2.650000E+0	5.500220E-2	-1.189730E-2	-1.287120E-2	2.561340E-2
-2.600000E+0	5.884360E-2	-3.696930E-3	-1.404350E-2	2.602030E-2
-2.550000E+0	2.412590E-2	-7.880700E-3	-1.520300E-2	2.751840E-2
-2.500000E+0	-1.624720E-1	-3.761610E-3	-1.585770E-2	2.786470E-2
-2.450000E+0	3.183910E-2	1.043840E-3	-1.327920E-2	2.766930E-2
-2.400000E+0	5.146410E-2	-1.441660E-2	-1.670440E-2	2.931070E-2
-2.350000E+0	9.126230E-2	-7.555320E-3	-1.596470E-2	2.632250E-2
-2.300000E+0	2.765860E-2	1.896280E-3	-1.590390E-2	3.028430E-2
-2.250000E+0	4.685580E-2	1.167180E-2	-2.008850E-2	2.824190E-2
-2.200000E+0	-2.631890E-2	-3.556550E-3	-2.072530E-2	2.828840E-2
-2.150000E+0	1.880620E-2	-5.091800E-3	-2.056120E-2	3.044010E-2
-2.100000E+0	-2.810110E-2	1.603930E-3	-2.374560E-2	3.016340E-2
-2.050000E+0	3.729720E-2	-1.056820E-3	-2.206600E-2	3.013160E-2
-2.000000E+0	-9.615820E-2	-8.621910E-3	-2.398980E-2	3.209120E-2
-1.950000E+0	1.456870E-2	-5.098330E-3	-2.353370E-2	3.338330E-2
-1.900000E+0	-6.251470E-2	2.593480E-3	-2.452100E-2	3.158620E-2
-1.850000E+0	-5.217410E-2	4.016450E-3	-2.799070E-2	3.215360E-2
-1.800000E+0	1.085650E-1	-2.369320E-2	-2.933880E-2	3.290380E-2
-1.750000E+0	-2.369030E-1	5.382720E-3	-3.126830E-2	3.162370E-2
-1.700000E+0	9.667230E-2	-6.876230E-3	-2.833380E-2	3.505400E-2
-1.650000E+0	-8.083610E-3	-9.684380E-3	-3.070460E-2	3.424990E-2
-1.600000E+0	-6.435080E-2	-1.072100E-2	-3.459460E-2	3.473040E-2
-1.550000E+0	6.001870E-2	4.405240E-3	-3.305540E-2	3.629210E-2
-1.500000E+0	4.106190E-3	-5.477470E-3	-3.388600E-2	3.695790E-2
-1.450000E+0	3.907000E-2	-9.562680E-3	-3.522450E-2	3.536800E-2
-1.400000E+0	-2.604830E-2	-8.773970E-3	-3.392400E-2	3.621320E-2
-1.350000E+0	5.215180E-2	-2.114970E-2	-3.714670E-2	3.736200E-2
-1.300000E+0	5.059380E-3	-4.314180E-2	-3.733240E-2	3.478860E-2
-1.250000E+0	-1.115000E-1	-7.148880E-3	-3.958390E-2	3.721070E-2
-1.200000E+0	5.779270E-2	2.451960E-2	-3.907610E-2	3.860170E-2
-1.150000E+0	-4.137270E-2	7.939240E-3	-3.860420E-2	3.770270E-2
-1.100000E+0	8.987290E-4	-8.882610E-3	-4.163040E-2	3.700020E-2
-1.050000E+0	-4.101220E-2	-8.787020E-3	-4.293210E-2	3.833530E-2
-1.000000E+0	5.446930E-2	-3.794770E-2	-4.096020E-2	4.224910E-2
-9.500000E-1	8.431820E-2	-3.382960E-2	-4.215850E-2	3.858050E-2
-9.000000E-1	1.681510E-2	-4.110620E-2	-4.069970E-2	3.937420E-2
-8.500000E-1	3.791680E-2	-3.402090E-2	-4.008420E-2	4.009590E-2
-8.000000E-1	-8.521830E-2	-3.087070E-2	-4.242160E-2	3.982420E-2
-7.500000E-1	-3.185990E-2	-1.446750E-3	-4.497660E-2	4.241790E-2
-7.000000E-1	4.552260E-2	8.532210E-3	-4.496170E-2	3.998690E-2
-6.500000E-1	4.932450E-3	2.855620E-2	-4.212380E-2	4.087280E-2
-6.000000E-1	-4.489120E-2	4.363070E-2	-4.389000E-2	4.106860E-2
-5.500000E-1	5.806690E-2	3.546780E-2	-4.545620E-2	4.043700E-2
-5.000000E-1	-1.028930E-1	3.662560E-2	-4.410820E-2	4.304170E-2
-4.500000E-1	7.062660E-3	9.299010E-3	-4.506040E-2	4.174110E-2
-4.000000E-1	-4.828370E-2	-1.048320E-2	-4.509550E-2	4.213890E-2
-3.500000E-1	-6.547040E-2	-2.633100E-2	-4.476710E-2	3.962670E-2
-3.000000E-1	1.184760E-2	-1.883940E-2	-4.455250E-2	4.164150E-2
-2.500000E-1	1.131570E-1	-3.271970E-2	-4.619890E-2	4.015870E-2
-2.000000E-1	-1.139150E-4	-2.714960E-2	-4.231600E-2	3.999070E-2
-1.500000E-1	-7.112600E-3	1.545300E-3	-4.299500E-2	3.943660E-2
-1.000000E-1	1.161460E-1	1.034810E-2	-4.206600E-2	3.916030E-2
-5.000000E-2	2.457890E-2	1.402040E-2	-3.667390E-2	4.148370E-2
0.000000E+0	3.781420E-2	6.622280E-2	-2.776480E-2	4.289430E-2
5.000000E-2	4.645760E-2	1.025050E-1	-3.251960E-3	4.851410E-2
1.000000E-1	1.753670E-2	1.087830E-1	7.204030E-2	6.653060E-2
1.500000E-1	2.907980E-2	9.652260E-2	2.164930E-1	1.127820E-1
2.000000E-1	4.062580E-3	7.052070E-2	3.644480E-1	2.010160E-1
2.500000E-1	9.540570E-3	5.078140E-2	3.938760E-1	3.186390E-1
3.000000E-1	1.030290E-2	4.053150E-2	3.441070E-1	4.394300E-1
3.500000E-1	1.175880E-2	3.020660E-2	2.809790E-1	5.535220E-1
4.000000E-1	-4.357880E-4	2.391900E-2	2.274310E-1	6.501260E-1
4.500000E-1	2.610830E-4	1.982410E-2	1.884590E-1	7.167270E-1
5.000000E-1	-1.164660E-2	1.713670E-2	1.585800E-1	7.495500E-1
5.500000E-1	-5.693080E-3	1.344040E-2	1.353670E-1	7.551640E-1
6.000000E-1	-1.467510E-3	1.349060E-2	1.170780E-1	7.433070E-1
6.500000E-1	6.738440E-3	1.271820E-2	1.027410E-1	7.196880E-1
7.000000E-1	3.025480E-3	1.093860E-2	9.128520E-2	6.902380E-1
7.500000E-1	-9.265410E-4	1.020240E-2	8.137280E-2	6.556720E-1
