,Vgate,Vdrain,Idrain,IdMax,Vth@Id,block,time_s,IdMax_filled
3532, 0.1, 0.1, -3.4600000000000004E-13,, 3,9, 1500,2.3329200000000003e-06
3533, 0.15, 0.1, -3.26E-13,, 3,9, 1500,2.3329200000000003e-06
3534, 0.2, 0.1, -3.4600000000000004E-13,, 3,9, 1500,2.3329200000000003e-06
3535, 0.25, 0.1, -3.64E-13,, 3,9, 1500,2.3329200000000003e-06
3536, 0.3, 0.1, -4.1800000000000004E-13,, 3,9, 1500,2.3329200000000003e-06
3537, 0.35000000000000003, 0.1, -2.95E-13,, 3,9, 1500,2.3329200000000003e-06
3538, 0.4, 0.1, -1.0100000000000001E-13,, 3,9, 1500,2.3329200000000003e-06
3539, 0.45, 0.1, 1.829E-12,, 3,9, 1500,2.3329200000000003e-06
3540, 0.5, 0.1, 1.4141000000000001E-11,, 3,9, 1500,2.3329200000000003e-06
3541, 0.55, 0.1, 8.8293000000000012E-11,, 3,9, 1500,2.3329200000000003e-06
3542, 0.6, 0.1, 4.5986500000000005E-10,, 3,9, 1500,2.3329200000000003e-06
3543, 0.65, 0.1, 1.8509E-09,, 3,9, 1500,2.3329200000000003e-06
3544, 0.70000000000000007, 0.1, 5.58963E-09,, 3,9, 1500,2.3329200000000003e-06
3545, 0.75, 0.1, 1.3282199999999999E-08,, 3,9, 1500,2.3329200000000003e-06
3546, 0.8, 0.1, 2.5668099999999997E-08,, 3,9, 1500,2.3329200000000003e-06
3547, 0.85, 0.1, 4.2545599999999994E-08,, 3,9, 1500,2.3329200000000003e-06
3548, 0.9, 0.1, 6.31714E-08,, 3,9, 1500,2.3329200000000003e-06
3549, 0.95000000000000007, 0.1, 8.70883E-08,, 3,9, 1500,2.3329200000000003e-06
3550, 1, 0.1, 1.1382189999999999E-07,, 3,9, 1500,2.3329200000000003e-06
3551, 1.05, 0.1, 1.43064E-07,, 3,9, 1500,2.3329200000000003e-06
3552, 1.1, 0.1, 1.74776E-07,, 3,9, 1500,2.3329200000000003e-06
3553, 1.1500000000000001, 0.1, 2.08858E-07,, 3,9, 1500,2.3329200000000003e-06
3554, 1.2, 0.1, 2.44789E-07,, 3,9, 1500,2.3329200000000003e-06
3555, 1.25, 0.1, 2.8273699999999997E-07,, 3,9, 1500,2.3329200000000003e-06
3556, 1.3, 0.1, 3.22535E-07,, 3,9, 1500,2.3329200000000003e-06
3557, 1.35, 0.1, 3.64053E-07,, 3,9, 1500,2.3329200000000003e-06
3558, 1.4000000000000001, 0.1, 4.07214E-07,, 3,9, 1500,2.3329200000000003e-06
3559, 1.45, 0.1, 4.52137E-07,, 3,9, 1500,2.3329200000000003e-06
3560, 1.5, 0.1, 4.98368E-07,, 3,9, 1500,2.3329200000000003e-06
3561, 1.55, 0.1, 5.4606899999999994E-07,, 3,9, 1500,2.3329200000000003e-06
3562, 1.6, 0.1, 5.95055E-07,, 3,9, 1500,2.3329200000000003e-06
3563, 1.6500000000000001, 0.1, 6.45522E-07,, 3,9, 1500,2.3329200000000003e-06
3564, 1.7, 0.1, 6.96975E-07,, 3,9, 1500,2.3329200000000003e-06
3565, 1.75, 0.1, 7.4963E-07,, 3,9, 1500,2.3329200000000003e-06
3566, 1.8, 0.1, 8.03613E-07,, 3,9, 1500,2.3329200000000003e-06
3567, 1.85, 0.1, 8.5845899999999994E-07,, 3,9, 1500,2.3329200000000003e-06
3568, 1.9000000000000001, 0.1, 9.14385E-07,, 3,9, 1500,2.3329200000000003e-06
3569, 1.95, 0.1, 9.7142E-07,, 3,9, 1500,2.3329200000000003e-06
3570, 2, 0.1, 1.029152E-06,, 3,9, 1500,2.3329200000000003e-06
3571, 2.05, 0.1, 1.087807E-06,, 3,9, 1500,2.3329200000000003e-06
3572, 2.1, 0.1, 1.147484E-06,, 3,9, 1500,2.3329200000000003e-06
3573, 2.15, 0.1, 1.2078400000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3574, 2.2, 0.1, 1.2688800000000001E-06,, 3,9, 1500,2.3329200000000003e-06
3575, 2.25, 0.1, 1.3310900000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3576, 2.3000000000000003, 0.1, 1.3937200000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3577, 2.35, 0.1, 1.4570400000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3578, 2.4, 0.1, 1.5210400000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3579, 2.45, 0.1, 1.58602E-06,, 3,9, 1500,2.3329200000000003e-06
3580, 2.5, 0.1, 1.6513700000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3581, 2.5500000000000003, 0.1, 1.7174100000000001E-06,, 3,9, 1500,2.3329200000000003e-06
3582, 2.6, 0.1, 1.7838600000000002E-06,, 3,9, 1500,2.3329200000000003e-06
3583, 2.65, 0.1, 1.8507300000000001E-06,, 3,9, 1500,2.3329200000000003e-06
3584, 2.7, 0.1, 1.91794E-06,, 3,9, 1500,2.3329200000000003e-06
3585, 2.75, 0.1, 1.9859300000000003E-06,, 3,9, 1500,2.3329200000000003e-06
3586, 2.8000000000000003, 0.1, 2.05423E-06,, 3,9, 1500,2.3329200000000003e-06
3587, 2.85, 0.1, 2.1232000000000003E-06,, 3,9, 1500,2.3329200000000003e-06
3588, 2.9, 0.1, 2.1926000000000004E-06,, 3,9, 1500,2.3329200000000003e-06
3589, 2.95, 0.1, 2.2624E-06,, 3,9, 1500,2.3329200000000003e-06
3590, 3, 0.1, 2.3329200000000003E-06,, 3,9, 1500,2.3329200000000003e-06
3851, -3, 0.1, -8.3000000000000012E-14,2.6511600000000003e-06, 3,10, 1800,2.6511600000000003e-06
3852, -2.95, 0.1, -1.81E-13,, 3,10, 1800,2.6511600000000003e-06
3853, -2.9, 0.1, -2.37E-13,, 3,10, 1800,2.6511600000000003e-06
3854, -2.85, 0.1, -1.0500000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3855, -2.8000000000000003, 0.1, -1.94E-13,, 3,10, 1800,2.6511600000000003e-06
3856, -2.75, 0.1, -2.0700000000000003E-13,, 3,10, 1800,2.6511600000000003e-06
3857, -2.7, 0.1, -2.23E-13,, 3,10, 1800,2.6511600000000003e-06
3858, -2.65, 0.1, -2.2800000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3859, -2.6, 0.1, -1.5500000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3860, -2.5500000000000003, 0.1, -1.24E-13,, 3,10, 1800,2.6511600000000003e-06
3861, -2.5, 0.1, -1.0800000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3862, -2.45, 0.1, -2E-13,, 3,10, 1800,2.6511600000000003e-06
3863, -2.4, 0.1, -1.6700000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3864, -2.35, 0.1, -1.53E-13,, 3,10, 1800,2.6511600000000003e-06
3865, -2.3000000000000003, 0.1, -2.24E-13,, 3,10, 1800,2.6511600000000003e-06
3866, -2.25, 0.1, -2.35E-13,, 3,10, 1800,2.6511600000000003e-06
3867, -2.2, 0.1, -2.17E-13,, 3,10, 1800,2.6511600000000003e-06
3868, -2.15, 0.1, -2.2800000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3869, -2.1, 0.1, -2.6200000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3870, -2.05, 0.1, -2.0400000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3871, -2, 0.1, -1.53E-13,, 3,10, 1800,2.6511600000000003e-06
3872, -1.95, 0.1, -9.7E-14,, 3,10, 1800,2.6511600000000003e-06
3873, -1.9000000000000001, 0.1, -1.7800000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3874, -1.85, 0.1, -1.9800000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3875, -1.8, 0.1, -2.5E-13,, 3,10, 1800,2.6511600000000003e-06
3876, -1.75, 0.1, -2.34E-13,, 3,10, 1800,2.6511600000000003e-06
3877, -1.7, 0.1, -1.5100000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3878, -1.6500000000000001, 0.1, -1.2600000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3879, -1.6, 0.1, -1.42E-13,, 3,10, 1800,2.6511600000000003e-06
3880, -1.55, 0.1, -3.3600000000000003E-13,, 3,10, 1800,2.6511600000000003e-06
3881, -1.5, 0.1, -1.99E-13,, 3,10, 1800,2.6511600000000003e-06
3882, -1.45, 0.1, -2.3100000000000003E-13,, 3,10, 1800,2.6511600000000003e-06
3883, -1.4000000000000001, 0.1, -1.3200000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3884, -1.35, 0.1, -2.6300000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3885, -1.3, 0.1, -1.8400000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3886, -1.25, 0.1, -2.61E-13,, 3,10, 1800,2.6511600000000003e-06
3887, -1.2, 0.1, -2.73E-13,, 3,10, 1800,2.6511600000000003e-06
3888, -1.1500000000000001, 0.1, -1.93E-13,, 3,10, 1800,2.6511600000000003e-06
3889, -1.1, 0.1, -2.8700000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3890, -1.05, 0.1, -2.72E-13,, 3,10, 1800,2.6511600000000003e-06
3891, -1, 0.1, -2.2000000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3892, -0.95000000000000007, 0.1, -2.46E-13,, 3,10, 1800,2.6511600000000003e-06
3893, -0.9, 0.1, -1.8400000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3894, -0.85, 0.1, -1.81E-13,, 3,10, 1800,2.6511600000000003e-06
3895, -0.8, 0.1, -2.32E-13,, 3,10, 1800,2.6511600000000003e-06
3896, -0.75, 0.1, -1.9800000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3897, -0.70000000000000007, 0.1, -1.63E-13,, 3,10, 1800,2.6511600000000003e-06
3898, -0.65, 0.1, -2.1000000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3899, -0.6, 0.1, -2.8E-13,, 3,10, 1800,2.6511600000000003e-06
3900, -0.55, 0.1, -1.42E-13,, 3,10, 1800,2.6511600000000003e-06
3901, -0.5, 0.1, -1.7200000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3902, -0.45, 0.1, -1.4E-13,, 3,10, 1800,2.6511600000000003e-06
3903, -0.4, 0.1, -1.65E-13,, 3,10, 1800,2.6511600000000003e-06
3904, -0.35000000000000003, 0.1, -7E-14,, 3,10, 1800,2.6511600000000003e-06
3905, -0.3, 0.1, -1.3300000000000001E-13,, 3,10, 1800,2.6511600000000003e-06
3906, -0.25, 0.1, -2.7600000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3907, -0.2, 0.1, -1.8600000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3908, -0.15, 0.1, -2.5200000000000004E-13,, 3,10, 1800,2.6511600000000003e-06
3909, -0.1, 0.1, -1.82E-13,, 3,10, 1800,2.6511600000000003e-06
3910, -0.05, 0.1, -1.9200000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3911, 0, 0.1, -4.77E-13,, 3,10, 1800,2.6511600000000003e-06
3912, 0.05, 0.1, -4.65E-13,, 3,10, 1800,2.6511600000000003e-06
3913, 0.1, 0.1, -4.8200000000000007E-13,, 3,10, 1800,2.6511600000000003e-06
3914, 0.15, 0.1, -2.1500000000000002E-13,, 3,10, 1800,2.6511600000000003e-06
3915, 0.2, 0.1, 1.441E-12,, 3,10, 1800,2.6511600000000003e-06
3916, 0.25, 0.1, 1.1798000000000001E-11,, 3,10, 1800,2.6511600000000003e-06
3917, 0.3, 0.1, 7.325200000000001E-11,, 3,10, 1800,2.6511600000000003e-06
3918, 0.35000000000000003, 0.1, 3.7708E-10,, 3,10, 1800,2.6511600000000003e-06
3919, 0.4, 0.1, 1.51424E-09,, 3,10, 1800,2.6511600000000003e-06
3920, 0.45, 0.1, 4.62185E-09,, 3,10, 1800,2.6511600000000003e-06
3921, 0.5, 0.1, 1.109755E-08,, 3,10, 1800,2.6511600000000003e-06
3922, 0.55, 0.1, 2.1915799999999998E-08,, 3,10, 1800,2.6511600000000003e-06
3923, 0.6, 0.1, 3.6779399999999996E-08,, 3,10, 1800,2.6511600000000003e-06
3924, 0.65, 0.1, 5.5283899999999995E-08,, 3,10, 1800,2.6511600000000003e-06
3925, 0.70000000000000007, 0.1, 7.7161999999999986E-08,, 3,10, 1800,2.6511600000000003e-06
3926, 0.75, 0.1, 1.0192189999999999E-07,, 3,10, 1800,2.6511600000000003e-06
3927, 0.8, 0.1, 1.29269E-07,, 3,10, 1800,2.6511600000000003e-06
3928, 0.85, 0.1, 1.59415E-07,, 3,10, 1800,2.6511600000000003e-06
3929, 0.9, 0.1, 1.91788E-07,, 3,10, 1800,2.6511600000000003e-06
3930, 0.95000000000000007, 0.1, 2.26364E-07,, 3,10, 1800,2.6511600000000003e-06
3931, 1, 0.1, 2.62998E-07,, 3,10, 1800,2.6511600000000003e-06
3932, 1.05, 0.1, 3.01567E-07,, 3,10, 1800,2.6511600000000003e-06
3933, 1.1, 0.1, 3.41948E-07,, 3,10, 1800,2.6511600000000003e-06
3934, 1.1500000000000001, 0.1, 3.84249E-07,, 3,10, 1800,2.6511600000000003e-06
3935, 1.2, 0.1, 4.27951E-07,, 3,10, 1800,2.6511600000000003e-06
3936, 1.25, 0.1, 4.73248E-07,, 3,10, 1800,2.6511600000000003e-06
3937, 1.3, 0.1, 5.20015E-07,, 3,10, 1800,2.6511600000000003e-06
3938, 1.35, 0.1, 5.6820499999999995E-07,, 3,10, 1800,2.6511600000000003e-06
3939, 1.4000000000000001, 0.1, 6.17746E-07,, 3,10, 1800,2.6511600000000003e-06
3940, 1.45, 0.1, 6.68684E-07,, 3,10, 1800,2.6511600000000003e-06
3941, 1.5, 0.1, 7.20661E-07,, 3,10, 1800,2.6511600000000003e-06
3942, 1.55, 0.1, 7.73833E-07,, 3,10, 1800,2.6511600000000003e-06
3943, 1.6, 0.1, 8.28086E-07,, 3,10, 1800,2.6511600000000003e-06
3944, 1.6500000000000001, 0.1, 8.8357499999999994E-07,, 3,10, 1800,2.6511600000000003e-06
3945, 1.7, 0.1, 9.39854E-07,, 3,10, 1800,2.6511600000000003e-06
3946, 1.75, 0.1, 9.9709799999999989E-07,, 3,10, 1800,2.6511600000000003e-06
3947, 1.8, 0.1, 1.055536E-06,, 3,10, 1800,2.6511600000000003e-06
3948, 1.85, 0.1, 1.114622E-06,, 3,10, 1800,2.6511600000000003e-06
3949, 1.9000000000000001, 0.1, 1.1741700000000001E-06,, 3,10, 1800,2.6511600000000003e-06
3950, 1.95, 0.1, 1.2349200000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3951, 2, 0.1, 1.2964000000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3952, 2.05, 0.1, 1.3586600000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3953, 2.1, 0.1, 1.4218900000000003E-06,, 3,10, 1800,2.6511600000000003e-06
3954, 2.15, 0.1, 1.48548E-06,, 3,10, 1800,2.6511600000000003e-06
3955, 2.2, 0.1, 1.5499000000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3956, 2.25, 0.1, 1.6151700000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3957, 2.3000000000000003, 0.1, 1.6807100000000001E-06,, 3,10, 1800,2.6511600000000003e-06
3958, 2.35, 0.1, 1.7470000000000002E-06,, 3,10, 1800,2.6511600000000003e-06
3959, 2.4, 0.1, 1.8136700000000001E-06,, 3,10, 1800,2.6511600000000003e-06
3960, 2.45, 0.1, 1.8812E-06,, 3,10, 1800,2.6511600000000003e-06
3961, 2.5, 0.1, 1.94904E-06,, 3,10, 1800,2.6511600000000003e-06
3962, 2.5500000000000003, 0.1, 2.01745E-06,, 3,10, 1800,2.6511600000000003e-06
3963, 2.6, 0.1, 2.08625E-06,, 3,10, 1800,2.6511600000000003e-06
3964, 2.65, 0.1, 2.15546E-06,, 3,10, 1800,2.6511600000000003e-06
3965, 2.7, 0.1, 2.2251E-06,, 3,10, 1800,2.6511600000000003e-06
3966, 2.75, 0.1, 2.29523E-06,, 3,10, 1800,2.6511600000000003e-06
3967, 2.8000000000000003, 0.1, 2.3654500000000004E-06,, 3,10, 1800,2.6511600000000003e-06
3968, 2.85, 0.1, 2.4362100000000003E-06,, 3,10, 1800,2.6511600000000003e-06
3969, 2.9, 0.1, 2.50741E-06,, 3,10, 1800,2.6511600000000003e-06
3970, 2.95, 0.1, 2.57901E-06,, 3,10, 1800,2.6511600000000003e-06
3971, 3, 0.1, 2.6511600000000003E-06,, 3,10, 1800,2.6511600000000003e-06
4232, -3, 0.1, -2E-15,2.9196900000000003e-06, 3,11, 2000,2.9196900000000003e-06
4233, -2.95, 0.1, -1.3E-13,, 3,11, 2000,2.9196900000000003e-06
4234, -2.9, 0.1, -1.8000000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4235, -2.85, 0.1, -1.75E-13,, 3,11, 2000,2.9196900000000003e-06
4236, -2.8000000000000003, 0.1, -2.48E-13,, 3,11, 2000,2.9196900000000003e-06
4237, -2.75, 0.1, -2.34E-13,, 3,11, 2000,2.9196900000000003e-06
4238, -2.7, 0.1, -1.1100000000000001E-13,, 3,11, 2000,2.9196900000000003e-06
4239, -2.65, 0.1, -1.75E-13,, 3,11, 2000,2.9196900000000003e-06
4240, -2.6, 0.1, -2.2600000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4241, -2.5500000000000003, 0.1, -1.6600000000000003E-13,, 3,11, 2000,2.9196900000000003e-06
4242, -2.5, 0.1, -2.05E-13,, 3,11, 2000,2.9196900000000003e-06
4243, -2.45, 0.1, -2.5200000000000004E-13,, 3,11, 2000,2.9196900000000003e-06
4244, -2.4, 0.1, -1.9200000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4245, -2.35, 0.1, -1.83E-13,, 3,11, 2000,2.9196900000000003e-06
4246, -2.3000000000000003, 0.1, -7.3E-14,, 3,11, 2000,2.9196900000000003e-06
4247, -2.25, 0.1, -2.48E-13,, 3,11, 2000,2.9196900000000003e-06
4248, -2.2, 0.1, -2.0300000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4249, -2.15, 0.1, -1.1000000000000001E-13,, 3,11, 2000,2.9196900000000003e-06
4250, -2.1, 0.1, -2.4100000000000003E-13,, 3,11, 2000,2.9196900000000003e-06
4251, -2.05, 0.1, -1.42E-13,, 3,11, 2000,2.9196900000000003e-06
4252, -2, 0.1, -7.6E-14,, 3,11, 2000,2.9196900000000003e-06
4253, -1.95, 0.1, -7.9E-14,, 3,11, 2000,2.9196900000000003e-06
4254, -1.9000000000000001, 0.1, -2.49E-13,, 3,11, 2000,2.9196900000000003e-06
4255, -1.85, 0.1, -1.58E-13,, 3,11, 2000,2.9196900000000003e-06
4256, -1.8, 0.1, -1.0500000000000001E-13,, 3,11, 2000,2.9196900000000003e-06
4257, -1.75, 0.1, -3.17E-13,, 3,11, 2000,2.9196900000000003e-06
4258, -1.7, 0.1, -1.9800000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4259, -1.6500000000000001, 0.1, -2.0800000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4260, -1.6, 0.1, -2.3000000000000003E-13,, 3,11, 2000,2.9196900000000003e-06
4261, -1.55, 0.1, -2.23E-13,, 3,11, 2000,2.9196900000000003e-06
4262, -1.5, 0.1, -1.7E-13,, 3,11, 2000,2.9196900000000003e-06
4263, -1.45, 0.1, -9.2000000000000012E-14,, 3,11, 2000,2.9196900000000003e-06
4264, -1.4000000000000001, 0.1, -1.9700000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4265, -1.35, 0.1, -1.25E-13,, 3,11, 2000,2.9196900000000003e-06
4266, -1.3, 0.1, -2.32E-13,, 3,11, 2000,2.9196900000000003e-06
4267, -1.25, 0.1, -2.71E-13,, 3,11, 2000,2.9196900000000003e-06
4268, -1.2, 0.1, -2.2000000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4269, -1.1500000000000001, 0.1, -2.6E-13,, 3,11, 2000,2.9196900000000003e-06
4270, -1.1, 0.1, -1.47E-13,, 3,11, 2000,2.9196900000000003e-06
4271, -1.05, 0.1, -2.36E-13,, 3,11, 2000,2.9196900000000003e-06
4272, -1, 0.1, -1.19E-13,, 3,11, 2000,2.9196900000000003e-06
4273, -0.95000000000000007, 0.1, -2.0100000000000003E-13,, 3,11, 2000,2.9196900000000003e-06
4274, -0.9, 0.1, -1.75E-13,, 3,11, 2000,2.9196900000000003e-06
4275, -0.85, 0.1, -9.5000000000000012E-14,, 3,11, 2000,2.9196900000000003e-06
4276, -0.8, 0.1, -1.9700000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4277, -0.75, 0.1, -1.87E-13,, 3,11, 2000,2.9196900000000003e-06
4278, -0.70000000000000007, 0.1, -2.36E-13,, 3,11, 2000,2.9196900000000003e-06
4279, -0.65, 0.1, -1.9700000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4280, -0.6, 0.1, -1.4E-13,, 3,11, 2000,2.9196900000000003e-06
4281, -0.55, 0.1, -2.2200000000000001E-13,, 3,11, 2000,2.9196900000000003e-06
4282, -0.5, 0.1, -2.1300000000000003E-13,, 3,11, 2000,2.9196900000000003e-06
4283, -0.45, 0.1, -1.7E-13,, 3,11, 2000,2.9196900000000003e-06
4284, -0.4, 0.1, -2.34E-13,, 3,11, 2000,2.9196900000000003e-06
4285, -0.35000000000000003, 0.1, -1.65E-13,, 3,11, 2000,2.9196900000000003e-06
4286, -0.3, 0.1, -1.1400000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4287, -0.25, 0.1, -2.38E-13,, 3,11, 2000,2.9196900000000003e-06
4288, -0.2, 0.1, -1.9700000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4289, -0.15, 0.1, -1.35E-13,, 3,11, 2000,2.9196900000000003e-06
4290, -0.1, 0.1, -2.1500000000000002E-13,, 3,11, 2000,2.9196900000000003e-06
4291, -0.05, 0.1, 1.1000000000000001E-13,, 3,11, 2000,2.9196900000000003e-06
4292, 0, 0.1, 2.159E-12,, 3,11, 2000,2.9196900000000003e-06
4293, 0.05, 0.1, 1.6458000000000003E-11,, 3,11, 2000,2.9196900000000003e-06
4294, 0.1, 0.1, 9.7652000000000011E-11,, 3,11, 2000,2.9196900000000003e-06
4295, 0.15, 0.1, 4.7897200000000007E-10,, 3,11, 2000,2.9196900000000003e-06
4296, 0.2, 0.1, 1.81521E-09,, 3,11, 2000,2.9196900000000003e-06
4297, 0.25, 0.1, 5.23181E-09,, 3,11, 2000,2.9196900000000003e-06
4298, 0.3, 0.1, 1.19995E-08,, 3,11, 2000,2.9196900000000003e-06
4299, 0.35000000000000003, 0.1, 2.2765E-08,, 3,11, 2000,2.9196900000000003e-06
4300, 0.4, 0.1, 3.73583E-08,, 3,11, 2000,2.9196900000000003e-06
4301, 0.45, 0.1, 5.53931E-08,, 3,11, 2000,2.9196900000000003e-06
4302, 0.5, 0.1, 7.66193E-08,, 3,11, 2000,2.9196900000000003e-06
4303, 0.55, 0.1, 1.008902E-07,, 3,11, 2000,2.9196900000000003e-06
4304, 0.6, 0.1, 1.27664E-07,, 3,11, 2000,2.9196900000000003e-06
4305, 0.65, 0.1, 1.5714E-07,, 3,11, 2000,2.9196900000000003e-06
4306, 0.70000000000000007, 0.1, 1.89083E-07,, 3,11, 2000,2.9196900000000003e-06
4307, 0.75, 0.1, 2.23084E-07,, 3,11, 2000,2.9196900000000003e-06
4308, 0.8, 0.1, 2.59145E-07,, 3,11, 2000,2.9196900000000003e-06
4309, 0.85, 0.1, 2.97334E-07,, 3,11, 2000,2.9196900000000003e-06
4310, 0.9, 0.1, 3.3721699999999997E-07,, 3,11, 2000,2.9196900000000003e-06
4311, 0.95000000000000007, 0.1, 3.7881E-07,, 3,11, 2000,2.9196900000000003e-06
4312, 1, 0.1, 4.22079E-07,, 3,11, 2000,2.9196900000000003e-06
4313, 1.05, 0.1, 4.66907E-07,, 3,11, 2000,2.9196900000000003e-06
4314, 1.1, 0.1, 5.13188E-07,, 3,11, 2000,2.9196900000000003e-06
4315, 1.1500000000000001, 0.1, 5.61083E-07,, 3,11, 2000,2.9196900000000003e-06
4316, 1.2, 0.1, 6.10046E-07,, 3,11, 2000,2.9196900000000003e-06
4317, 1.25, 0.1, 6.60362E-07,, 3,11, 2000,2.9196900000000003e-06
4318, 1.3, 0.1, 7.119E-07,, 3,11, 2000,2.9196900000000003e-06
4319, 1.35, 0.1, 7.6458E-07,, 3,11, 2000,2.9196900000000003e-06
4320, 1.4000000000000001, 0.1, 8.18383E-07,, 3,11, 2000,2.9196900000000003e-06
4321, 1.45, 0.1, 8.7349099999999994E-07,, 3,11, 2000,2.9196900000000003e-06
4322, 1.5, 0.1, 9.29379E-07,, 3,11, 2000,2.9196900000000003e-06
4323, 1.55, 0.1, 9.86264E-07,, 3,11, 2000,2.9196900000000003e-06
4324, 1.6, 0.1, 1.044048E-06,, 3,11, 2000,2.9196900000000003e-06
4325, 1.6500000000000001, 0.1, 1.102976E-06,, 3,11, 2000,2.9196900000000003e-06
4326, 1.7, 0.1, 1.16194E-06,, 3,11, 2000,2.9196900000000003e-06
4327, 1.75, 0.1, 1.22216E-06,, 3,11, 2000,2.9196900000000003e-06
4328, 1.8, 0.1, 1.28347E-06,, 3,11, 2000,2.9196900000000003e-06
4329, 1.85, 0.1, 1.3453800000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4330, 1.9000000000000001, 0.1, 1.4080200000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4331, 1.95, 0.1, 1.4714900000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4332, 2, 0.1, 1.5354400000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4333, 2.05, 0.1, 1.59999E-06,, 3,11, 2000,2.9196900000000003e-06
4334, 2.1, 0.1, 1.6654700000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4335, 2.15, 0.1, 1.7313800000000001E-06,, 3,11, 2000,2.9196900000000003e-06
4336, 2.2, 0.1, 1.79772E-06,, 3,11, 2000,2.9196900000000003e-06
4337, 2.25, 0.1, 1.8648700000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4338, 2.3000000000000003, 0.1, 1.9323100000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4339, 2.35, 0.1, 2.0002000000000003E-06,, 3,11, 2000,2.9196900000000003e-06
4340, 2.4, 0.1, 2.0684400000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4341, 2.45, 0.1, 2.1373800000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4342, 2.5, 0.1, 2.20661E-06,, 3,11, 2000,2.9196900000000003e-06
4343, 2.5500000000000003, 0.1, 2.2762600000000003E-06,, 3,11, 2000,2.9196900000000003e-06
4344, 2.6, 0.1, 2.3465000000000003E-06,, 3,11, 2000,2.9196900000000003e-06
4345, 2.65, 0.1, 2.4168500000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4346, 2.7, 0.1, 2.4875500000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4347, 2.75, 0.1, 2.5589400000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4348, 2.8000000000000003, 0.1, 2.6303600000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4349, 2.85, 0.1, 2.7020500000000002E-06,, 3,11, 2000,2.9196900000000003e-06
4350, 2.9, 0.1, 2.77414E-06,, 3,11, 2000,2.9196900000000003e-06
4351, 2.95, 0.1, 2.8466600000000004E-06,, 3,11, 2000,2.9196900000000003e-06
4352, 3, 0.1, 2.9196900000000003E-06,, 3,11, 2000,2.9196900000000003e-06
