
SetupTitle, I/V Sweep - Unit (transfer)
PrimitiveTest, I/V Sweep
TestParameter, Measurement.Monitor.RangeRating, BY FULL RANGE, BY FULL RANGE, BY FULL RANGE
TestParameter, Measurement.Monitor.RangeRatingCoeff, 50, 50, 50
TestParameter, Measurement.Timing.Hold, 0
TestParameter, Measurement.Timing.Delay, 0
TestParameter, Measurement.Adc.HighSpeed.Mode, PLC
TestParameter, Measurement.Adc.HighSpeed.Coeff, 5
TestParameter, Measurement.Adc.HighResolution.AutoZero, OFF
TestParameter, Measurement.Adc.HighResolution.Mode, PLC
TestParameter, Measurement.Adc.HighResolution.Coeff, 5
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Function.User.Name, SS
TestParameter, Function.User.Unit, mV/dec
TestParameter, Function.User.Definition, diff(VG,log(ID))*1000
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, VG
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -3
TestParameter, Output.Graph.XAxis.Right, 3
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, ID, IG
TestParameter, Output.Graph.YAxis.Scale, Log, Log
TestParameter, Output.Graph.YAxis.Bottom, 0, 1E-15
TestParameter, Output.Graph.YAxis.Top, 0.0001, 1E-12
TestParameter, Output.Graph.YAxis.Group, , 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true, true
TestParameter, Output.List.Data, VG, VD, VS, IG, ID, IS, SS
TestParameter, Output.Scalar.Data, SS
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Var2StepCount, 1
TestParameter, AutoAnalysis.Var2StepScript, 
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 02/05/2026 11:32:31
MetaData, TestRecord.TestTarget, lower_tr
MetaData, TestRecord.IterationIndex, 4
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 004976a9-c192-4dc1-b1c3-26e40404728a
MetaData, TestRecord.Parameters, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, VG
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -3
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 3
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, ID, IG
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, , 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Log, Log
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1E-15, -1E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1E-05, -1E-14
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.55
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:HR, Name=VG, Direction=Single, Linear/Log=LINEAR, Start=-3 V, Stop=3 V, Step=60 mV, No. of Steps=101, Compliance=100 mA, Pwr Comp=OFF	[VAR2] Unit=SMU2:HR, Name=VD, Start=100 mV, Stop=3.3 V, Step=800 mV, No. of Steps=5, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU4:HR, Name=VS, Source Mode=V, Source=0 V, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, VD	0.1,0.9,1.7,2.5,3.3	0.1	0.8	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, VG, VD, VS, IG, ID, IS, SS
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, V, V, A, A, A, mV/dec
AnalysisSetup, Analysis.Setup.Scalar.Datum.Name, SS
AnalysisSetup, Analysis.Setup.Scalar.Datum.Value, 1589.8113028394077
AnalysisSetup, Analysis.Setup.Scalar.Datum.Unit, mV/dec
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, I/V Sweep - Unit (transfer)
Dimension1, 101, 101, 101, 101, 101, 101, 101
Dimension2, 5, 5, 5, 5, 5, 5, 5
DataName, VG, VD, VS, IG, ID, IS, SS
DataValue, -3, 0.1, 0, -1.3100000000000002E-13, -1.0400000000000001E-13, -2.5E-14, 1589.8113028394077
DataValue, -2.94, 0.1, 0, -1.0700000000000001E-13, -1.0800000000000001E-13, 1.5000000000000002E-14, -457.37936240501125
DataValue, -2.88, 0.1, 0, -1.3E-13, -8.0000000000000013E-14, -3.7E-14, -276.7298013316024
DataValue, -2.82, 0.1, 0, -1.25E-13, -7E-14, 1.5000000000000002E-14, 931.43930026077965
DataValue, -2.7600000000000002, 0.1, 0, -1.12E-13, -9.1E-14, -2.3000000000000003E-14, -871.9575537754065
DataValue, -2.7, 0.1, 0, -8.0000000000000013E-14, -6.1E-14, -1.1E-14, -457.37936240501125
DataValue, -2.64, 0.1, 0, -1.1100000000000001E-13, -7E-14, -4.8000000000000004E-14, 389.65246243207235
DataValue, -2.58, 0.1, 0, -1.06E-13, -8.3000000000000012E-14, -2.4000000000000002E-14, 439.08864444184024
DataValue, -2.52, 0.1, 0, -1.0200000000000001E-13, -9.2000000000000012E-14, 4.2000000000000004E-14, 1054.8626564313902
DataValue, -2.46, 0.1, 0, -1.19E-13, -9.3000000000000008E-14, -1E-15, 3739.6791223613659
DataValue, -2.4, 0.1, 0, -9.4E-14, -9.5000000000000012E-14, -2.3000000000000003E-14, -134.07621486546827
DataValue, -2.34, 0.1, 0, -1.2000000000000002E-13, -3.8E-14, 3.2E-14, 1484.1915671091331
DataValue, -2.2800000000000002, 0.1, 0, -9.0000000000000008E-14, -1.03E-13, -1.8000000000000002E-14, 118.06675251080192
DataValue, -2.22, 0.1, 0, -1.0700000000000001E-13, -1.0500000000000001E-13, 3.4E-14, -474.86696626085859
DataValue, -2.16, 0.1, 0, -1.0500000000000001E-13, -8.0000000000000013E-14, -4.9000000000000006E-14, -258.45046430306644
DataValue, -2.1, 0.1, 0, -1.1100000000000001E-13, -6.6000000000000009E-14, -5.2000000000000006E-14, 255.31717742813382
DataValue, -2.04, 0.1, 0, -1E-13, -1.28E-13, -1.4E-14, 474.31483494657755
DataValue, -1.98, 0.1, 0, -8.0000000000000013E-14, -8.5E-14, -4.4E-14, -165.54101560945836
DataValue, -1.92, 0.1, 0, -8.1000000000000008E-14, -6.2E-14, -4.8000000000000004E-14, 1334.1006389004601
DataValue, -1.86, 0.1, 0, -8.8E-14, -9.3000000000000008E-14, -1.6E-14, 288.35035914084318
DataValue, -1.8, 0.1, 0, -9.6000000000000007E-14, -9.4E-14, -3.5E-14, -1054.8626564313902
DataValue, -1.74, 0.1, 0, -7.5000000000000009E-14, -8.3000000000000012E-14, -4.9000000000000006E-14, -643.13522219138417
DataValue, -1.68, 0.1, 0, -8.4000000000000008E-14, -7.8000000000000008E-14, -1.7E-14, -704.45121576162137
DataValue, -1.62, 0.1, 0, -9.5000000000000012E-14, -7E-14, -2.2E-14, 550.453282234107
DataValue, -1.56, 0.1, 0, -8.6000000000000012E-14, -9.7E-14, -7E-15, 327.30967625762611
DataValue, -1.5, 0.1, 0, -1.0200000000000001E-13, -1.0100000000000001E-13, -5.3E-14, -1102.9121860101789
DataValue, -1.44, 0.1, 0, -9.5000000000000012E-14, -8.7000000000000008E-14, -2.9E-14, -575.8122311037971
DataValue, -1.3800000000000001, 0.1, 0, -8.9000000000000012E-14, -8.2E-14, -1.5000000000000002E-14, -371.7778567763819
DataValue, -1.32, 0.1, 0, -6.7E-14, -6.3000000000000009E-14, -1E-15, 714.32087231236574
DataValue, -1.26, 0.1, 0, -1.22E-13, -9.7E-14, -3.9000000000000004E-14, -185.57834639364273
DataValue, -1.2, 0.1, 0, -8.5E-14, -3.3000000000000005E-14, 3.0000000000000002E-15, -198.53774799389589
DataValue, -1.1400000000000001, 0.1, 0, -8.0000000000000013E-14, -5.3E-14, -1.7E-14, 123.78783889714138
DataValue, -1.08, 0.1, 0, -5.4000000000000003E-14, -8.7000000000000008E-14, -2.8E-14, 454.86490919476529
DataValue, -1.02, 0.1, 0, -6.0000000000000009E-14, -6.9000000000000009E-14, -9.0000000000000011E-15, 2669.5505012590011
DataValue, -0.96, 0.1, 0, -1.0700000000000001E-13, -9.1E-14, -4E-15, -312.53344849579747
DataValue, -0.9, 0.1, 0, -8.9000000000000012E-14, -4.7E-14, -4.4E-14, -1030.8361593167094
DataValue, -0.84, 0.1, 0, -6.9000000000000009E-14, -8.1000000000000008E-14, -2E-15, 256.77209007853583
DataValue, -0.78, 0.1, 0, -6.4E-14, -7.5000000000000009E-14, -3.7E-14, -423.16804044804405
DataValue, -0.72, 0.1, 0, -9.8000000000000012E-14, -6.1E-14, -3.2E-14, 403.18190716973186
DataValue, -0.66, 0.1, 0, -1.2100000000000002E-13, -1.0100000000000001E-13, 4E-15, 237.97877361224892
DataValue, -0.6, 0.1, 0, -8.5E-14, -1.0100000000000001E-13, -3.4E-14, -870.93029104274672
DataValue, -0.54, 0.1, 0, -8.1000000000000008E-14, -8.8E-14, 1.5000000000000002E-14, -314.94904686904761
DataValue, -0.48, 0.1, 0, -9.4E-14, -6.9000000000000009E-14, 6.0000000000000005E-15, -493.35956550289552
DataValue, -0.42, 0.1, 0, -7.5000000000000009E-14, -6.9000000000000009E-14, -3.0000000000000002E-15, 352.3148085044628
DataValue, -0.36, 0.1, 0, -7.5000000000000009E-14, -9.7E-14, -6.8E-14, -4079.705865389376
DataValue, -0.3, 0.1, 0, -1.36E-13, -6.7E-14, -1.1E-14, -249.80930375809882
DataValue, -0.24, 0.1, 0, -5.8E-14, -6.0000000000000009E-14, -3.2E-14, 285.52380469888141
DataValue, -0.18, 0.1, 0, -9.2000000000000012E-14, -1.0200000000000001E-13, -7E-15, 222.064134761587
DataValue, -0.12, 0.1, 0, -8.0000000000000013E-14, -1.03E-13, -5.3E-14, -168.31479394159058
DataValue, -0.06, 0.1, 0, -5.4000000000000003E-14, -5E-14, -2.1000000000000002E-14, -202.81311238129987
DataValue, 0, 0.1, 0, -1.0400000000000001E-13, -5.700000000000001E-14, 1.1E-14, 390.26332073876222
DataValue, 0.06, 0.1, 0, -9.4E-14, -6.8E-14, -3.2E-14, 459.745761857897
DataValue, 0.12, 0.1, 0, -6.8E-14, -7.4E-14, -6.6000000000000009E-14, 411.87320431102307
DataValue, 0.18, 0.1, 0, -7.4E-14, -9.1E-14, -2.7000000000000002E-14, -203.22001211648117
DataValue, 0.24, 0.1, 0, -7.7E-14, 4.1E-14, -8.7000000000000008E-14, 54.021174140622911
DataValue, 0.3, 0.1, 0, -5.4000000000000003E-14, 8.3900000000000006E-13, -8.8600000000000006E-13, 23.452714474445521
DataValue, 0.36, 0.1, 0, -5.6E-14, 6.8380000000000005E-12, -6.763E-12, 29.448958353883413
DataValue, 0.42, 0.1, 0, -5.2000000000000006E-14, 4.9368E-11, -4.8654000000000003E-11, 31.877112998109038
DataValue, 0.48, 0.1, 0, -1.3300000000000001E-13, 2.94993E-10, -2.91216E-10, 37.415560957981072
DataValue, 0.54, 0.1, 0, -7E-14, 1.2199E-09, -1.20923E-09, 48.236606912202696
DataValue, 0.6, 0.1, 0, -7.3E-14, 3.54995E-09, -3.5375E-09, 64.960009735451834
DataValue, 0.66, 0.1, 0, -7.2000000000000009E-14, 7.73735E-09, -7.73539E-09, 88.0529504016029
DataValue, 0.72, 0.1, 0, -9.4E-14, 1.3870299999999999E-08, -1.38424E-08, 115.78427212380035
DataValue, 0.78, 0.1, 0, -7E-14, 2.1812199999999998E-08, -2.1807899999999997E-08, 147.38847948857173
DataValue, 0.84, 0.1, 0, -9.1E-14, 3.13096E-08, -3.12762E-08, 182.11569000117325
DataValue, 0.9, 0.1, 0, -6.7E-14, 4.2156599999999996E-08, -4.2135499999999994E-08, 218.56615160342574
DataValue, 0.96, 0.1, 0, -7E-14, 5.4214999999999993E-08, -5.4177199999999994E-08, 256.317914160608
DataValue, 1.02, 0.1, 0, -9.4E-14, 6.73269E-08, -6.70801E-08, 295.34669156033783
DataValue, 1.08, 0.1, 0, -9.0000000000000008E-14, 8.13906E-08, -8.1390299999999993E-08, 334.94896307162907
DataValue, 1.1400000000000001, 0.1, 0, -7.8000000000000008E-14, 9.6334199999999992E-08, -9.6248299999999992E-08, 376.22532530850452
