VIN,VSS,VDD,IDD,ISS,VREF,IIN,VOUT,@TIME
2.0,0.0,3.3,8.5326e-10,-8.6713e-10,0.5,9.91e+307,1.525842,282.0
2.0,0.0,3.3,8.5094e-10,-8.6758e-10,0.5,9.91e+307,1.526004,283.0
2.0,0.0,3.3,8.5344e-10,-8.6708e-10,0.5,9.91e+307,1.525886,284.0
2.0,0.0,3.3,8.54e-10,-8.6718e-10,0.5,9.91e+307,1.525844,285.0
2.0,0.0,3.3,8.515e-10,-8.6667e-10,0.5,9.91e+307,1.525922,286.0
2.0,0.0,3.3,8.5513e-10,-8.6783e-10,0.5,9.91e+307,1.525686,287.0
2.0,0.0,3.3,8.5252e-10,-8.6815e-10,0.5,9.91e+307,1.525898,288.0
2.0,0.0,3.3,8.5449e-10,-8.6725e-10,0.5,9.91e+307,1.525738,289.0
2.0,0.0,3.3,8.542e-10,-8.6856e-10,0.5,9.91e+307,1.525728,290.0
2.0,0.0,3.3,8.544e-10,-8.6962e-10,0.5,9.91e+307,1.525688,291.0
2.0,0.0,3.3,8.5325e-10,-8.6793e-10,0.5,9.91e+307,1.525808,292.0
2.0,0.0,3.3,8.5635e-10,-8.6767e-10,0.5,9.91e+307,1.525716,293.0
2.0,0.0,3.3,8.5325e-10,-8.682e-10,0.5,9.91e+307,1.525742,294.0
2.0,0.0,3.3,8.5557e-10,-8.6701e-10,0.5,9.91e+307,1.525818,295.0
2.0,0.0,3.3,8.5335e-10,-8.6821e-10,0.5,9.91e+307,1.525738,296.0
2.0,0.0,3.3,8.5689e-10,-8.7e-10,0.5,9.91e+307,1.52567,297.0
2.0,0.0,3.3,8.582e-10,-8.6994e-10,0.5,9.91e+307,1.525498,298.0
2.0,0.0,3.3,8.5528e-10,-8.7989e-10,0.5,9.91e+307,1.525664,299.0
2.0,0.0,3.3,8.6825e-10,-8.7102e-10,0.5,9.91e+307,1.52575,300.0
2.0,0.0,3.3,8.5381e-10,-8.6844e-10,0.5,9.91e+307,1.525796,301.0
2.0,0.0,3.3,8.5556e-10,-8.6872e-10,0.5,9.91e+307,1.525678,302.0
2.0,0.0,3.3,8.5547e-10,-8.6919e-10,0.5,9.91e+307,1.5256,303.0
2.0,0.0,3.3,8.5576e-10,-8.6948e-10,0.5,9.91e+307,1.525688,304.0
2.0,0.0,3.3,8.5802e-10,-8.7783e-10,0.5,9.91e+307,1.525518,305.0
2.0,0.0,3.3,8.547e-10,-8.6666e-10,0.5,9.91e+307,1.525768,306.0
2.0,0.0,3.3,8.5612e-10,-8.6865e-10,0.5,9.91e+307,1.52559,307.0
2.0,0.0,3.3,8.5825e-10,-8.7681e-10,0.5,9.91e+307,1.52555,308.0
2.0,0.0,3.3,8.5781e-10,-8.6879e-10,0.5,9.91e+307,1.52555,309.0
2.0,0.0,3.3,8.5673e-10,-8.7765e-10,0.5,9.91e+307,1.52553,310.0
2.0,0.0,3.3,8.5786e-10,-8.7269e-10,0.5,9.91e+307,1.52566,311.0
2.0,0.0,3.3,8.5582e-10,-8.7031e-10,0.5,9.91e+307,1.52566,312.0
2.0,0.0,3.3,8.5273e-10,-8.6738e-10,0.5,9.91e+307,1.525792,313.0
2.0,0.0,3.3,8.5467e-10,-8.6706e-10,0.5,9.91e+307,1.525666,314.0
2.0,0.0,3.3,8.5279e-10,-8.6754e-10,0.5,9.91e+307,1.525806,315.0
2.0,0.0,3.3,8.5601e-10,-8.6982e-10,0.5,9.91e+307,1.525612,316.0
2.0,0.0,3.3,8.5814e-10,-8.7332e-10,0.5,9.91e+307,1.525548,317.0
2.0,0.0,3.3,8.5747e-10,-8.7003e-10,0.5,9.91e+307,1.525618,318.0
2.0,0.0,3.3,8.6088e-10,-8.6937e-10,0.5,9.91e+307,1.525508,319.0
2.0,0.0,3.3,8.5899e-10,-8.709e-10,0.5,9.91e+307,1.525394,320.0
2.0,0.0,3.3,8.5817e-10,-8.7305e-10,0.5,9.91e+307,1.525442,321.0
2.0,0.0,3.3,8.5842e-10,-8.7047e-10,0.5,9.91e+307,1.525562,322.0
2.0,0.0,3.3,8.5802e-10,-8.7099e-10,0.5,9.91e+307,1.525554,323.0
2.0,0.0,3.3,8.5659e-10,-8.7007e-10,0.5,9.91e+307,1.525592,324.0
2.0,0.0,3.3,8.585e-10,-8.7146e-10,0.5,9.91e+307,1.52547,325.0
2.0,0.0,3.3,8.5528e-10,-8.6966e-10,0.5,9.91e+307,1.525436,326.0
2.0,0.0,3.3,8.6067e-10,-8.713e-10,0.5,9.91e+307,1.525376,327.0
2.0,0.0,3.3,8.5561e-10,-8.6851e-10,0.5,9.91e+307,1.525522,328.0
2.0,0.0,3.3,8.5818e-10,-8.7087e-10,0.5,9.91e+307,1.525378,329.0
2.0,0.0,3.3,8.5372e-10,-8.7154e-10,0.5,9.91e+307,1.525644,330.0
2.0,0.0,3.3,8.5767e-10,-8.6981e-10,0.5,9.91e+307,1.525496,331.0
2.0,0.0,3.3,8.5883e-10,-8.7611e-10,0.5,9.91e+307,1.525494,332.0
2.0,0.0,3.3,8.5688e-10,-8.7042e-10,0.5,9.91e+307,1.525542,333.0
2.0,0.0,3.3,8.5539e-10,-8.7002e-10,0.5,9.91e+307,1.525612,334.0
2.0,0.0,3.3,8.5661e-10,-8.7034e-10,0.5,9.91e+307,1.525566,335.0
2.0,0.0,3.3,8.5852e-10,-8.703e-10,0.5,9.91e+307,1.525504,336.0
2.0,0.0,3.3,8.5498e-10,-8.6967e-10,0.5,9.91e+307,1.525638,337.0
2.0,0.0,3.3,8.6268e-10,-8.7502e-10,0.5,9.91e+307,1.525594,338.0
2.0,0.0,3.3,8.5495e-10,-8.6915e-10,0.5,9.91e+307,1.525662,339.0
2.0,0.0,3.3,8.6034e-10,-8.7116e-10,0.5,9.91e+307,1.525446,340.0
2.0,0.0,3.3,8.5835e-10,-8.7237e-10,0.5,9.91e+307,1.525392,341.0
2.0,0.0,3.3,8.5589e-10,-8.7128e-10,0.5,9.91e+307,1.52547,342.0
2.0,0.0,3.3,8.5815e-10,-8.8107e-10,0.5,9.91e+307,1.525474,343.0
2.0,0.0,3.3,8.558e-10,-8.7029e-10,0.5,9.91e+307,1.5256,344.0
2.0,0.0,3.3,8.5835e-10,-8.7103e-10,0.5,9.91e+307,1.525476,345.0
2.0,0.0,3.3,8.5606e-10,-8.7164e-10,0.5,9.91e+307,1.525626,346.0
2.0,0.0,3.3,8.5626e-10,-8.6972e-10,0.5,9.91e+307,1.52542,347.0
2.0,0.0,3.3,8.5923e-10,-8.7062e-10,0.5,9.91e+307,1.525406,348.0
2.0,0.0,3.3,8.6027e-10,-8.7235e-10,0.5,9.91e+307,1.525372,349.0
2.0,0.0,3.3,8.6078e-10,-8.7185e-10,0.5,9.91e+307,1.525396,350.0
2.0,0.0,3.3,8.5881e-10,-8.7034e-10,0.5,9.91e+307,1.525412,351.0
2.0,0.0,3.3,8.6015e-10,-8.7119e-10,0.5,9.91e+307,1.525322,352.0
2.0,0.0,3.3,8.6105e-10,-8.6888e-10,0.5,9.91e+307,1.525278,353.0
2.0,0.0,3.3,8.5506e-10,-8.6921e-10,0.5,9.91e+307,1.525542,354.0
2.0,0.0,3.3,8.5588e-10,-8.7216e-10,0.5,9.91e+307,1.525502,355.0
2.0,0.0,3.3,8.5759e-10,-8.7166e-10,0.5,9.91e+307,1.52541,356.0
2.0,0.0,3.3,8.582e-10,-8.7236e-10,0.5,9.91e+307,1.525488,357.0
2.0,0.0,3.3,8.5652e-10,-8.7097e-10,0.5,9.91e+307,1.525504,358.0
2.0,0.0,3.3,8.5713e-10,-8.7158e-10,0.5,9.91e+307,1.525552,359.0
2.0,0.0,3.3,8.5667e-10,-8.7212e-10,0.5,9.91e+307,1.525408,360.0
2.0,0.0,3.3,8.568e-10,-8.716e-10,0.5,9.91e+307,1.525478,361.0
2.0,0.0,3.3,8.5308e-10,-8.6869e-10,0.5,9.91e+307,1.525728,362.0
2.0,0.0,3.3,8.5841e-10,-8.7137e-10,0.5,9.91e+307,1.525414,363.0
2.0,0.0,3.3,8.5431e-10,-8.8076e-10,0.5,9.91e+307,1.525532,364.0
2.0,0.0,3.3,8.5892e-10,-8.7028e-10,0.5,9.91e+307,1.525544,365.0
2.0,0.0,3.3,8.6199e-10,-8.7444e-10,0.5,9.91e+307,1.525278,366.0
2.0,0.0,3.3,8.574e-10,-8.7401e-10,0.5,9.91e+307,1.52541,367.0
2.0,0.0,3.3,8.5894e-10,-8.7403e-10,0.5,9.91e+307,1.525284,368.0
2.0,0.0,3.3,8.6277e-10,-8.7533e-10,0.5,9.91e+307,1.525236,369.0
2.0,0.0,3.3,8.6222e-10,-8.7378e-10,0.5,9.91e+307,1.525202,370.0
2.0,0.0,3.3,8.5927e-10,-8.7421e-10,0.5,9.91e+307,1.525314,371.0
2.0,0.0,3.3,8.5747e-10,-8.7312e-10,0.5,9.91e+307,1.525364,372.0
2.0,0.0,3.3,8.5659e-10,-8.7154e-10,0.5,9.91e+307,1.52532,373.0
2.0,0.0,3.3,8.5669e-10,-8.722e-10,0.5,9.91e+307,1.525476,374.0
2.0,0.0,3.3,8.5639e-10,-8.7059e-10,0.5,9.91e+307,1.525408,375.0
2.0,0.0,3.3,8.5387e-10,-8.7844e-10,0.5,9.91e+307,1.525464,376.0
2.0,0.0,3.3,8.5547e-10,-8.7144e-10,0.5,9.91e+307,1.525476,377.0
2.0,0.0,3.3,8.5854e-10,-8.7299e-10,0.5,9.91e+307,1.525406,378.0
2.0,0.0,3.3,8.5925e-10,-8.7114e-10,0.5,9.91e+307,1.525338,379.0
2.0,0.0,3.3,8.594e-10,-8.7217e-10,0.5,9.91e+307,1.525352,380.0
2.0,0.0,3.3,8.5648e-10,-8.7417e-10,0.5,9.91e+307,1.525504,381.0
2.0,0.0,3.3,8.5794e-10,-8.7322e-10,0.5,9.91e+307,1.525362,382.0
2.0,0.0,3.3,8.601e-10,-8.7367e-10,0.5,9.91e+307,1.525308,383.0
2.0,0.0,3.3,8.5804e-10,-8.7243e-10,0.5,9.91e+307,1.525258,384.0
2.0,0.0,3.3,8.5982e-10,-8.7418e-10,0.5,9.91e+307,1.525306,385.0
2.0,0.0,3.3,8.563e-10,-8.7285e-10,0.5,9.91e+307,1.525356,386.0
2.0,0.0,3.3,8.5699e-10,-8.7379e-10,0.5,9.91e+307,1.525456,387.0
2.0,0.0,3.3,8.5726e-10,-8.7228e-10,0.5,9.91e+307,1.525444,388.0
2.0,0.0,3.3,8.5285e-10,-8.7212e-10,0.5,9.91e+307,1.525604,389.0
2.0,0.0,3.3,8.5176e-10,-8.7097e-10,0.5,9.91e+307,1.525684,390.0
2.0,0.0,3.3,8.5481e-10,-8.7001e-10,0.5,9.91e+307,1.525686,391.0
2.0,0.0,3.3,8.54e-10,-8.7035e-10,0.5,9.91e+307,1.525668,392.0
2.0,0.0,3.3,8.5438e-10,-8.7079e-10,0.5,9.91e+307,1.525614,393.0
2.0,0.0,3.3,8.5737e-10,-8.7275e-10,0.5,9.91e+307,1.525594,394.0
2.0,0.0,3.3,8.612e-10,-8.7159e-10,0.5,9.91e+307,1.525364,395.0
2.0,0.0,3.3,8.5768e-10,-8.7212e-10,0.5,9.91e+307,1.525498,396.0
2.0,0.0,3.3,8.5802e-10,-8.7286e-10,0.5,9.91e+307,1.52545,397.0
2.0,0.0,3.3,8.5762e-10,-8.7157e-10,0.5,9.91e+307,1.525458,398.0
2.0,0.0,3.3,8.5739e-10,-8.7035e-10,0.5,9.91e+307,1.525468,399.0
2.0,0.0,3.3,8.5981e-10,-8.7222e-10,0.5,9.91e+307,1.525606,400.0
2.0,0.0,3.3,8.5684e-10,-8.7226e-10,0.5,9.91e+307,1.525446,401.0
2.0,0.0,3.3,8.5639e-10,-8.718e-10,0.5,9.91e+307,1.525516,402.0
2.0,0.0,3.3,8.6201e-10,-8.7506e-10,0.5,9.91e+307,1.525294,403.0
2.0,0.0,3.3,8.6194e-10,-8.7382e-10,0.5,9.91e+307,1.525366,404.0
2.0,0.0,3.3,8.5595e-10,-8.7399e-10,0.5,9.91e+307,1.525664,405.0
2.0,0.0,3.3,8.5952e-10,-8.7425e-10,0.5,9.91e+307,1.525412,406.0
2.0,0.0,3.3,8.5804e-10,-8.7308e-10,0.5,9.91e+307,1.52546,407.0
2.0,0.0,3.3,8.6147e-10,-8.7302e-10,0.5,9.91e+307,1.525406,408.0
2.0,0.0,3.3,8.6057e-10,-8.8322e-10,0.5,9.91e+307,1.525354,409.0
2.0,0.0,3.3,8.601e-10,-8.754e-10,0.5,9.91e+307,1.525486,410.0
2.0,0.0,3.3,8.5922e-10,-8.7594e-10,0.5,9.91e+307,1.525388,411.0
2.0,0.0,3.3,8.6434e-10,-8.7477e-10,0.5,9.91e+307,1.525278,412.0
2.0,0.0,3.3,8.6078e-10,-8.7462e-10,0.5,9.91e+307,1.52537,413.0
2.0,0.0,3.3,8.6159e-10,-8.7524e-10,0.5,9.91e+307,1.525324,414.0
2.0,0.0,3.3,8.5698e-10,-8.7316e-10,0.5,9.91e+307,1.525478,415.0
2.0,0.0,3.3,8.5877e-10,-8.7402e-10,0.5,9.91e+307,1.525406,416.0
2.0,0.0,3.3,8.6255e-10,-8.7648e-10,0.5,9.91e+307,1.525466,417.0
2.0,0.0,3.3,8.611e-10,-8.7517e-10,0.5,9.91e+307,1.525474,418.0
2.0,0.0,3.3,8.59e-10,-8.7523e-10,0.5,9.91e+307,1.525518,419.0
2.0,0.0,3.3,8.618e-10,-8.7349e-10,0.5,9.91e+307,1.525446,420.0
2.0,0.0,3.3,8.6114e-10,-8.7388e-10,0.5,9.91e+307,1.525428,421.0
2.0,0.0,3.3,8.6281e-10,-8.7648e-10,0.5,9.91e+307,1.525338,422.0
2.0,0.0,3.3,8.6019e-10,-8.7658e-10,0.5,9.91e+307,1.525252,423.0
2.0,0.0,3.3,8.6362e-10,-8.7883e-10,0.5,9.91e+307,1.52538,424.0
2.0,0.0,3.3,8.585e-10,-8.7475e-10,0.5,9.91e+307,1.525498,425.0
2.0,0.0,3.3,8.5703e-10,-8.7431e-10,0.5,9.91e+307,1.525628,426.0
2.0,0.0,3.3,8.5877e-10,-8.7852e-10,0.5,9.91e+307,1.525512,427.0
2.0,0.0,3.3,8.6163e-10,-8.7587e-10,0.5,9.91e+307,1.525562,428.0
2.0,0.0,3.3,8.652e-10,-8.7398e-10,0.5,9.91e+307,1.525328,429.0
2.0,0.0,3.3,8.6317e-10,-8.7592e-10,0.5,9.91e+307,1.5256,430.0
2.0,0.0,3.3,8.6312e-10,-8.8282e-10,0.5,9.91e+307,1.525452,431.0
2.0,0.0,3.3,8.6026e-10,-8.7682e-10,0.5,9.91e+307,1.525382,432.0
2.0,0.0,3.3,8.5988e-10,-8.7525e-10,0.5,9.91e+307,1.525534,433.0
2.0,0.0,3.3,8.5908e-10,-8.7208e-10,0.5,9.91e+307,1.525544,434.0
2.0,0.0,3.3,8.5847e-10,-8.7386e-10,0.5,9.91e+307,1.525536,435.0
2.0,0.0,3.3,8.5747e-10,-8.747e-10,0.5,9.91e+307,1.525566,436.0
2.0,0.0,3.3,8.6011e-10,-8.7373e-10,0.5,9.91e+307,1.525446,437.0
2.0,0.0,3.3,8.6011e-10,-8.7454e-10,0.5,9.91e+307,1.52555,438.0
2.0,0.0,3.3,8.6094e-10,-8.7581e-10,0.5,9.91e+307,1.525462,439.0
2.0,0.0,3.3,8.6035e-10,-8.7541e-10,0.5,9.91e+307,1.525374,440.0
2.0,0.0,3.3,8.6065e-10,-8.7452e-10,0.5,9.91e+307,1.525508,441.0
2.0,0.0,3.3,8.6066e-10,-8.7147e-10,0.5,9.91e+307,1.525532,442.0
2.0,0.0,3.3,8.6076e-10,-8.7179e-10,0.5,9.91e+307,1.52542,443.0
2.0,0.0,3.3,8.581e-10,-8.7336e-10,0.5,9.91e+307,1.525612,444.0
2.0,0.0,3.3,8.6008e-10,-8.7209e-10,0.5,9.91e+307,1.525468,445.0
2.0,0.0,3.3,8.6213e-10,-8.705e-10,0.5,9.91e+307,1.525416,446.0
2.0,0.0,3.3,8.6199e-10,-8.7301e-10,0.5,9.91e+307,1.525532,447.0
2.0,0.0,3.3,8.5982e-10,-8.7365e-10,0.5,9.91e+307,1.525586,448.0
2.0,0.0,3.3,8.6008e-10,-8.7298e-10,0.5,9.91e+307,1.52564,449.0
2.0,0.0,3.3,8.6222e-10,-8.7278e-10,0.5,9.91e+307,1.525668,450.0
2.0,0.0,3.3,8.6024e-10,-8.717e-10,0.5,9.91e+307,1.525594,451.0
2.0,0.0,3.3,8.603e-10,-8.75e-10,0.5,9.91e+307,1.525564,452.0
2.0,0.0,3.3,8.5943e-10,-8.7337e-10,0.5,9.91e+307,1.525462,453.0
2.0,0.0,3.3,8.6093e-10,-8.7416e-10,0.5,9.91e+307,1.525378,454.0
2.0,0.0,3.3,8.6323e-10,-8.7307e-10,0.5,9.91e+307,1.525332,455.0
2.0,0.0,3.3,8.6229e-10,-8.7178e-10,0.5,9.91e+307,1.525392,456.0
2.0,0.0,3.3,8.5885e-10,-8.7301e-10,0.5,9.91e+307,1.525402,457.0
2.0,0.0,3.3,8.5868e-10,-8.7225e-10,0.5,9.91e+307,1.52556,458.0
2.0,0.0,3.3,8.6147e-10,-8.7364e-10,0.5,9.91e+307,1.525518,459.0
2.0,0.0,3.3,8.6213e-10,-8.7398e-10,0.5,9.91e+307,1.525478,460.0
2.0,0.0,3.3,8.5967e-10,-8.7344e-10,0.5,9.91e+307,1.525414,461.0
2.0,0.0,3.3,8.5994e-10,-8.7328e-10,0.5,9.91e+307,1.525502,462.0
2.0,0.0,3.3,8.6011e-10,-8.7388e-10,0.5,9.91e+307,1.525592,463.0
2.0,0.0,3.3,8.6527e-10,-8.7432e-10,0.5,9.91e+307,1.525596,464.0
2.0,0.0,3.3,8.6978e-10,-8.7488e-10,0.5,9.91e+307,1.525386,465.0
2.0,0.0,3.3,8.6015e-10,-8.7531e-10,0.5,9.91e+307,1.52547,466.0
2.0,0.0,3.3,8.5992e-10,-8.7508e-10,0.5,9.91e+307,1.525366,467.0
2.0,0.0,3.3,8.5818e-10,-8.737e-10,0.5,9.91e+307,1.52547,468.0
2.0,0.0,3.3,8.6071e-10,-8.7472e-10,0.5,9.91e+307,1.525398,469.0
2.0,0.0,3.3,8.5859e-10,-8.7334e-10,0.5,9.91e+307,1.525458,470.0
2.0,0.0,3.3,8.6549e-10,-8.7282e-10,0.5,9.91e+307,1.525538,471.0
2.0,0.0,3.3,8.6026e-10,-8.7561e-10,0.5,9.91e+307,1.525436,472.0
2.0,0.0,3.3,8.6038e-10,-8.7738e-10,0.5,9.91e+307,1.525524,473.0
2.0,0.0,3.3,8.7113e-10,-8.7667e-10,0.5,9.91e+307,1.525632,474.0
2.0,0.0,3.3,8.6181e-10,-8.7675e-10,0.5,9.91e+307,1.5255,475.0
2.0,0.0,3.3,8.606e-10,-8.7427e-10,0.5,9.91e+307,1.52542,476.0
2.0,0.0,3.3,8.6066e-10,-8.7482e-10,0.5,9.91e+307,1.525422,477.0
2.0,0.0,3.3,8.6356e-10,-8.786e-10,0.5,9.91e+307,1.525424,478.0
2.0,0.0,3.3,8.6289e-10,-8.7727e-10,0.5,9.91e+307,1.5253,479.0
2.0,0.0,3.3,8.6282e-10,-8.7628e-10,0.5,9.91e+307,1.52538,480.0
2.0,0.0,3.3,8.6145e-10,-8.7564e-10,0.5,9.91e+307,1.525406,481.0
2.0,0.0,3.3,8.6256e-10,-8.7478e-10,0.5,9.91e+307,1.5253,482.0
2.0,0.0,3.3,8.6286e-10,-8.7557e-10,0.5,9.91e+307,1.52527,483.0
2.0,0.0,3.3,8.5972e-10,-8.7623e-10,0.5,9.91e+307,1.52549,484.0
2.0,0.0,3.3,8.5837e-10,-8.7201e-10,0.5,9.91e+307,1.525566,485.0
2.0,0.0,3.3,8.7807e-10,-8.7751e-10,0.5,9.91e+307,1.52544,486.0
2.0,0.0,3.3,8.6275e-10,-8.7728e-10,0.5,9.91e+307,1.525406,487.0
2.0,0.0,3.3,8.6267e-10,-8.7597e-10,0.5,9.91e+307,1.525492,488.0
2.0,0.0,3.3,8.6439e-10,-8.7605e-10,0.5,9.91e+307,1.525304,489.0
2.0,0.0,3.3,8.6459e-10,-8.732e-10,0.5,9.91e+307,1.525424,490.0
2.0,0.0,3.3,8.6286e-10,-8.7519e-10,0.5,9.91e+307,1.525424,491.0
2.0,0.0,3.3,8.6357e-10,-8.7537e-10,0.5,9.91e+307,1.525264,492.0
2.0,0.0,3.3,8.6356e-10,-8.7663e-10,0.5,9.91e+307,1.525382,493.0
2.0,0.0,3.3,8.6038e-10,-8.758e-10,0.5,9.91e+307,1.525466,494.0
2.0,0.0,3.3,8.6444e-10,-8.7569e-10,0.5,9.91e+307,1.52537,495.0
2.0,0.0,3.3,8.6104e-10,-8.7521e-10,0.5,9.91e+307,1.525442,496.0
2.0,0.0,3.3,8.7e-10,-8.7821e-10,0.5,9.91e+307,1.525458,497.0
2.0,0.0,3.3,8.6676e-10,-8.7631e-10,0.5,9.91e+307,1.525562,498.0
2.0,0.0,3.3,8.6733e-10,-8.7726e-10,0.5,9.91e+307,1.525328,499.0
2.0,0.0,3.3,8.6144e-10,-8.7641e-10,0.5,9.91e+307,1.52549,500.0
2.0,0.0,3.3,8.6007e-10,-8.7429e-10,0.5,9.91e+307,1.525494,501.0
2.0,0.0,3.3,8.6342e-10,-8.7485e-10,0.5,9.91e+307,1.525296,502.0
2.0,0.0,3.3,8.6026e-10,-8.7064e-10,0.5,9.91e+307,1.524776,503.0
2.0,0.0,3.3,8.571e-10,-8.7293e-10,0.5,9.91e+307,1.525056,504.0
2.0,0.0,3.3,8.586e-10,-8.7325e-10,0.5,9.91e+307,1.52509,505.0
2.0,0.0,3.3,8.5829e-10,-8.799e-10,0.5,9.91e+307,1.525134,506.0
2.0,0.0,3.3,8.608e-10,-8.7102e-10,0.5,9.91e+307,1.525054,507.0
2.0,0.0,3.3,8.5846e-10,-8.7261e-10,0.5,9.91e+307,1.525044,508.0
2.0,0.0,3.3,8.5776e-10,-8.7268e-10,0.5,9.91e+307,1.52507,509.0
2.0,0.0,3.3,8.5667e-10,-8.7194e-10,0.5,9.91e+307,1.525172,510.0
2.0,0.0,3.3,8.5883e-10,-8.7087e-10,0.5,9.91e+307,1.525196,511.0
2.0,0.0,3.3,8.5647e-10,-8.7235e-10,0.5,9.91e+307,1.525298,512.0
2.0,0.0,3.3,8.594e-10,-8.7574e-10,0.5,9.91e+307,1.52507,513.0
2.0,0.0,3.3,8.5859e-10,-8.747e-10,0.5,9.91e+307,1.525122,514.0
2.0,0.0,3.3,8.5933e-10,-8.7484e-10,0.5,9.91e+307,1.525322,515.0
2.0,0.0,3.3,8.6609e-10,-8.8114e-10,0.5,9.91e+307,1.525296,516.0
2.0,0.0,3.3,8.5847e-10,-8.7472e-10,0.5,9.91e+307,1.525108,517.0
2.0,0.0,3.3,8.6184e-10,-8.7467e-10,0.5,9.91e+307,1.52511,518.0
2.0,0.0,3.3,8.6338e-10,-8.7457e-10,0.5,9.91e+307,1.525044,519.0
2.0,0.0,3.3,8.6117e-10,-8.7488e-10,0.5,9.91e+307,1.525128,520.0
2.0,0.0,3.3,8.5892e-10,-8.7424e-10,0.5,9.91e+307,1.525016,521.0
2.0,0.0,3.3,8.6157e-10,-8.7529e-10,0.5,9.91e+307,1.524964,522.0
2.0,0.0,3.3,8.5994e-10,-8.7461e-10,0.5,9.91e+307,1.525104,523.0
2.0,0.0,3.3,8.6304e-10,-8.7527e-10,0.5,9.91e+307,1.525,524.0
2.0,0.0,3.3,8.6013e-10,-8.7744e-10,0.5,9.91e+307,1.52498,525.0
2.0,0.0,3.3,8.6353e-10,-8.7666e-10,0.5,9.91e+307,1.52503,526.0
2.0,0.0,3.3,8.6453e-10,-8.74e-10,0.5,9.91e+307,1.524952,527.0
2.0,0.0,3.3,8.615e-10,-8.7277e-10,0.5,9.91e+307,1.525086,528.0
2.0,0.0,3.3,8.5853e-10,-8.7325e-10,0.5,9.91e+307,1.525204,529.0
2.0,0.0,3.3,8.6894e-10,-8.7514e-10,0.5,9.91e+307,1.525088,530.0
2.0,0.0,3.3,8.6075e-10,-8.7373e-10,0.5,9.91e+307,1.525106,531.0
2.0,0.0,3.3,8.619e-10,-8.7258e-10,0.5,9.91e+307,1.525136,532.0
2.0,0.0,3.3,8.5946e-10,-8.7214e-10,0.5,9.91e+307,1.525204,533.0
2.0,0.0,3.3,8.5976e-10,-8.7386e-10,0.5,9.91e+307,1.525204,534.0
2.0,0.0,3.3,8.6162e-10,-8.7234e-10,0.5,9.91e+307,1.525152,535.0
2.0,0.0,3.3,8.609e-10,-8.7119e-10,0.5,9.91e+307,1.525172,536.0
2.0,0.0,3.3,8.5996e-10,-8.7446e-10,0.5,9.91e+307,1.525162,537.0
2.0,0.0,3.3,8.6492e-10,-8.7807e-10,0.5,9.91e+307,1.52505,538.0
2.0,0.0,3.3,8.6021e-10,-8.7604e-10,0.5,9.91e+307,1.52518,539.0
2.0,0.0,3.3,8.6172e-10,-8.7663e-10,0.5,9.91e+307,1.525106,540.0
2.0,0.0,3.3,8.6178e-10,-8.7483e-10,0.5,9.91e+307,1.524964,541.0
2.0,0.0,3.3,8.5901e-10,-8.7427e-10,0.5,9.91e+307,1.52511,542.0
2.0,0.0,3.3,8.5999e-10,-8.7533e-10,0.5,9.91e+307,1.525168,543.0
2.0,0.0,3.3,8.6175e-10,-8.7491e-10,0.5,9.91e+307,1.525112,544.0
2.0,0.0,3.3,8.6438e-10,-8.7379e-10,0.5,9.91e+307,1.525002,545.0
2.0,0.0,3.3,8.6172e-10,-8.7485e-10,0.5,9.91e+307,1.525102,546.0
2.0,0.0,3.3,8.5895e-10,-8.7449e-10,0.5,9.91e+307,1.525096,547.0
2.0,0.0,3.3,8.6065e-10,-8.7473e-10,0.5,9.91e+307,1.525088,548.0
2.0,0.0,3.3,8.6443e-10,-8.7481e-10,0.5,9.91e+307,1.525016,549.0
2.0,0.0,3.3,8.5683e-10,-8.6952e-10,0.5,9.91e+307,1.522744,550.0
2.0,0.0,3.3,8.5807e-10,-8.712e-10,0.5,9.91e+307,1.523042,551.0
2.0,0.0,3.3,8.5461e-10,-8.6977e-10,0.5,9.91e+307,1.5232,552.0
2.0,0.0,3.3,8.6076e-10,-8.7127e-10,0.5,9.91e+307,1.523264,553.0
2.0,0.0,3.3,8.6243e-10,-8.7428e-10,0.5,9.91e+307,1.522992,554.0
2.0,0.0,3.3,8.615e-10,-8.7298e-10,0.5,9.91e+307,1.523222,555.0
2.0,0.0,3.3,8.5907e-10,-8.7337e-10,0.5,9.91e+307,1.523324,556.0
2.0,0.0,3.3,8.5806e-10,-8.7057e-10,0.5,9.91e+307,1.523368,557.0
2.0,0.0,3.3,8.6208e-10,-8.7229e-10,0.5,9.91e+307,1.52327,558.0
2.0,0.0,3.3,8.5883e-10,-8.7236e-10,0.5,9.91e+307,1.52338,559.0
2.0,0.0,3.3,8.6086e-10,-8.7245e-10,0.5,9.91e+307,1.52329,560.0
2.0,0.0,3.3,8.6131e-10,-8.7402e-10,0.5,9.91e+307,1.523412,561.0
2.0,0.0,3.3,8.604e-10,-8.7317e-10,0.5,9.91e+307,1.523474,562.0
2.0,0.0,3.3,8.5923e-10,-8.7197e-10,0.5,9.91e+307,1.523548,563.0
2.0,0.0,3.3,8.5947e-10,-8.7232e-10,0.5,9.91e+307,1.523688,564.0
2.0,0.0,3.3,8.6149e-10,-8.7127e-10,0.5,9.91e+307,1.523448,565.0
2.0,0.0,3.3,8.6003e-10,-8.721e-10,0.5,9.91e+307,1.52354,566.0
2.0,0.0,3.3,8.5927e-10,-8.7234e-10,0.5,9.91e+307,1.523618,567.0
