VIN,VSS,VDD,IDD,ISS,VREF,IIN,VOUT,@TIME
0.05,0.0,3.3,3.0105e-08,-3.01156e-08,1.5,-8e-14,0.006386,0.0
0.1,0.0,3.3,4.94484e-08,-4.94454e-08,1.5,3e-14,0.010522,0.0
0.15,0.0,3.3,7.43132e-08,-7.43322e-08,1.5,1e-14,0.01588,0.0
0.2,0.0,3.3,1.056957e-07,-1.057025e-07,1.5,7e-14,0.022716,0.0
0.25,0.0,3.3,1.42996e-07,-1.42999e-07,1.5,1.1e-13,0.030912,0.0
0.3,0.0,3.3,1.86146e-07,-1.86181e-07,1.5,3.8e-13,0.04055,0.0
0.35,0.0,3.3,2.33977e-07,-2.33999e-07,1.5,1.8e-13,0.051398,0.0
0.4,0.0,3.3,2.8773e-07,-2.87736e-07,1.5,2.1e-13,0.063814,0.0
0.45,0.0,3.3,3.46054e-07,-3.46004e-07,1.5,1.7e-13,0.07758,0.0
0.5,0.0,3.3,4.07761e-07,-4.07763e-07,1.5,1.1e-13,0.092502,0.0
0.55,0.0,3.3,4.74033e-07,-4.74117e-07,1.5,7e-14,0.10893,0.0
0.6,0.0,3.3,5.43784e-07,-5.43841e-07,1.5,8e-14,0.126716,0.0
0.65,0.0,3.3,6.1504e-07,-6.15053e-07,1.5,-1e-14,0.145462,0.0
0.7,0.0,3.3,6.89743e-07,-6.89787e-07,1.5,-5e-14,0.165804,0.0
0.75,0.0,3.3,7.66087e-07,-7.66058e-07,1.5,-5e-14,0.187428,0.0
0.8,0.0,3.3,8.43735e-07,-8.4372e-07,1.5,-8e-14,0.210268,0.0
0.85,0.0,3.3,9.20724e-07,-9.20671e-07,1.5,-6e-14,0.234018,0.0
0.9,0.0,3.3,9.99018e-07,-9.9894e-07,1.5,-5e-14,0.259376,0.0
0.95,0.0,3.3,1.077137e-06,-1.077121e-06,1.5,-3e-14,0.286032,0.0
1.0,0.0,3.3,1.15286e-06,-1.15303e-06,1.5,5e-14,0.313454,0.0
1.05,0.0,3.3,1.22843e-06,-1.2287e-06,1.5,-6e-14,0.342586,0.0
1.1,0.0,3.3,1.30219e-06,-1.30253e-06,1.5,-9e-14,0.372882,0.0
1.15,0.0,3.3,1.37254e-06,-1.37292e-06,1.5,-1e-14,0.404038,0.0
1.2,0.0,3.3,1.44111e-06,-1.44139e-06,1.5,1e-14,0.436908,0.0
1.25,0.0,3.3,1.50665e-06,-1.50681e-06,1.5,0.0,0.471102,0.0
1.3,0.0,3.3,1.56808e-06,-1.56851e-06,1.5,-2e-14,0.506492,0.0
1.35,0.0,3.3,1.62483e-06,-1.62507e-06,1.5,1e-14,0.542812,0.0
1.4,0.0,3.3,1.6777e-06,-1.67796e-06,1.5,2e-14,0.580864,0.0
1.45,0.0,3.3,1.72579e-06,-1.72603e-06,1.5,2e-14,0.620294,0.0
1.5,0.0,3.3,1.76797e-06,-1.76831e-06,1.5,1e-14,0.660294,0.0
1.55,0.0,3.3,1.80581e-06,-1.8061e-06,1.5,-1e-14,0.702358,0.0
1.6,0.0,3.3,1.8382e-06,-1.83868e-06,1.5,-5e-14,0.745472,0.0
1.65,0.0,3.3,1.86516e-06,-1.86526e-06,1.5,3e-14,0.789146,0.0
1.7,0.0,3.3,1.88694e-06,-1.88734e-06,1.5,3e-14,0.834622,0.0
1.75,0.0,3.3,1.90467e-06,-1.90504e-06,1.5,2e-14,0.881166,0.0
1.8,0.0,3.3,1.91769e-06,-1.91796e-06,1.5,0.0,0.92843,0.0
1.85,0.0,3.3,1.92698e-06,-1.92708e-06,1.5,6e-14,0.97604,0.0
1.9,0.0,3.3,1.93341e-06,-1.93373e-06,1.5,0.0,1.024846,0.0
1.95,0.0,3.3,1.93783e-06,-1.93795e-06,1.5,3e-14,1.074022,0.0
2.0,0.0,3.3,1.94067e-06,-1.94083e-06,1.5,6e-14,1.122858,0.0
2.05,0.0,3.3,1.94219e-06,-1.94226e-06,1.5,-4e-14,1.172726,0.0
2.1,0.0,3.3,1.94317e-06,-1.94349e-06,1.5,-7e-14,1.222578,0.0
2.15,0.0,3.3,1.94397e-06,-1.94429e-06,1.5,1.2e-13,1.271934,0.0
2.2,0.0,3.3,1.9442e-06,-1.94452e-06,1.5,-2e-14,1.322048,0.0
2.25,0.0,3.3,1.94435e-06,-1.94478e-06,1.5,7e-14,1.372194,0.0
2.3,0.0,3.3,1.94446e-06,-1.94501e-06,1.5,2e-14,1.422372,0.0
2.35,0.0,3.3,1.9445e-06,-1.94488e-06,1.5,2e-14,1.471666,0.0
2.4,0.0,3.3,1.94451e-06,-1.94489e-06,1.5,3e-14,1.521932,0.0
2.45,0.0,3.3,1.94483e-06,-1.94515e-06,1.5,7e-14,1.571956,0.0
2.5,0.0,3.3,1.94482e-06,-1.9451e-06,1.5,-1e-14,1.621386,0.0
2.55,0.0,3.3,1.94473e-06,-1.94506e-06,1.5,5e-14,1.67155,0.0
2.6,0.0,3.3,1.9447e-06,-1.94498e-06,1.5,-2e-14,1.721774,0.0
2.65,0.0,3.3,1.94459e-06,-1.94504e-06,1.5,-1e-14,1.771102,0.0
2.7,0.0,3.3,1.94446e-06,-1.94492e-06,1.5,0.0,1.821244,0.0
2.75,0.0,3.3,1.94426e-06,-1.94462e-06,1.5,-4e-14,1.871412,0.0
2.8,0.0,3.3,1.94416e-06,-1.94472e-06,1.5,-4e-14,1.921572,0.0
2.85,0.0,3.3,1.94437e-06,-1.94459e-06,1.5,1e-14,1.97096,0.0
2.9,0.0,3.3,1.94419e-06,-1.94451e-06,1.5,0.0,2.021214,0.0
2.95,0.0,3.3,1.94419e-06,-1.94454e-06,1.5,4e-14,2.071208,0.0
3.0,0.0,3.3,1.94422e-06,-1.94453e-06,1.5,1.1e-13,2.120562,0.0
