VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
0.85,0.0,3.3,4.988e-11,9.91e+307,1.25,9.91e+307,2.2e-05
0.9,0.0,3.3,5.879e-11,9.91e+307,1.25,9.91e+307,1.8e-05
0.95,0.0,3.3,5.232e-11,9.91e+307,1.25,9.91e+307,1.6e-05
1.0,0.0,3.3,5.845e-11,9.91e+307,1.25,9.91e+307,1.2e-05
1.05,0.0,3.3,7.3105e-10,9.91e+307,1.25,9.91e+307,2.2e-05
1.1,0.0,3.3,5.139e-11,9.91e+307,1.25,9.91e+307,1.8e-05
1.15,0.0,3.3,4.995e-11,9.91e+307,1.25,9.91e+307,2.2e-05
1.2,0.0,3.3,4.829e-11,9.91e+307,1.25,9.91e+307,1.6e-05
1.25,0.0,3.3,6.846e-11,9.91e+307,1.25,9.91e+307,2.8e-05
1.3,0.0,3.3,4.65e-11,9.91e+307,1.25,9.91e+307,0.00033
1.35,0.0,3.3,3.14e-11,9.91e+307,1.25,9.91e+307,8e-06
1.4,0.0,3.3,2.376e-11,9.91e+307,1.25,9.91e+307,1.2e-05
1.45,0.0,3.3,2.59e-11,9.91e+307,1.25,9.91e+307,6e-06
1.5,0.0,3.3,8.674e-11,9.91e+307,1.25,9.91e+307,2e-06
1.55,0.0,3.3,2.459e-11,9.91e+307,1.25,9.91e+307,1.8e-05
1.6,0.0,3.3,3.043e-11,9.91e+307,1.25,9.91e+307,-1.4e-05
1.65,0.0,3.3,1.781e-11,9.91e+307,1.25,9.91e+307,6e-06
1.7,0.0,3.3,2.408e-11,9.91e+307,1.25,9.91e+307,0.0
1.75,0.0,3.3,1.426e-11,9.91e+307,1.25,9.91e+307,-4e-06
1.8,0.0,3.3,1.275e-11,9.91e+307,1.25,9.91e+307,-4e-06
1.85,0.0,3.3,1.057e-11,9.91e+307,1.25,9.91e+307,-6e-06
1.9,0.0,3.3,9.71e-12,9.91e+307,1.25,9.91e+307,-4e-06
1.95,0.0,3.3,9.06e-12,9.91e+307,1.25,9.91e+307,-4e-06
2.0,0.0,3.3,1.029e-11,9.91e+307,1.25,9.91e+307,-4e-06
2.05,0.0,3.3,1.19e-11,9.91e+307,1.25,9.91e+307,-6e-06
2.1,0.0,3.3,1.125e-11,9.91e+307,1.25,9.91e+307,-4e-06
2.15,0.0,3.3,9.95e-12,9.91e+307,1.25,9.91e+307,-2e-06
2.2,0.0,3.3,9.7e-12,9.91e+307,1.25,9.91e+307,-6e-06
2.25,0.0,3.3,1.201e-11,9.91e+307,1.25,9.91e+307,-4e-06
2.3,0.0,3.3,6.87e-12,9.91e+307,1.25,9.91e+307,-8e-06
2.35,0.0,3.3,1.198e-11,9.91e+307,1.25,9.91e+307,-8e-06
2.4,0.0,3.3,9.2e-12,9.91e+307,1.25,9.91e+307,-2e-06
2.45,0.0,3.3,6.45e-12,9.91e+307,1.25,9.91e+307,-6e-06
2.5,0.0,3.3,7.7e-12,9.91e+307,1.25,9.91e+307,-4e-06
2.55,0.0,3.3,5.98e-12,9.91e+307,1.25,9.91e+307,-6e-06
2.6,0.0,3.3,1.17e-11,9.91e+307,1.25,9.91e+307,-6e-06
2.65,0.0,3.3,6.09e-12,9.91e+307,1.25,9.91e+307,-6e-06
2.7,0.0,3.3,8.74e-12,9.91e+307,1.25,9.91e+307,-8e-06
2.75,0.0,3.3,4.342e-11,9.91e+307,1.25,9.91e+307,2e-06
2.8,0.0,3.3,3.38e-12,9.91e+307,1.25,9.91e+307,-8e-06
2.85,0.0,3.3,5.2e-12,9.91e+307,1.25,9.91e+307,0.0
2.9,0.0,3.3,5.43e-12,9.91e+307,1.25,9.91e+307,-1e-05
2.95,0.0,3.3,4.34e-12,9.91e+307,1.25,9.91e+307,-8e-06
3.0,0.0,3.3,4.98e-12,9.91e+307,1.25,9.91e+307,-6e-06
0.0,0.0,3.3,5.2e-13,9.91e+307,1.5,9.91e+307,-1e-05
0.05,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,-1.4e-05
0.1,0.0,3.3,4e-13,9.91e+307,1.5,9.91e+307,-8e-06
0.15,0.0,3.3,1.43e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.2,0.0,3.3,4.89e-12,9.91e+307,1.5,9.91e+307,-8e-06
0.25,0.0,3.3,4.35e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.3,0.0,3.3,3.1e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.35,0.0,3.3,3.49e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.4,0.0,3.3,2.84e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.45,0.0,3.3,3.68e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.5,0.0,3.3,3.17e-12,9.91e+307,1.5,9.91e+307,-8e-06
0.55,0.0,3.3,4.14e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
0.6,0.0,3.3,2.95e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.65,0.0,3.3,2.67e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.7,0.0,3.3,3.52e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
0.75,0.0,3.3,3.24e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.8,0.0,3.3,4.41e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
0.85,0.0,3.3,3.95e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.9,0.0,3.3,4.64e-12,9.91e+307,1.5,9.91e+307,-1e-05
0.95,0.0,3.3,4.35e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.0,0.0,3.3,4.42e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.05,0.0,3.3,3.47e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.1,0.0,3.3,4.59e-12,9.91e+307,1.5,9.91e+307,-6e-06
1.15,0.0,3.3,3.62e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.2,0.0,3.3,4.22e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.25,0.0,3.3,5.08e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.3,0.0,3.3,5.36e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.35,0.0,3.3,4.6e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.4,0.0,3.3,4.11e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.45,0.0,3.3,4.54e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.5,0.0,3.3,4.87e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.55,0.0,3.3,4.36e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.6,0.0,3.3,5.01e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.65,0.0,3.3,4.48e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
1.7,0.0,3.3,4.43e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.75,0.0,3.3,4.32e-12,9.91e+307,1.5,9.91e+307,-1e-05
1.8,0.0,3.3,3.75e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
1.85,0.0,3.3,6.5e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.9,0.0,3.3,5.67e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
1.95,0.0,3.3,1.352e-11,9.91e+307,1.5,9.91e+307,-1e-05
2.0,0.0,3.3,6.75e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
2.05,0.0,3.3,5.47e-12,9.91e+307,1.5,9.91e+307,-1e-05
2.1,0.0,3.3,5.31e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.15,0.0,3.3,4.78e-12,9.91e+307,1.5,9.91e+307,-1.6e-05
2.2,0.0,3.3,2.165e-11,9.91e+307,1.5,9.91e+307,-1e-05
2.25,0.0,3.3,1.4598e-10,9.91e+307,1.5,9.91e+307,7.4e-05
2.3,0.0,3.3,4.52e-12,9.91e+307,1.5,9.91e+307,-4e-06
2.35,0.0,3.3,3.36e-12,9.91e+307,1.5,9.91e+307,5e-05
2.4,0.0,3.3,5e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
2.45,0.0,3.3,2.53e-12,9.91e+307,1.5,9.91e+307,-1e-05
2.5,0.0,3.3,3.77e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.55,0.0,3.3,2.77e-12,9.91e+307,1.5,9.91e+307,-1e-05
2.6,0.0,3.3,4.67e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.65,0.0,3.3,4.44e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.7,0.0,3.3,3.81e-12,9.91e+307,1.5,9.91e+307,-8e-06
2.75,0.0,3.3,5.11e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
2.8,0.0,3.3,1.661e-10,9.91e+307,1.5,9.91e+307,-1.2e-05
2.85,0.0,3.3,6.76e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.9,0.0,3.3,3.94e-12,9.91e+307,1.5,9.91e+307,-1.2e-05
2.95,0.0,3.3,5.34e-12,9.91e+307,1.5,9.91e+307,-1e-05
3.0,0.0,3.3,4.26e-12,9.91e+307,1.5,9.91e+307,-1.4e-05
