VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
1.25,0.0,3.3,2e-14,9.91e+307,1.5,9.91e+307,4.25722
1.3,0.0,3.3,6e-14,9.91e+307,1.5,9.91e+307,4.26228
1.35,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.26758
1.4,0.0,3.3,9e-14,9.91e+307,1.5,9.91e+307,4.27256
1.45,0.0,3.3,2e-14,9.91e+307,1.5,9.91e+307,4.27714
1.5,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,4.28182
1.55,0.0,3.3,-3e-14,9.91e+307,1.5,9.91e+307,4.28658
1.6,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,4.29134
1.65,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,4.296
1.7,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.30086
1.75,0.0,3.3,0.0,9.91e+307,1.5,9.91e+307,4.30582
1.8,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.3105
1.85,0.0,3.3,7e-14,9.91e+307,1.5,9.91e+307,4.31514
1.9,0.0,3.3,5e-14,9.91e+307,1.5,9.91e+307,4.31996
1.95,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,4.32508
2.0,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,4.33036
2.05,0.0,3.3,-2e-14,9.91e+307,1.5,9.91e+307,4.33576
2.1,0.0,3.3,7e-14,9.91e+307,1.5,9.91e+307,4.34078
2.15,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.34576
2.2,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.351
2.25,0.0,3.3,2e-14,9.91e+307,1.5,9.91e+307,4.35648
2.3,0.0,3.3,2e-14,9.91e+307,1.5,9.91e+307,4.36218
2.35,0.0,3.3,5e-14,9.91e+307,1.5,9.91e+307,4.36826
2.4,0.0,3.3,4e-14,9.91e+307,1.5,9.91e+307,4.3744
2.45,0.0,3.3,-2e-14,9.91e+307,1.5,9.91e+307,4.38032
2.5,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.3861
2.55,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.39224
2.6,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.3981
2.65,0.0,3.3,-3e-14,9.91e+307,1.5,9.91e+307,4.40378
2.7,0.0,3.3,5e-14,9.91e+307,1.5,9.91e+307,4.40912
2.75,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,4.4143
2.8,0.0,3.3,2e-14,9.91e+307,1.5,9.91e+307,4.41958
2.85,0.0,3.3,5e-14,9.91e+307,1.5,9.91e+307,4.42464
2.9,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,4.42986
2.95,0.0,3.3,3e-14,9.91e+307,1.5,9.91e+307,4.4354
3.0,0.0,3.3,1e-14,9.91e+307,1.5,9.91e+307,4.4407
