VIN,VSS,VDD,IDD,ISS,VREF,IREF,VOUT
2.2,0.0,3.3,1.8591e-10,9.91e+307,0.0,9.91e+307,1.68759
2.25,0.0,3.3,1.4133e-10,9.91e+307,0.0,9.91e+307,1.740038
2.3,0.0,3.3,1.2606e-10,9.91e+307,0.0,9.91e+307,1.792992
2.35,0.0,3.3,1.593e-10,9.91e+307,0.0,9.91e+307,1.83938
2.4,0.0,3.3,1.0603e-10,9.91e+307,0.0,9.91e+307,1.889604
2.45,0.0,3.3,1.6224e-10,9.91e+307,0.0,9.91e+307,1.940418
2.5,0.0,3.3,2.2049e-10,9.91e+307,0.0,9.91e+307,1.995496
2.55,0.0,3.3,1.0168e-10,9.91e+307,0.0,9.91e+307,2.046892
2.6,0.0,3.3,2.5696e-10,9.91e+307,0.0,9.91e+307,2.095806
2.65,0.0,3.3,1.4503e-10,9.91e+307,0.0,9.91e+307,2.149702
2.7,0.0,3.3,1.7371e-10,9.91e+307,0.0,9.91e+307,2.199684
2.75,0.0,3.3,1.8396e-10,9.91e+307,0.0,9.91e+307,2.25166
2.8,0.0,3.3,1.5476e-10,9.91e+307,0.0,9.91e+307,2.31056
2.85,0.0,3.3,1.5824e-10,9.91e+307,0.0,9.91e+307,2.36388
2.9,0.0,3.3,2.7404e-10,9.91e+307,0.0,9.91e+307,2.41492
2.95,0.0,3.3,1.4445e-10,9.91e+307,0.0,9.91e+307,2.47676
3.0,0.0,3.3,1.5945e-10,9.91e+307,0.0,9.91e+307,2.53054
0.0,0.0,3.3,5e-14,9.91e+307,0.25,9.91e+307,2.56734
0.05,0.0,3.3,0.0,9.91e+307,0.25,9.91e+307,2.57258
0.1,0.0,3.3,-5e-14,9.91e+307,0.25,9.91e+307,2.57774
0.15,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.58354
0.2,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.58942
0.25,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.595
0.3,0.0,3.3,-3e-14,9.91e+307,0.25,9.91e+307,2.60054
0.35,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.60594
0.4,0.0,3.3,5e-14,9.91e+307,0.25,9.91e+307,2.6112
0.45,0.0,3.3,2e-14,9.91e+307,0.25,9.91e+307,2.61654
0.5,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.62164
0.55,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.62682
0.6,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.6321
0.65,0.0,3.3,-3e-14,9.91e+307,0.25,9.91e+307,2.63712
0.7,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.6419
0.75,0.0,3.3,-5e-14,9.91e+307,0.25,9.91e+307,2.64658
0.8,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.65146
0.85,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.65636
0.9,0.0,3.3,3e-14,9.91e+307,0.25,9.91e+307,2.66114
0.95,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.66602
1.0,0.0,3.3,5e-14,9.91e+307,0.25,9.91e+307,2.67054
1.05,0.0,3.3,5e-14,9.91e+307,0.25,9.91e+307,2.67502
1.1,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.67938
1.15,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.68378
1.2,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.6881
1.25,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.6926
1.3,0.0,3.3,-3e-14,9.91e+307,0.25,9.91e+307,2.69766
1.35,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.70292
1.4,0.0,3.3,-4e-14,9.91e+307,0.25,9.91e+307,2.70826
1.45,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.71336
1.5,0.0,3.3,2e-14,9.91e+307,0.25,9.91e+307,2.71792
1.55,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.72232
1.6,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.72692
1.65,0.0,3.3,2e-14,9.91e+307,0.25,9.91e+307,2.73162
1.7,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.7363
1.75,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.7411
1.8,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.74592
1.85,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.75076
1.9,0.0,3.3,2e-14,9.91e+307,0.25,9.91e+307,2.75556
1.95,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.76026
2.0,0.0,3.3,2e-14,9.91e+307,0.25,9.91e+307,2.7651
2.05,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.77008
2.1,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.77518
2.15,0.0,3.3,3e-14,9.91e+307,0.25,9.91e+307,2.78006
2.2,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.78506
2.25,0.0,3.3,1.1e-13,9.91e+307,0.25,9.91e+307,2.79008
2.3,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.7953
2.35,0.0,3.3,3e-14,9.91e+307,0.25,9.91e+307,2.80044
2.4,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.80566
2.45,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.81086
2.5,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.81596
2.55,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.82108
2.6,0.0,3.3,-6e-14,9.91e+307,0.25,9.91e+307,2.82606
2.65,0.0,3.3,-1e-14,9.91e+307,0.25,9.91e+307,2.83094
2.7,0.0,3.3,0.0,9.91e+307,0.25,9.91e+307,2.8353
2.75,0.0,3.3,-2e-14,9.91e+307,0.25,9.91e+307,2.84022
2.8,0.0,3.3,1e-14,9.91e+307,0.25,9.91e+307,2.84502
2.85,0.0,3.3,5e-14,9.91e+307,0.25,9.91e+307,2.8498
2.9,0.0,3.3,3e-14,9.91e+307,0.25,9.91e+307,2.85448
2.95,0.0,3.3,4e-14,9.91e+307,0.25,9.91e+307,2.85918
3.0,0.0,3.3,3e-14,9.91e+307,0.25,9.91e+307,2.86394
0.0,0.0,3.3,1e-14,9.91e+307,0.5,9.91e+307,2.85398
0.05,0.0,3.3,3e-14,9.91e+307,0.5,9.91e+307,2.50518
0.1,0.0,3.3,7e-14,9.91e+307,0.5,9.91e+307,2.163826
0.15,0.0,3.3,6e-14,9.91e+307,0.5,9.91e+307,1.828534
0.2,0.0,3.3,6e-14,9.91e+307,0.5,9.91e+307,1.49471
0.25,0.0,3.3,0.0,9.91e+307,0.5,9.91e+307,1.172528
0.3,0.0,3.3,5e-14,9.91e+307,0.5,9.91e+307,0.855874
0.35,0.0,3.3,4e-14,9.91e+307,0.5,9.91e+307,0.542738
0.4,0.0,3.3,4e-14,9.91e+307,0.5,9.91e+307,0.238422
0.45,0.0,3.3,3.916e-11,9.91e+307,0.5,9.91e+307,0.01147
0.5,0.0,3.3,1.2282e-10,9.91e+307,0.5,9.91e+307,0.007878
0.55,0.0,3.3,4.155e-10,9.91e+307,0.5,9.91e+307,0.015542
0.6,0.0,3.3,3.5328e-10,9.91e+307,0.5,9.91e+307,0.04845
0.65,0.0,3.3,8.9661e-10,9.91e+307,0.5,9.91e+307,0.07332
0.7,0.0,3.3,1.2001e-09,9.91e+307,0.5,9.91e+307,0.109418
0.75,0.0,3.3,1.12508e-09,9.91e+307,0.5,9.91e+307,0.164928
0.8,0.0,3.3,1.1848e-09,9.91e+307,0.5,9.91e+307,0.198068
0.85,0.0,3.3,1.26841e-09,9.91e+307,0.5,9.91e+307,0.245942
0.9,0.0,3.3,7.1e-10,9.91e+307,0.5,9.91e+307,0.286138
0.95,0.0,3.3,6.8448e-10,9.91e+307,0.5,9.91e+307,0.346144
1.0,0.0,3.3,6.6893e-10,9.91e+307,0.5,9.91e+307,0.400862
1.05,0.0,3.3,1.02431e-09,9.91e+307,0.5,9.91e+307,0.439468
1.1,0.0,3.3,1.08744e-09,9.91e+307,0.5,9.91e+307,0.485172
1.15,0.0,3.3,1.2792e-09,9.91e+307,0.5,9.91e+307,0.542298
1.2,0.0,3.3,1.44807e-09,9.91e+307,0.5,9.91e+307,0.588246
1.25,0.0,3.3,1.27767e-09,9.91e+307,0.5,9.91e+307,0.64373
1.3,0.0,3.3,9.8269e-10,9.91e+307,0.5,9.91e+307,0.696904
1.35,0.0,3.3,5.4921e-10,9.91e+307,0.5,9.91e+307,0.753768
1.4,0.0,3.3,1.04215e-09,9.91e+307,0.5,9.91e+307,0.794706
1.45,0.0,3.3,1.27873e-09,9.91e+307,0.5,9.91e+307,0.833432
1.5,0.0,3.3,1.17039e-09,9.91e+307,0.5,9.91e+307,0.892046
1.55,0.0,3.3,1.17368e-09,9.91e+307,0.5,9.91e+307,0.942988
1.6,0.0,3.3,1.38196e-09,9.91e+307,0.5,9.91e+307,0.98876
1.65,0.0,3.3,1.03327e-09,9.91e+307,0.5,9.91e+307,1.047176
1.7,0.0,3.3,9.8044e-10,9.91e+307,0.5,9.91e+307,1.10348
1.75,0.0,3.3,1.21355e-09,9.91e+307,0.5,9.91e+307,1.145498
1.8,0.0,3.3,1.22529e-09,9.91e+307,0.5,9.91e+307,1.174444
1.85,0.0,3.3,1.27246e-09,9.91e+307,0.5,9.91e+307,1.23555
1.9,0.0,3.3,9.672e-10,9.91e+307,0.5,9.91e+307,1.289466
1.95,0.0,3.3,1.1396e-09,9.91e+307,0.5,9.91e+307,1.347878
2.0,0.0,3.3,1.27564e-09,9.91e+307,0.5,9.91e+307,1.395918
2.05,0.0,3.3,1.17289e-09,9.91e+307,0.5,9.91e+307,1.442796
2.1,0.0,3.3,1.34238e-09,9.91e+307,0.5,9.91e+307,1.487604
2.15,0.0,3.3,1.24495e-09,9.91e+307,0.5,9.91e+307,1.534808
2.2,0.0,3.3,1.08718e-09,9.91e+307,0.5,9.91e+307,1.588784
2.25,0.0,3.3,7.3919e-10,9.91e+307,0.5,9.91e+307,1.647382
2.3,0.0,3.3,1.55686e-09,9.91e+307,0.5,9.91e+307,1.701198
2.35,0.0,3.3,1.22013e-09,9.91e+307,0.5,9.91e+307,1.737568
2.4,0.0,3.3,1.25456e-09,9.91e+307,0.5,9.91e+307,1.794384
2.45,0.0,3.3,9.9719e-10,9.91e+307,0.5,9.91e+307,1.835514
2.5,0.0,3.3,7.1172e-10,9.91e+307,0.5,9.91e+307,1.882358
2.55,0.0,3.3,9.6068e-10,9.91e+307,0.5,9.91e+307,1.933686
2.6,0.0,3.3,1.58327e-09,9.91e+307,0.5,9.91e+307,1.98631
2.65,0.0,3.3,1.32434e-09,9.91e+307,0.5,9.91e+307,2.035116
2.7,0.0,3.3,1.21894e-09,9.91e+307,0.5,9.91e+307,2.097332
2.75,0.0,3.3,1.29085e-09,9.91e+307,0.5,9.91e+307,2.140128
2.8,0.0,3.3,1.36439e-09,9.91e+307,0.5,9.91e+307,2.183412
2.85,0.0,3.3,8.8428e-10,9.91e+307,0.5,9.91e+307,2.24006
2.9,0.0,3.3,9.4907e-10,9.91e+307,0.5,9.91e+307,2.29436
2.95,0.0,3.3,7.4505e-10,9.91e+307,0.5,9.91e+307,2.3482
3.0,0.0,3.3,1.27842e-09,9.91e+307,0.5,9.91e+307,2.38882
0.0,0.0,3.3,4e-14,9.91e+307,0.75,9.91e+307,1.88282
0.05,0.0,3.3,2e-14,9.91e+307,0.75,9.91e+307,1.8e-05
0.1,0.0,3.3,-3e-14,9.91e+307,0.75,9.91e+307,8e-06
0.15,0.0,3.3,-1e-14,9.91e+307,0.75,9.91e+307,-4e-06
0.2,0.0,3.3,0.0,9.91e+307,0.75,9.91e+307,-4e-06
0.25,0.0,3.3,-1e-14,9.91e+307,0.75,9.91e+307,-2.2e-05
0.3,0.0,3.3,3e-14,9.91e+307,0.75,9.91e+307,3e-05
0.35,0.0,3.3,4.4e-13,9.91e+307,0.75,9.91e+307,1.2e-05
0.4,0.0,3.3,1.61e-12,9.91e+307,0.75,9.91e+307,3.2e-05
0.45,0.0,3.3,1.273e-11,9.91e+307,0.75,9.91e+307,-1.4e-05
0.5,0.0,3.3,5.126e-11,9.91e+307,0.75,9.91e+307,0.000154
0.55,0.0,3.3,2.5712e-10,9.91e+307,0.75,9.91e+307,0.000398
0.6,0.0,3.3,7.3087e-10,9.91e+307,0.75,9.91e+307,0.002052
0.65,0.0,3.3,2.18419e-09,9.91e+307,0.75,9.91e+307,0.004786
0.7,0.0,3.3,2.82549e-09,9.91e+307,0.75,9.91e+307,0.016096
0.75,0.0,3.3,7.51553e-09,9.91e+307,0.75,9.91e+307,0.02912
0.8,0.0,3.3,1.16939e-08,9.91e+307,0.75,9.91e+307,0.051242
0.85,0.0,3.3,1.25404e-08,9.91e+307,0.75,9.91e+307,0.073954
0.9,0.0,3.3,2.01145e-08,9.91e+307,0.75,9.91e+307,0.116312
0.95,0.0,3.3,2.48857e-08,9.91e+307,0.75,9.91e+307,0.146542
1.0,0.0,3.3,2.65722e-08,9.91e+307,0.75,9.91e+307,0.162844
1.05,0.0,3.3,2.59947e-08,9.91e+307,0.75,9.91e+307,0.224506
1.1,0.0,3.3,2.75845e-08,9.91e+307,0.75,9.91e+307,0.262736
1.15,0.0,3.3,3.16814e-08,9.91e+307,0.75,9.91e+307,0.340784
1.2,0.0,3.3,3.22151e-08,9.91e+307,0.75,9.91e+307,0.353468
1.25,0.0,3.3,3.17537e-08,9.91e+307,0.75,9.91e+307,0.416496
1.3,0.0,3.3,2.74506e-08,9.91e+307,0.75,9.91e+307,0.46105
1.35,0.0,3.3,3.07363e-08,9.91e+307,0.75,9.91e+307,0.527958
1.4,0.0,3.3,3.22755e-08,9.91e+307,0.75,9.91e+307,0.56866
1.45,0.0,3.3,3.2787e-08,9.91e+307,0.75,9.91e+307,0.59731
1.5,0.0,3.3,3.09413e-08,9.91e+307,0.75,9.91e+307,0.663796
1.55,0.0,3.3,2.95173e-08,9.91e+307,0.75,9.91e+307,0.705698
1.6,0.0,3.3,3.38369e-08,9.91e+307,0.75,9.91e+307,0.780792
1.65,0.0,3.3,3.31079e-08,9.91e+307,0.75,9.91e+307,0.78925
1.7,0.0,3.3,3.39248e-08,9.91e+307,0.75,9.91e+307,0.851558
1.75,0.0,3.3,2.97293e-08,9.91e+307,0.75,9.91e+307,0.878732
1.8,0.0,3.3,3.1794e-08,9.91e+307,0.75,9.91e+307,0.967988
1.85,0.0,3.3,3.1747e-08,9.91e+307,0.75,9.91e+307,1.02035
1.9,0.0,3.3,3.47626e-08,9.91e+307,0.75,9.91e+307,1.04924
1.95,0.0,3.3,3.04099e-08,9.91e+307,0.75,9.91e+307,1.06657
2.0,0.0,3.3,3.04096e-08,9.91e+307,0.75,9.91e+307,1.13289
2.05,0.0,3.3,3.15884e-08,9.91e+307,0.75,9.91e+307,1.212028
2.1,0.0,3.3,3.32694e-08,9.91e+307,0.75,9.91e+307,1.23615
2.15,0.0,3.3,3.53486e-08,9.91e+307,0.75,9.91e+307,1.268052
2.2,0.0,3.3,2.96558e-08,9.91e+307,0.75,9.91e+307,1.320338
2.25,0.0,3.3,3.04434e-08,9.91e+307,0.75,9.91e+307,1.42681
2.3,0.0,3.3,3.34258e-08,9.91e+307,0.75,9.91e+307,1.464732
2.35,0.0,3.3,3.78519e-08,9.91e+307,0.75,9.91e+307,1.498172
2.4,0.0,3.3,3.10802e-08,9.91e+307,0.75,9.91e+307,1.5089
2.45,0.0,3.3,3.08618e-08,9.91e+307,0.75,9.91e+307,1.591634
2.5,0.0,3.3,3.07923e-08,9.91e+307,0.75,9.91e+307,1.654488
2.55,0.0,3.3,3.58162e-08,9.91e+307,0.75,9.91e+307,1.716942
2.6,0.0,3.3,3.34419e-08,9.91e+307,0.75,9.91e+307,1.719442
2.65,0.0,3.3,3.13866e-08,9.91e+307,0.75,9.91e+307,1.784574
2.7,0.0,3.3,3.0371e-08,9.91e+307,0.75,9.91e+307,1.85611
2.75,0.0,3.3,3.42994e-08,9.91e+307,0.75,9.91e+307,1.887848
2.8,0.0,3.3,3.58869e-08,9.91e+307,0.75,9.91e+307,1.93183
2.85,0.0,3.3,2.84131e-08,9.91e+307,0.75,9.91e+307,1.95467
2.9,0.0,3.3,3.01403e-08,9.91e+307,0.75,9.91e+307,2.05681
2.95,0.0,3.3,2.98279e-08,9.91e+307,0.75,9.91e+307,2.097778
3.0,0.0,3.3,3.92013e-08,9.91e+307,0.75,9.91e+307,2.155976
0.0,0.0,3.3,6e-14,9.91e+307,1.0,9.91e+307,0.27565
0.05,0.0,3.3,3e-14,9.91e+307,1.0,9.91e+307,-1.8e-05
0.1,0.0,3.3,2e-14,9.91e+307,1.0,9.91e+307,-2e-05
0.15,0.0,3.3,3e-14,9.91e+307,1.0,9.91e+307,-1.4e-05
0.2,0.0,3.3,1e-14,9.91e+307,1.0,9.91e+307,-1.6e-05
0.25,0.0,3.3,0.0,9.91e+307,1.0,9.91e+307,2e-06
0.3,0.0,3.3,2e-14,9.91e+307,1.0,9.91e+307,-6e-06
0.35,0.0,3.3,3.7e-13,9.91e+307,1.0,9.91e+307,-1.2e-05
0.4,0.0,3.3,2.32e-12,9.91e+307,1.0,9.91e+307,-2.2e-05
0.45,0.0,3.3,5.73e-12,9.91e+307,1.0,9.91e+307,-2.6e-05
0.5,0.0,3.3,4.013e-11,9.91e+307,1.0,9.91e+307,3.8e-05
0.55,0.0,3.3,2.4791e-10,9.91e+307,1.0,9.91e+307,0.000236
0.6,0.0,3.3,6.8598e-10,9.91e+307,1.0,9.91e+307,0.000844
0.65,0.0,3.3,1.36712e-09,9.91e+307,1.0,9.91e+307,0.002206
0.7,0.0,3.3,5.8135e-09,9.91e+307,1.0,9.91e+307,0.006096
0.75,0.0,3.3,8.89283e-09,9.91e+307,1.0,9.91e+307,0.012294
0.8,0.0,3.3,1.38169e-08,9.91e+307,1.0,9.91e+307,0.019492
0.85,0.0,3.3,2.25182e-08,9.91e+307,1.0,9.91e+307,0.026434
0.9,0.0,3.3,3.51552e-08,9.91e+307,1.0,9.91e+307,0.050856
0.95,0.0,3.3,4.80161e-08,9.91e+307,1.0,9.91e+307,0.065266
1.0,0.0,3.3,5.64416e-08,9.91e+307,1.0,9.91e+307,0.080536
1.05,0.0,3.3,6.77196e-08,9.91e+307,1.0,9.91e+307,0.094254
1.1,0.0,3.3,7.93905e-08,9.91e+307,1.0,9.91e+307,0.127438
1.15,0.0,3.3,9.25969e-08,9.91e+307,1.0,9.91e+307,0.157072
1.2,0.0,3.3,1.119689e-07,9.91e+307,1.0,9.91e+307,0.186566
1.25,0.0,3.3,1.22744e-07,9.91e+307,1.0,9.91e+307,0.242482
1.3,0.0,3.3,1.30301e-07,9.91e+307,1.0,9.91e+307,0.24956
1.35,0.0,3.3,1.43993e-07,9.91e+307,1.0,9.91e+307,0.303674
1.4,0.0,3.3,1.49816e-07,9.91e+307,1.0,9.91e+307,0.344182
1.45,0.0,3.3,1.57749e-07,9.91e+307,1.0,9.91e+307,0.377752
1.5,0.0,3.3,1.60587e-07,9.91e+307,1.0,9.91e+307,0.418598
1.55,0.0,3.3,1.61563e-07,9.91e+307,1.0,9.91e+307,0.445192
1.6,0.0,3.3,1.64407e-07,9.91e+307,1.0,9.91e+307,0.559904
1.65,0.0,3.3,1.68563e-07,9.91e+307,1.0,9.91e+307,0.595176
1.7,0.0,3.3,1.71624e-07,9.91e+307,1.0,9.91e+307,0.628732
1.75,0.0,3.3,1.68677e-07,9.91e+307,1.0,9.91e+307,0.64421
1.8,0.0,3.3,1.62536e-07,9.91e+307,1.0,9.91e+307,0.703228
1.85,0.0,3.3,1.72648e-07,9.91e+307,1.0,9.91e+307,0.81476
1.9,0.0,3.3,1.75893e-07,9.91e+307,1.0,9.91e+307,0.832364
1.95,0.0,3.3,1.73965e-07,9.91e+307,1.0,9.91e+307,0.848578
2.0,0.0,3.3,1.70072e-07,9.91e+307,1.0,9.91e+307,0.891282
2.05,0.0,3.3,1.71431e-07,9.91e+307,1.0,9.91e+307,0.977834
2.1,0.0,3.3,1.75218e-07,9.91e+307,1.0,9.91e+307,1.010342
2.15,0.0,3.3,1.77878e-07,9.91e+307,1.0,9.91e+307,1.074464
2.2,0.0,3.3,1.72112e-07,9.91e+307,1.0,9.91e+307,1.102038
2.25,0.0,3.3,1.73477e-07,9.91e+307,1.0,9.91e+307,1.175282
2.3,0.0,3.3,1.76633e-07,9.91e+307,1.0,9.91e+307,1.282502
2.35,0.0,3.3,1.56875e-07,9.91e+307,1.0,9.91e+307,1.286082
2.4,0.0,3.3,1.54573e-07,9.91e+307,1.0,9.91e+307,1.30152
2.45,0.0,3.3,1.75586e-07,9.91e+307,1.0,9.91e+307,1.349084
2.5,0.0,3.3,1.75819e-07,9.91e+307,1.0,9.91e+307,1.438368
2.55,0.0,3.3,1.75725e-07,9.91e+307,1.0,9.91e+307,1.469938
2.6,0.0,3.3,1.11297e-07,9.91e+307,1.0,9.91e+307,1.528674
2.65,0.0,3.3,1.77455e-07,9.91e+307,1.0,9.91e+307,1.534476
2.7,0.0,3.3,1.77564e-07,9.91e+307,1.0,9.91e+307,1.608358
2.75,0.0,3.3,1.77413e-07,9.91e+307,1.0,9.91e+307,1.707874
2.8,0.0,3.3,1.79185e-07,9.91e+307,1.0,9.91e+307,1.718372
2.85,0.0,3.3,1.79459e-07,9.91e+307,1.0,9.91e+307,1.770476
2.9,0.0,3.3,1.77117e-07,9.91e+307,1.0,9.91e+307,1.805234
2.95,0.0,3.3,1.67847e-07,9.91e+307,1.0,9.91e+307,1.879102
3.0,0.0,3.3,1.7543e-07,9.91e+307,1.0,9.91e+307,1.923868
0.0,0.0,3.3,4e-14,9.91e+307,1.25,9.91e+307,0.01928
0.05,0.0,3.3,-2e-14,9.91e+307,1.25,9.91e+307,1.6e-05
0.1,0.0,3.3,0.0,9.91e+307,1.25,9.91e+307,2.4e-05
0.15,0.0,3.3,-4e-14,9.91e+307,1.25,9.91e+307,-8e-06
0.2,0.0,3.3,2e-14,9.91e+307,1.25,9.91e+307,-1.4e-05
0.25,0.0,3.3,5e-14,9.91e+307,1.25,9.91e+307,-8e-06
0.3,0.0,3.3,2.1e-13,9.91e+307,1.25,9.91e+307,-1e-05
0.35,0.0,3.3,8.2e-13,9.91e+307,1.25,9.91e+307,-6e-06
0.4,0.0,3.3,6.14e-12,9.91e+307,1.25,9.91e+307,-2e-06
0.45,0.0,3.3,3.245e-11,9.91e+307,1.25,9.91e+307,2.2e-05
0.5,0.0,3.3,1.2646e-10,9.91e+307,1.25,9.91e+307,8.6e-05
0.55,0.0,3.3,3.5641e-10,9.91e+307,1.25,9.91e+307,0.000394
0.6,0.0,3.3,1.74717e-09,9.91e+307,1.25,9.91e+307,0.001724
0.65,0.0,3.3,4.033e-09,9.91e+307,1.25,9.91e+307,0.010298
0.7,0.0,3.3,6.46129e-09,9.91e+307,1.25,9.91e+307,0.00535
0.75,0.0,3.3,1.62379e-08,9.91e+307,1.25,9.91e+307,0.01151
0.8,0.0,3.3,2.53636e-08,9.91e+307,1.25,9.91e+307,0.015684
0.85,0.0,3.3,2.98209e-08,9.91e+307,1.25,9.91e+307,0.022302
0.9,0.0,3.3,4.84871e-08,9.91e+307,1.25,9.91e+307,0.030918
0.95,0.0,3.3,6.76577e-08,9.91e+307,1.25,9.91e+307,0.048506
1.0,0.0,3.3,8.45174e-08,9.91e+307,1.25,9.91e+307,0.071798
1.05,0.0,3.3,5.81362e-08,9.91e+307,1.25,9.91e+307,0.094968
1.1,0.0,3.3,1.16082e-07,9.91e+307,1.25,9.91e+307,0.092742
1.15,0.0,3.3,1.4029e-07,9.91e+307,1.25,9.91e+307,0.110072
